Geneid	0_R1	0_R2	15_R2	15_R3	60_R1	60_R2	60_R3	120_R1	120_R2	120_R3	gene_length	Entity	Symbol
gene-VC_RS18425	250.83598266475957	327.56780990652067	369.4224618322328	352.10387246698645	123.89420480602801	124.0250612361523	109.63871010859121	125.6832208760027	132.10119842853783	125.42365935424047	636	host	pdxH
gene-VC_RS00360	110.98988116521313	116.99641240159039	118.10148153181089	126.71166225295102	90.68498796466334	80.88318399152168	84.30566985974227	100.70394980017252	104.67733655133645	96.31926783102239	2157	host	gene-VC_RS00360
gene-VC_RS14600	22.473507247199926	28.263674826152393	25.388988414251852	26.976827284806475	23.351325941392194	24.451636528631212	19.66966846638598	21.36672164879758	22.20003938006351	24.857996264350582	1140	host	emrD3
gene-VC_RS15080	119.83581404542053	157.03814810239388	156.81434020567318	172.70696085023351	132.9751869971643	113.50856415612166	114.5322467662981	208.62673554665986	207.00635181410033	211.74867736985726	627	host	gene-VC_RS15080
gene-VC_RS13560	229.10797888373585	236.51477183714195	304.24457805628316	255.1796142727156	70.98803086183226	54.973755581494224	58.18483124491079	41.08317392771238	43.839616431218566	36.42000870827976	561	host	gene-VC_RS13560
gene-VC_RS11800	79.1516258706374	73.08591837124354	76.67760017409755	79.88839853034808	34.5805665043852	34.766054962094806	30.726228818644017	25.316303666157218	30.042511340667726	27.724906054507034	816	host	mazG
gene-VC_RS13180	402.5673377157569	375.12555399740586	416.8929181397398	421.5291915354552	278.7252650105846	235.15665986293632	236.64199427408298	266.62089589935766	278.3084337363697	240.38677610515367	876	host	hslO
gene-VC_RS08920	855.9504792333074	959.4009462727144	1200.8176899992004	1383.4518391947106	354.2948085740538	289.5519391204771	276.9597967257754	246.3524815188176	249.8669579089432	230.57633099448844	495	host	gene-VC_RS08920
gene-VC_RS02840	248.37848727752225	265.97082400733547	281.9166895348744	316.89260073719987	154.65249580613457	131.5821004131232	128.4041648528994	110.61835961281567	129.99355388326077	120.13419949668746	462	host	gene-VC_RS02840
gene-VC_RS17575	24.378476701274874	24.077664725105095	25.755221480549597	21.918016725821353	21.55262932747774	23.225207152821923	20.958283993943652	34.91350684637836	37.169245096132265	33.240801564039906	1413	host	gene-VC_RS17575
gene-VC_RS02875	2200.478774806829	2358.9371049620413	2790.5845079342903	2755.454247288429	1090.9064260755067	1004.34945563642	906.2386523860307	743.8923366777115	707.3291241840683	618.3970541087493	249	host	rpsP
gene-VC_RS05480	116.87302928555832	111.0233260473617	65.36597752450766	68.06628051337488	52.2269084197766	25.417810616388678	36.268544809327736	74.69659064654233	37.77883996607314	50.51058514804307	420	host	gene-VC_RS05480
gene-VC_RS17970	222.30194309639853	245.73842483544198	281.7795663540701	259.8894346874314	63.724139331784315	44.74935822558006	57.06153258171278	53.419949061889255	44.649317373856675	44.66326863172022	645	host	gene-VC_RS17970
gene-VC_RS15740	377.34048221511614	422.8508513862551	426.2110187425699	379.00542558583743	310.85887708044294	271.8293635363789	310.2918980882176	492.54045009424505	550.8703269569102	491.3674052165004	372	host	gene-VC_RS15740
gene-VC_RS16915	39.42772952459893	39.15545553825594	42.619971251080756	42.087935459372126	25.46309802652679	22.139653515958514	22.126367773348246	26.658959379441114	28.587979887370366	23.41242938618218	1518	host	glpK
gene-VC_RS11300	106.4600270387879	143.0666277196698	142.75906040172117	182.86527027478814	84.92163196074563	82.91714620268208	67.7673133339936	72.41081157158672	76.38506774958508	67.28377784350954	726	host	deoD
gene-VC_RS09115	100.22924691253898	105.09508984942191	127.21610280851299	115.74839813049782	81.29914148980791	77.12646238140697	69.24235176131066	84.1160734169126	85.39284162163794	82.94694207040159	537	host	gene-VC_RS09115
gene-VC_RS01990	171.51026588654688	151.46933955060405	164.41346649575203	164.28118327114012	101.53078027465423	99.34542972941456	89.36611844870522	79.75985137977379	85.11350415885892	76.26473416318376	1785	host	gene-VC_RS01990
gene-VC_RS06345	93.11834853646108	100.22664752773446	120.77071892030418	111.98487836125094	105.96262167668621	98.52558749315611	83.99841130813549	94.37903261171563	122.6798720264141	84.39190916103604	615	host	gene-VC_RS06345
gene-VC_RS03190	334.5368785282617	354.60369994101416	423.3100909219643	475.26077176636755	243.6180150031062	240.12841847749908	208.81889435673543	165.973885304766	147.98620342265824	157.6843735910525	1188	host	tyrS
gene-VC_RS14245	49.33784679269732	89.22368155522953	97.54225328269553	76.70347898760996	41.70546813132646	51.89469667512688	35.08587486989313	47.53419404779967	56.526589299236946	44.03367432186411	240	host	gene-VC_RS14245
gene-VC_RS17445	58.58777395591836	51.07088620964263	55.93779294065758	55.50461970328111	40.730837379739825	31.868718228805474	34.6399501386309	33.90786549267057	42.875886735266285	32.253931209409146	1830	host	hapA
gene-VC_RS09925	200.47386822283445	195.0115367821409	235.00123451105836	227.43519849735884	70.98803086183227	73.96519018545969	67.82036466846202	64.34908833067357	57.57094019608669	59.96238574759252	1017	host	gene-VC_RS09925
gene-VC_RS16655	15.29736334423077	15.651393873819895	16.84693879040443	18.486810049694093	17.569283746919858	14.989680080559845	14.798883743807298	18.30570980613559	19.97576430824125	18.590595930515196	2097	host	gene-VC_RS16655
gene-VC_RS16620	34.76075569485493	30.575093367835667	26.971910945593837	23.687839099114843	29.7632108561328	28.315558701706138	28.581190203002834	27.969162601323568	34.847044572872676	27.453093250051083	576	host	gene-VC_RS16620
gene-VC_RS16380	70.08544743757959	74.51155130151976	68.45070405803195	74.72454506120103	64.55344326909308	67.6321861430225	63.444594021910696	70.32085605933379	70.67515149208654	64.09059810329799	513	host	gene-VC_RS16380
gene-VC_RS10940	295.92154525502303	334.3312883344939	408.1126148041763	373.69722634794056	219.64531901955158	230.83691406190889	205.18163968857527	251.6516155471747	303.0307422219843	246.51182905765145	510	host	pgpA
gene-VC_RS15180	114.20529932073043	131.98398075499733	112.89347789512365	94.70284059697319	133.57962796581342	127.89885987179247	127.50792752040417	145.3239527413114	186.53810013355687	145.90209890796868	279	host	gene-VC_RS15180
gene-VC_RS17320	97.92565030791367	114.45440849644044	102.96950544162932	95.37005453505704	106.7194644561659	98.075659692866	102.10251963190123	98.47995368124093	116.04042349445342	88.84187877548898	897	host	gene-VC_RS17320
gene-VC_RS02085	162.23722100633682	176.50708304318286	149.6084931849196	162.36067147571913	114.49236884135982	120.64210875497349	113.26634024364573	121.97227203347481	118.12869959819604	112.49877192362112	771	host	gene-VC_RS02085
gene-VC_RS10625	420.55002843944766	446.0477411504901	565.1138248735518	608.1216998100443	303.353513237957	333.39934264246165	252.8374604983348	131.95474847900414	108.35803717387674	112.66871094533467	708	host	flgD
gene-VC_RS15835	525.7667577832319	574.4021368395692	537.649166419451	546.3757413457987	541.7507618402989	575.3938298014068	594.9037281310325	797.6007866114437	965.1101759332939	781.4475068737835	285	host	gene-VC_RS15835
gene-VC_RS12270	1027.808457068209	1132.927342541929	1489.7362319538952	1438.1201297989376	369.57892903490637	364.30067758308064	312.5277700592524	262.6030142998003	270.7270091128089	243.83912058041676	531	host	ppa
gene-VC_RS10055	1091.9050282130665	914.2269575026947	1005.4297776036034	981.1343988844543	305.81763506299893	310.8607374337518	292.75655322150436	246.53382886234795	195.49354149532533	216.3492296732939	711	host	gene-VC_RS10055
gene-VC_RS02240	429.93441445720964	386.1480619133631	393.9196078738685	380.8047607957831	222.50780066208756	196.00183715211207	200.470296279589	213.7039866311627	218.59224864961718	196.45414149729953	993	host	pdxA
gene-VC_RS02555	750.4478722546376	667.8553381458461	826.9556226356316	827.1084389655554	373.3970423332377	302.18952621706535	309.43151024902215	243.58062679629236	247.82919017743984	212.4799522832808	525	host	gene-VC_RS02555
gene-VC_RS11455	448.525879933612	443.3867771774539	514.925249304261	467.68896112932157	304.7589600792454	252.6564460455685	263.4499244395695	218.1788496602175	244.16203726349173	196.6050133195874	696	host	mtnN
gene-VC_RS09765	263.89218859891497	224.6161059381621	239.30964786962818	254.95482516804978	220.2650767722359	206.3484121359777	195.91401612743624	158.47441703585628	147.7080910698841	135.920164901619	948	host	rluC
gene-VC_RS04295	59.80345065781492	77.34410970519693	66.82736720290076	57.02083007433579	66.61557968556	62.316612984624406	60.33330705521437	106.12804781529893	121.11129565935335	106.07790142593996	414	host	gene-VC_RS04295
gene-VC_RS13480	84.59679320013325	92.67728688712472	103.14083953463465	117.07536431930367	35.933418648080156	34.30867045092557	31.451103387073264	23.644281064707222	19.788421264209976	18.77190823400881	2181	host	malQ
gene-VC_RS14425	486.7580539803493	570.3324996967405	733.8758434606289	700.0039352825295	313.3225707208348	249.06506888452802	264.5956345861776	333.61361645843687	407.23899695057764	312.71151320565576	939	host	vctD
gene-VC_RS13965	160.85066038998497	184.7924138344425	211.18866123484338	246.4468777208401	203.17264005283027	162.85144732935274	170.01446792178615	231.54276566309375	323.11764159488536	230.04736112299548	261	host	gene-VC_RS13965
gene-VC_RS09295	12.803734369911036	14.546740456943839	14.219215136123815	16.21923784760034	11.648916958604634	9.57988946383714	7.641332942015036	15.224072150087046	13.921585740801843	14.713813837686033	1362	host	gene-VC_RS09295
gene-VC_RS08745	318.7172135057666	297.24876867767506	329.661519115848	364.1424677197262	236.4527792677207	219.49857697322574	205.45991496844223	188.171928742482	193.2832121205419	176.51843301139428	204	host	gene-VC_RS08745
gene-VC_RS02215	100.37895642058557	104.28604918557525	113.14452394586547	107.83035616426478	110.52566830386543	99.88973159487955	90.22224685644542	103.10187829731437	107.28712337200646	109.49583150640753	474	host	gene-VC_RS02215
gene-VC_RS11350	601.6227136176182	584.8181495084202	721.2215091205367	875.9236502428244	165.63873867760864	121.36220068997926	120.36951828023261	121.19078302276853	157.78962159163217	121.77213639626619	180	host	gene-VC_RS11350
gene-VC_RS02380	235.2568825877351	222.69869783161778	226.68739655582007	217.38871886448678	115.28883207635917	105.53593881658456	107.18131581442388	117.65220148388538	124.27249988839849	100.55030059573537	798	host	gene-VC_RS02380
gene-VC_RS10390	198.5137640990679	198.62457581440592	230.2047135091734	245.8578454906921	173.97066718251853	159.6402920299007	140.27687018721002	129.62884132410997	137.14251004022103	121.87014213984467	1065	host	gene-VC_RS10390
gene-VC_RS12990	102.90147460295098	95.65341005534763	103.33176343245732	97.10056357984266	51.55432406597943	50.17236186484128	52.78031134666809	44.85860394280849	53.218208861298905	37.36190548521804	1452	host	aspA
gene-VC_RS01360	24.13592179014952	26.773461293971053	20.836584068541562	29.62117996250619	13.767858003471952	13.81494523204317	12.233297430325008	18.896152766547438	23.00612765646965	20.360363612700496	1338	host	cadB
gene-VC_RS10285	280.7460149899385	296.4402805947881	314.65944951874565	351.0662779406452	160.48521087475575	151.87541312784234	123.76515957873195	116.96359470557903	118.70590512857135	118.8905871563896	1467	host	gene-VC_RS10285
gene-VC_RS04710	265.3813218862285	247.00186396346282	270.10419944435705	270.01206264256695	126.97859041482673	115.14107626058406	107.34719325071485	132.49178986380738	126.10091981789891	118.75029263592961	1917	host	mrdA
gene-VC_RS13870	87.62779296387198	80.05115354487883	103.79615851708846	105.62757725600282	112.4599857337448	107.51783438121525	95.94150526220334	96.28547983508781	114.96697509675522	91.19176530126401	285	host	gene-VC_RS13870
gene-VC_RS17140	156.70945029517216	152.4783877045311	163.5959127412927	162.0625726508926	84.02664877523004	66.90667080239876	71.76473373984102	76.29592094820576	83.38329678226144	79.87968130950406	294	host	gene-VC_RS17140
gene-VC_RS17435	136.05472613895864	121.95162140828988	125.1460322714451	131.70195107888097	114.58732961574306	99.3844781478202	97.46268710422147	108.99868430642658	120.64580110621	101.39674845471492	2391	host	gene-VC_RS17435
gene-VC_RS03015	248.18432022993196	325.6048904107174	203.52972329982356	201.1049196986076	99.93255535013888	94.53228948379122	94.98904592919168	87.32955212771432	70.99273676957912	72.22454518400991	504	host	gene-VC_RS03015_gene_folK
gene-VC_RS06715	190.46934927912497	185.0406376286833	171.60830208654838	197.84635456618943	144.7305862027822	141.58578419230057	126.57103269041394	199.5712611607146	202.29689250125642	186.76613380764047	1353	host	yegD
gene-VC_RS01310	273.78019711147675	272.34069528913983	389.45961492508974	333.16381696736	202.67082811053115	179.40737993401007	183.94459791339477	169.1318012538602	184.45518613435212	162.3700968698071	1200	host	gene-VC_RS01310_gene_manA
gene-VC_RS16420	159.06956047581855	150.2021378880821	121.0947255576718	147.60174899976198	129.08969943345932	122.03727071716219	116.81062756368914	124.37936814022294	116.13985420143442	107.8664010753095	942	host	gene-VC_RS16420
gene-VC_RS03855	23.6265745204466	23.254296364269376	17.235378941116494	19.57305014762541	18.55937074468678	20.361098293057832	15.324737243377914	24.970379819552168	22.813630472470226	23.934840189557853	1704	host	gene-VC_RS03855
gene-VC_RS13660	87.68175096446548	78.24548842732516	72.00658478831932	84.94715231533628	61.51406433703887	35.674120163352526	46.95110737003524	101.6175007890373	62.83217594357428	72.00382501197049	798	host	gene-VC_RS13660
gene-VC_RS03270	323.5118295648953	340.3665926815002	355.37903722861824	336.9705928987729	248.57150742673537	316.33158579797407	239.5064064780442	258.9117485998794	287.0105544898573	258.022429584512	939	host	truB
gene-VC_RS05605	465.46087577409594	417.7124055690717	552.269818076366	472.95559116274507	143.3029408051941	129.6405120915497	128.21468502281644	115.74378141469785	92.18743098263269	102.18129202276809	321	host	clpS
gene-VC_RS07830	478.42760526251936	378.8745835510824	441.1001663599751	367.4362734006775	364.9512868665992	296.5411238578679	379.26304382552297	392.00063005461953	433.972315507712	347.5858508673642	234	host	gene-VC_RS07830
gene-VC_RS15665	1286.2342156865425	1213.5960136771694	1473.365504130226	1442.441894445733	587.0164090497668	434.0398928261527	545.8476643544308	725.8599901893733	672.3180481654632	705.040597404206	156	host	gene-VC_RS15665
gene-VC_RS11565	168.05783252653754	192.59011045872447	193.58154426519542	208.21336536085016	116.70913548470728	118.5792190191223	93.2772449407176	114.2446502232962	104.43608132994117	110.86276824454258	1062	host	murG
gene-VC_RS13120	112.40166629661601	110.11052244626906	116.23874213753858	149.6016826179324	67.99455968091164	63.714659142152335	53.57637315992886	100.1453062485392	99.72703417550152	94.94454008177036	498	host	gene-VC_RS13120
gene-VC_RS08060	65.9190976481616	70.63337077489308	71.90280455886071	74.80477695251606	35.65462183558091	37.12354944223685	35.10549684475554	53.248528491848475	56.12123602199915	51.36155074244582	663	host	gene-VC_RS08060
gene-VC_RS14055	15.076500165835697	13.640836154939668	13.412991284098698	15.4696092075852	11.831338476972045	8.306474057643358	8.922477227480455	16.373728739305662	17.111592219927246	16.92091811268645	2142	host	gene-VC_RS14055
gene-VC_RS19120	77.73067443468416	81.8074721561406	81.75281862366587	89.5308098711513	66.3156085071851	52.885830403186596	57.39454425092932	59.28051913582408	66.69317614334022	56.466756088733796	1299	host	gene-VC_RS19120
gene-VC_RS16715	12.620119815622541	12.428727895117433	13.82382435046843	13.793244711706196	15.722634211793649	13.812276681592705	13.010868281739322	15.167369491153835	16.968157684381712	16.221953531333124	3156	host	gene-VC_RS16715
gene-VC_RS18360	46.58199429879177	40.80277243792367	40.340258576124235	38.34861052754131	17.623935539900106	16.360259260458733	15.659577931302332	20.063538815392448	19.292883322480073	18.855740953770958	2163	host	speF
gene-VC_RS06150	171.75551028924446	171.88761580608704	173.32962825749289	167.0030256232198	150.02137188800552	131.686225002068	137.925596492284	146.37105878862997	160.61044164243228	139.6030563685766	900	host	gene-VC_RS06150
gene-VC_RS06310	268.07761683304807	228.79634105457788	256.2041453616105	245.51079516500923	212.74408835761923	179.6538167724778	169.6137659696013	141.42404840667672	156.4855751321972	130.14666643768592	1452	host	gene-VC_RS06310
gene-VC_RS08220	205.32518059183124	183.45056020701395	191.80025561311172	198.86087144935914	109.43988091199142	81.91490921382461	98.55582828621667	80.65111002104149	87.17117518097618	71.51696899463252	648	host	gene-VC_RS08220
gene-VC_RS17915	91.33617918648098	103.09618259567726	70.22325672509943	87.50486016411831	58.79816697646713	67.5621191281113	62.757165809728264	81.75414209695276	99.63692035496665	89.08870584835059	297	host	gene-VC_RS17915
gene-VC_RS12850	265.08794863015106	252.76923199828516	266.8688488080674	260.77341235643627	185.67957732227558	173.9349297911606	169.7037500395045	137.0355143720351	149.67616596082314	127.09744848356647	441	host	gene-VC_RS12850
gene-VC_RS07360	38.471498155130426	46.35264389110681	43.14896302664694	50.60848098151585	33.07895871087442	30.639185993103876	26.270716455344512	40.157056660052554	36.478001558993924	37.06966214007102	1455	host	gene-VC_RS07360
gene-VC_RS04525	2423.9393906623995	1768.188715064823	2461.1944806902166	2163.1973534277377	2104.5863267272625	1965.3117620384182	2467.7451818602426	1675.8637316438878	2432.335054098022	1491.9644946702192	85	host	gene-VC_RS04525
gene-VC_RS13445	374.198734116042	477.447951499813	509.7532820903465	655.9114304016126	378.2647930209062	292.3048220884698	261.313738998883	240.4239158402223	187.00525783206209	266.15909812326754	210	host	gene-VC_RS13445
gene-VC_RS08050	138.4691907137083	132.5477107216118	131.13679624808628	126.85348821050283	110.18899307404513	98.84704128595595	110.176666942628	122.16465649713244	117.035492479754	108.25956251417398	1149	host	gene-VC_RS08050
gene-VC_RS05870	193.39037939994694	182.8007943503185	199.00001614226431	195.01083122289222	112.47454240446152	117.46109451512947	99.323795779356	116.45794119116943	122.60950788989192	101.66504893936879	462	host	gene-VC_RS05870
gene-VC_RS08795	44.073797076434666	43.32886660253355	49.954407410488905	51.64826653979411	29.9587750823649	29.71767961490959	27.329436113837055	38.95432778923706	40.43307679327153	36.33027220458194	1866	host	gene-VC_RS08795
gene-VC_RS07010	55.81655394729394	71.08055894060941	52.14379973464998	55.84044121370499	77.40931285574445	70.59161922795715	69.81459015693707	136.1204802215808	156.26017054913103	130.84185595691605	2106	host	rtxB
gene-VC_RS18365	5877.299120032641	5620.685695480166	5929.841411684613	5458.788767045834	653.4539251127637	410.5954022647401	439.9127843093486	180.51793720162314	191.8971332635664	124.44844708629401	117	host	speFL
gene-VC_RS05430	266.9487362696666	237.83313734348056	202.53832829186845	236.80210165427522	197.01750594262145	193.39638512469645	217.71791864116497	184.32766199499284	166.08089067210898	166.0185337824871	621	host	gene-VC_RS05430
gene-VC_RS09110	58.07502722839831	71.91493321830394	53.4098938100729	54.76957017136379	64.06362033701481	64.94574388923117	66.90402586088604	131.4040874356843	141.89448404020334	134.05241893746685	2076	host	gene-VC_RS09110
gene-VC_RS08755	57.62877972480347	61.15018673567132	51.592596777624074	58.51887523475412	30.385028361314568	31.201717577637613	30.821095391325937	46.71665262683014	44.47599796005884	42.30395647532624	396	host	gene-VC_RS08755
gene-VC_RS13725	17.691854152936916	22.468061035454994	16.749679856624486	16.042557696755026	15.651874860160934	14.186380925299236	13.907322435943906	28.549065494173977	37.923134146499116	27.63430178635505	864	host	gene-VC_RS13725_gene_pstA
gene-VC_RS16240	230.96505081638867	199.3611103608093	221.38116419019295	226.11708477753848	67.31623616208232	57.187368713330834	61.988217515192815	62.16805123989953	50.154666851510896	55.63726921553542	522	host	gene-VC_RS16240
gene-VC_RS16280	12.664260139301984	9.042436355239936	9.434451840409517	9.970182916397624	9.80397357171085	10.449303597151355	12.09892521160716	14.12850172154134	13.52695037148399	13.414066175913135	1173	host	gene-VC_RS16280
gene-VC_RS09665	167.5116343296101	185.61083529188224	265.38109041961815	288.39198926886814	127.90719032229104	127.86948864107258	104.66322572820191	109.36658846174886	103.10882876750793	107.8237736225266	1158	host	gene-VC_RS09665
gene-VC_RS12150	469.6676631943325	444.41544162825915	597.4931366253718	917.1372069173048	328.9445373738425	292.20979810511864	295.68599299541734	244.99923388169302	227.95007100655963	239.7465502288661	639	host	mlaC
gene-VC_RS16200	73.37320224205455	75.68363918854388	89.07242044567386	83.52201563198467	31.355699730450574	35.16531513610989	31.679290455408115	34.681353553236455	30.832954591144897	31.00859975497489	669	host	gene-VC_RS16200
gene-VC_RS05125	103.25417947293866	111.8497641908815	118.77914529490532	107.03683414763341	108.77727130906631	105.31509248634569	108.45238120511898	135.23553864919225	150.8536127051743	122.75643772972332	1299	host	gene-VC_RS05125
gene-VC_RS06265	33.6852089419529	32.673940222399516	35.22861837791848	33.39471194018393	26.801603488650958	23.983295731513124	27.03245575850514	36.006780562039836	38.19860485458507	32.83942453835167	1323	host	gene-VC_RS06265
gene-VC_RS09865	351.6154689278757	301.39741545511606	323.9300240450524	328.4858651281345	179.03808586839625	172.15528877246146	157.18269288764	139.40887041914112	145.5016366564825	136.1290922364456	747	host	gene-VC_RS09865
gene-VC_RS10695	33.12191113355903	33.94674164131942	34.42050465489417	31.610483508990665	32.76370655161489	24.565536887634025	25.566198296258808	26.910450492437363	32.23496285862573	29.95409272300377	507	host	gene-VC_RS10695
gene-VC_RS13645	125.80693252668496	128.38135679051143	125.3752747203181	145.2669969398001	52.2269084197766	48.885577561149645	43.766833132817844	42.52645490652568	32.65171168496322	41.3776749183231	1470	host	gene-VC_RS13645
gene-VC_RS06515	30.065774694801714	28.44710568614771	28.48207259762227	27.904448861562667	13.719631899730675	10.353056693292144	11.089373995695999	18.005133824131168	20.048222306185448	17.634618256174637	1203	host	prpF
gene-VC_RS15845	202.2916722251305	230.58212705861834	239.03635191806808	278.82662779468785	170.78279888498778	149.9418887139622	157.2322547499526	261.782517944404	303.5447663361008	264.5329484757398	414	host	gene-VC_RS15845
gene-VC_RS12180	480.74257754604764	455.4881944533875	475.9833122064673	460.7060319205212	224.22294694261532	180.15670427924232	203.80921393553962	168.669720814773	172.88897085549172	153.33749433308634	558	host	kdsC
gene-VC_RS08580	24.64796424308073	30.237390552388028	25.027833892416353	32.55364803652275	25.874142089826716	22.017331625999535	26.96929581514415	30.9770701296598	33.48899972693493	30.056907498344074	1284	host	siaM
gene-VC_RS16025	200.66963505995326	199.91876381636405	196.80796615602287	184.4391233631632	256.46929645223105	354.69251805221813	242.0209832172122	271.6814988108587	364.76121346553384	267.9750462388052	957	host	gene-VC_RS16025
gene-VC_RS08575	27.841606460093104	29.22714914821384	39.1473926218176	33.80204464533667	25.997288894216165	19.17434245680751	22.88868466954811	25.9519598706237	26.798969755197703	22.079563192729584	897	host	gene-VC_RS08575
gene-VC_RS04115	166.57661876658523	198.1801672309348	185.8933984259466	196.5506065255716	156.48456438155728	115.44180004199237	124.77023983913443	173.2949114230298	204.6124033198998	168.3731520974442	411	host	tcpH
gene-VC_RS10400	367.99467658388215	308.65083944107914	292.09653953970826	299.7808255787439	219.91652859773808	196.60710479832062	208.21493586636916	205.7651821472877	211.23434684535493	180.61372395387284	1455	host	gene-VC_RS10400
gene-VC_RS00605	178.45926095093495	180.75807662894823	177.8623694031013	178.4782864720914	67.52415706676695	67.24774616000377	63.56969666422764	70.73632914309492	73.75977128315846	70.29668596782732	2490	host	cdpA
gene-VC_RS16790	159.48745823685874	154.3622049944853	158.2741636246698	160.122447243629	104.62480129927023	100.85846363770506	97.91406940435293	96.39044220409409	107.58732724640568	92.31521386685378	2064	host	helD
gene-VC_RS04580	64.00585529863434	59.49747898605858	66.58233773328513	71.65938548575093	53.37183647105817	45.33525235064319	44.4784632422906	48.04239547164559	45.80800374264643	41.8017372395747	1221	host	vpsF
gene-VC_RS12315	179.2394849715653	210.2931097091658	190.35518519410883	199.5579587778491	178.48419188117828	161.76396756479457	164.9730702817661	193.13442806808695	176.5531121081152	178.68197156921508	1260	host	gene-VC_RS12315
gene-VC_RS02455	141.53483322349533	138.05117914568223	148.5302493168318	205.04394056165015	101.30583570907314	99.533479072664	83.99146699503132	86.71778643855345	91.54809865389738	93.2317919283913	864	host	mscS
gene-VC_RS16225	93.57880858614902	105.18084805257514	98.54992118850849	115.46539751343424	34.48566271981056	32.387382845587844	30.731499183793012	41.09605535766464	44.92676820965403	42.625189789683276	1056	host	gene-VC_RS16225
gene-VC_RS04015	274.46122416182493	263.56978446068945	242.9326916636187	228.0662386032561	213.68846024735225	196.48371063779817	186.65267071348788	175.66414788762154	183.60516223511547	155.71212543265992	735	host	gene-VC_RS04015
gene-VC_RS07390	319.0187435090833	345.8792838738812	410.73559976640007	417.9827742755374	281.56597114945237	225.10544696213503	253.09799264090597	207.28060997450686	262.22959505862536	199.1040213345913	357	host	gene-VC_RS07390
gene-VC_RS17600	287.0565631575117	286.277412045059	297.9189271011307	284.44319365324327	180.1622380056282	171.2559517688818	168.64259575490584	147.3952351441725	148.27252100856214	126.82427379166305	1503	host	zwf
gene-VC_RS05470	127.44321553975733	132.5559690524035	144.6316169364106	135.35908056637052	35.34102398509322	39.48200786996517	33.03319486006986	38.54123841713487	37.274036501009235	38.016301202528915	696	host	bioD
gene-VC_RS01860	189.40104608333854	191.2333112460994	201.41345134166576	210.6293457597483	173.5726950680487	124.30176956482305	139.01396203131924	166.860891029478	189.47199385337623	166.18315084666915	765	host	gene-VC_RS01860
gene-VC_RS05155	256.0764149478895	284.33469838344934	445.40903734452917	342.41655936352527	194.34428121190143	205.6162498152308	187.3314716452328	223.52514229536868	215.1742344078581	196.63205631200358	549	host	gene-VC_RS05155
gene-VC_RS16255	55.51565608234895	56.01063416269037	60.90116671509635	60.159591362831335	57.928911976872556	58.12703371218166	47.703500282435435	58.90264739222499	73.93010097763307	61.460465067926805	954	host	gene-VC_RS16255
gene-VC_RS08665	41.910258220996695	41.09292548637113	36.32118813144735	36.38452085624039	41.740962146757376	33.73979009227297	35.07010593736734	41.31620758316858	48.02446136487218	37.15789762034637	375	host	gene-VC_RS08665
gene-VC_RS02560	180.84563478923232	167.21796518263577	206.19841178790423	208.8741012117504	126.83194847314032	96.21112018499713	103.444197369213	93.52673855891393	106.83855942405486	90.11138093323697	225	host	gene-VC_RS02560
gene-VC_RS03550	339.23202265999305	325.0376345040786	362.66173576720195	347.329559113163	148.85755451129114	134.31766324401158	131.54186061058306	141.18678154848385	172.83819284478466	141.3870359178222	1176	host	pheA
gene-VC_RS11325	306.4106154467711	340.8701665465107	422.2527744622133	483.6314261254441	165.35636783090285	147.75941971066925	121.25895130813942	71.19550962974317	52.95349095960564	66.82313451407789	1257	host	gene-VC_RS11325
gene-VC_RS16965	2576.085191784221	1923.0679414804226	2059.700997217044	2086.085692222869	1430.7760013358952	1117.9941221308125	1300.6650552310634	784.1148505555026	601.8560022181308	701.8394068159186	87	host	gene-VC_RS16965
gene-VC_RS05940	414.89686977300806	461.380098144321	579.7268127448492	553.0205412534877	227.4918756455927	232.63536228229637	203.30921377443167	199.21936260888006	178.72027036973486	182.05136670538135	645	host	uvrY
gene-VPVV882_gp11	2413.291643570072	2958.3642556599157	637.2858261054247	809.0222071537121	10658.178154271958	12421.505882369607	16212.287141106677	11162.944145181064	10879.02580077567	11267.013644910254	363	phage	gene-VPVV882_gp11
gene-VC_RS06740	44.053234940014164	39.629283933108326	35.3996728385084	33.87997580908759	26.91922358423937	23.684142565545883	24.480877426184197	36.226220135973634	34.980961521061	31.519520453347546	1515	host	gene-VC_RS06740
gene-VC_RS01450	24.904989648945293	28.08812405083467	25.202304675911762	32.88988185691634	15.995658269853651	13.87326895241487	15.457703594364506	18.932538169820635	18.3985436084774	16.780864190885836	1824	host	gene-VC_RS01450
gene-VC_RS04450	154.4592434208465	152.70979806114667	150.64924368124116	155.69780334168536	75.53251848874868	70.98948660418912	67.80989086147463	83.9455965524056	89.37656245395274	76.78441713160966	1359	host	ppnN
gene-VC_RS11130	61.40642974761203	61.5513594696448	52.65636165963694	58.79514702264342	36.22585080062574	34.13789570185077	28.774237701707793	34.03813839588887	28.080972799524474	27.977103501940395	582	host	gene-VC_RS11130
gene-VC_RS00490	401.07435693502794	379.05842177014273	413.04213284703013	418.30594368174314	199.69530177020104	148.11659457490597	165.64747812143182	180.57950959305558	190.8007954922049	152.17452558999352	321	host	glpE
gene-VC_RS06165	346.2065794375928	439.39399996031074	522.5282270432111	537.921058732167	324.58897721859176	324.1682066559221	270.0570154655096	296.85603113371974	269.79116949643446	257.593314657049	1263	host	gene-VC_RS06165
