Geneid	wt-phage-35_R1	wt-phage-35_R3	wt-phage-35_R4	wt-phage-35_R5	wt-phage-60_R1	wt-phage-60_R2	wt-phage-60_R3	wt-phage-60_R4	wt-phage-120_R1	wt-phage-120_R2	wt-phage-120_R3	wt-phage-120_R4	gene_length	Entity	Symbol
gene-R0792_RS21520	264.99504025718085	287.4269935217333	312.64159410656634	299.8462160625792	297.80675192426486	391.86184459228633	385.5887515947866	334.7948644325105	467.80686448620526	466.9336654606618	550.0235530443874	424.912378898967	1000.0	host	gene-R0792_RS21520
gene-R0792_RS21765	95.571981732098	90.66489057396957	60.955279354110424	93.1340519588314	111.22902782713507	63.31392248871002	73.44547649424506	90.41905097812328	72.39868140857939	40.73917886569533	60.22155690267016	39.07240265737628	1000.0	host	gene-R0792_RS21765
gene-R0792_RS13810	712.4456820029123	698.3125614420635	609.5527935411042	649.6668014689216	1130.2304440499208	889.8172890305192	805.8600893118555	916.4093004539521	896.62982359856	1024.747037621721	961.5375252126335	964.5999406039768	1000.0	host	gene-R0792_RS13810
gene-R0792_RS04805	145.53006309205833	98.38105147388187	119.94425937421728	97.67717644462807	218.87002249855612	219.03194806905088	222.37658160757533	219.9382321089485	187.49402108375688	172.3580644317879	208.76806392925653	258.85466760511787	1000.0	host	gene-R0792_RS04805_gene_cobA
gene-R0792_RS14890	408.35301285532785	426.31788972015477	346.0686827846269	424.78213942198715	391.09561397282977	460.3093283638647	450.8736195896711	386.11378525793185	480.8014996108221	463.79988247099294	475.75029953109424	525.0354107084937	1000.0	host	rnhB
gene-R0792_RS26555	430.073917794441	422.4598092701986	403.0913634707302	447.49776185097045	297.80675192426486	381.59472202654956	416.19103346738865	430.10143167972154	436.24846489785017	344.7161288635758	391.44011986735603	346.76757358421446	1000.0	host	hemA
gene-R0792_RS27985	13.03254296346791	21.219442474758836	39.32598668007124	22.71562242898327	10.764099467142104	30.801367697210278	14.281064873880984	19.55006507635098	29.702023141981286	15.668914948344357	26.096007991157066	21.978226494774155	1000.0	host	pxpB
gene-R0792_RS17470	497.4087231056919	592.2153490682693	548.5975141869937	483.8427577373437	609.9656364713859	564.6917411155217	597.7645725781612	491.19538504331837	597.7532157323734	470.0674484503307	529.9497007434974	493.2890835493755	1000.0	host	gene-R0792_RS17470
gene-R0792_RS12345	1125.142875846063	1035.8946008132268	1166.0155050641122	1122.1517479917736	961.5928857313613	1155.0512886453855	1150.6457984098392	1146.1225651010761	1160.235278983644	1065.4862164874162	1007.7073855046806	1042.7447459187294	1000.0	host	gene-R0792_RS12345
gene-R0792_RS14075	65.16271481733955	67.51640787423266	78.65197336014248	49.9743693437632	68.17262995856666	73.58104505444678	61.20456374520422	78.20026030540392	85.3933165331962	59.541876803708554	70.25848305311519	58.608603986064416	1000.0	host	gene-R0792_RS14075
gene-R0792_RS29290	49.95808135996032	32.793683824627294	51.12378268409261	43.15968261506821	46.644431024282454	66.73629667728893	40.80304249680281	24.437581345438723	29.702023141981286	37.605395876026456	38.1403193716911	31.746327159118227	1000.0	host	gene-R0792_RS29290
gene-R0792_RS11780	351.8786600136335	297.0721946466237	373.59687346067676	279.40215587649425	269.1024866785526	338.81504466931307	293.7819059769802	320.13231562524726	348.9987719182801	316.512081956556	339.24810388504187	300.3690954285801	1000.0	host	gene-R0792_RS11780
gene-R0792_RS04470	104.26034370774327	106.09721237379418	127.80945671023153	124.935923359408	53.82049733571052	78.71460633731516	87.72654136812605	68.42522776722842	79.82418719407471	59.541876803708554	76.2806387433822	68.37670465040848	1000.0	host	exsE
gene-R0792_RS10170	132.49752012859042	92.59393079894764	62.92157868811398	104.49186317332305	104.05296151570701	124.91665788313057	81.60608499360562	136.85045553445684	96.53157521143918	103.41483865907276	120.44311380534032	117.21720797212883	1000.0	host	gene-R0792_RS10170
gene-R0792_RS03540	47.785990866049	28.93560337467114	51.12378268409261	52.24593158666153	50.232464179996484	54.75798701726272	71.40532436940492	61.09395336359681	44.55303471297193	43.872961855364196	52.19201598231413	65.93467948432247	1000.0	host	gene-R0792_RS03540
gene-R0792_RS06030	362.7391124831901	353.0143611709879	379.49577146268746	397.52339250720723	297.80675192426486	337.1038575750236	295.8220581018204	266.3696366652821	339.716889686411	238.16750721483422	268.9896208319267	258.85466760511787	1000.0	host	liuD
gene-R0792_RS17465	228.0695018606884	216.05250519754452	257.5852127544666	215.79841307534107	215.28198934284208	258.38925123770844	228.49703798209575	200.38816703259755	232.0470557967288	316.512081956556	232.8566866903246	251.5285921068598	1000.0	host	gene-R0792_RS17465
gene-R0792_RS18955	197.66023494592994	175.5426604730049	178.93323939432415	213.52685083244276	172.22559147427367	225.8766964462087	228.49703798209575	197.94440889805367	224.6215500112335	203.69589432847664	220.81237530979058	190.47796295470937	1000.0	host	gene-R0792_RS18955
gene-R0792_RS19610	330.15775507452037	354.94340139596596	353.93388012064116	374.807770078224	312.15888454712103	448.3310187038385	385.5887515947866	430.10143167972154	638.5934975525977	523.3417592747015	503.8536927523403	539.6875617050099	1000.0	host	gene-R0792_RS19610
gene-R0792_RS14440	119.4649771651225	129.2456950735311	182.86583806233125	186.2681039176628	96.87689520427894	87.27054180876246	108.12806261652744	109.96911605447426	100.24432810418685	53.27431082437081	54.19940121240314	87.91290597909662	1000.0	host	arnC
gene-R0792_RS10280	21.720904939113183	34.72272404960537	37.35968734606768	31.80187140057658	17.940165778570172	20.53424513147352	18.361369123561264	17.106306941807105	27.845646695607456	18.802697938013228	36.13293414160209	14.652150996516104	1000.0	host	gene-R0792_RS10280
gene-R0792_RS19230	171.59514901899414	223.76866609745682	220.22552540839894	199.8974773750528	200.92985671998593	222.4543222576298	244.81825498081687	195.50065076350978	321.15312522267266	307.1107329875494	313.1520958938848	288.15896959815007	1000.0	host	bioB
gene-R0792_RS29225	2.1720904939113184	7.716160899912304	1.966299334003562	0.0	0.0	0.0	2.0401521248401404	4.887516269087745	9.281882231869153	3.1337829896688714	6.022155690267016	2.4420251660860175	1000.0	host	gspH
gene-R0792_RS18705	595.1527953317012	617.2928719929843	562.3616095250187	592.8777453964634	552.5571059799613	795.7019988445988	744.6555255666512	608.4957755014242	820.518389297233	645.5592958717875	724.6660680621309	715.5133736632031	1000.0	host	gene-R0792_RS18705
gene-R0792_RS13980	32.581357408669774	23.14848269973691	21.62929267403918	24.9871846718816	14.35213262285614	11.97830966002622	16.321216998721123	21.993823210894853	27.845646695607456	21.936480927682098	16.059081840712043	36.63037749129026	1000.0	host	ssuE
gene-R0792_RS16870	71.6789862990735	73.30352854916688	57.0226806861033	81.77624074433977	32.292298401426315	80.42579343160462	95.8871498674866	51.31892082542132	90.96244587231769	65.8094427830463	74.2732535132932	46.39847815563433	1000.0	host	gene-R0792_RS16870
gene-R0792_RS21325	13.03254296346791	17.361362024802684	17.696694006032057	11.357811214491635	10.764099467142104	3.42237418857892	14.281064873880984	4.887516269087745	3.7127528927476607	15.668914948344357	10.036926150445026	7.326075498258052	1000.0	host	gene-R0792_RS21325
gene-R0792_RS27705	193.31605395810732	189.04594204785144	190.7310353983455	156.73779475998458	358.80331557140346	186.51939327755113	155.05156148785068	193.05689262896593	133.65910413891578	222.49859226648985	212.78283438943456	195.3620132868814	1000.0	host	gene-R0792_RS27705
gene-R0792_RS08970	453.9669132274655	665.5188776174361	605.620194873097	686.0117973552948	893.4202557727947	612.6049797556267	663.0494405730457	803.996426264934	638.5934975525977	993.4092077250322	823.0279443364922	805.8683048083858	1000.0	host	gene-R0792_RS08970
gene-R0792_RS17455	32.581357408669774	25.077522924714987	47.19118401608549	43.15968261506821	32.292298401426315	27.37899350863136	38.76289037196267	19.55006507635098	63.11679917671023	28.20404690701984	38.1403193716911	26.862276826946193	1000.0	host	gene-R0792_RS17455
gene-R0792_RS03265	160.73469654943756	108.02625259877226	112.07906203820303	140.83685905969628	104.05296151570701	130.05021916599895	138.73034448912955	105.08159978538652	194.9195268692522	109.68240463841049	122.45049903542932	92.79695631126866	1000.0	host	gene-R0792_RS03265
gene-R0792_RS14705	171.59514901899414	181.32978114793914	165.16914405629922	177.1818549460695	129.16919360570526	171.118709428946	191.7742997349732	185.7256182253343	189.3503975301307	156.68914948344357	156.5760479469424	168.4997364599352	1000.0	host	gene-R0792_RS14705
gene-R0792_RS11130	2.1720904939113184	7.716160899912304	1.966299334003562	6.814686728694982	7.17606631142807	8.555935471447299	14.281064873880984	9.77503253817549	7.4255057854953215	12.535131958675485	8.029540920356022	2.4420251660860175	1000.0	host	gene-R0792_RS11130
gene-R0792_RS04235	23.8929954330245	38.580804499561516	23.595592008042743	38.61655812927156	25.116232089998242	37.646116074368116	51.003803121003514	19.55006507635098	29.702023141981286	40.73917886569533	52.19201598231413	31.746327159118227	1000.0	host	gene-R0792_RS04235_gene_tagH
gene-R0792_RS06710	0.0	1.929040224978076	7.865197336014248	2.271562242898327	0.0	3.42237418857892	6.120456374520422	0.0	5.569129339121491	6.267565979337743	6.022155690267016	12.210125830430087	1000.0	host	gene-R0792_RS06710
gene-R0792_RS00335	104.26034370774327	82.94872967405726	116.01166070621015	95.40561420172975	114.81706098284911	123.20547078884111	130.569735989769	127.07542299628136	100.24432810418685	75.21079175205291	118.4357285752513	105.00708214169875	1000.0	host	gene-R0792_RS00335
gene-DMS3-48	9.837366367351983	6.989276177456796	9.795875305271368	7.201510733826217	21.125195210272846	21.699836340627208	19.403620752555682	15.494843244390493	59.69326435350632	86.57643223269979	62.73078844028141	65.25338985465353	2208.0	phage	gene-DMS3-48
gene-R0792_RS17435	10.860452469556591	13.503281574846532	3.932598668007124	2.271562242898327	0.0	1.71118709428946	10.200760624200703	7.3312744036316175	1.8563764463738304	0.0	0.0	4.884050332172035	1000.0	host	gene-R0792_RS17435
gene-R0792_RS25285	8.688361975645273	9.645201124890379	21.62929267403918	11.357811214491635	28.70426524571228	13.68949675431568	22.441673373241546	24.437581345438723	24.132893802859794	21.936480927682098	24.088622761068063	29.304301993032208	1000.0	host	mdlC
gene-R0792_RS06745	8.688361975645273	7.716160899912304	5.898898002010686	18.172497943186617	7.17606631142807	10.26712256573676	14.281064873880984	2.4437581345438724	5.569129339121491	6.267565979337743	4.014770460178011	12.210125830430087	1000.0	host	gene-R0792_RS06745
gene-R0792_RS05005	590.8086143438785	570.9959065935104	849.4413122895388	692.8264840839898	685.3143327413807	636.561599075679	703.8524830698485	720.9086496904423	800.0982483871209	774.0443984482112	778.865469274534	620.2743921858485	1000.0	host	gene-R0792_RS05005
gene-R0792_RS28905	447.45064174573156	478.4019757945628	493.54113283489403	390.7087057785123	455.6802107756824	501.37781862681175	446.7933153399908	574.28316161781	473.37599382532676	319.6458649462249	357.3145709558429	444.44858022765516	1000.0	host	gene-R0792_RS28905_gene_pyk
gene-R0792_RS17760	17.376723951290547	15.432321799824608	21.62929267403918	13.629373457389963	7.17606631142807	17.111870942894598	20.401521248401405	17.106306941807105	24.132893802859794	25.07026391735097	8.029540920356022	21.978226494774155	1000.0	host	gene-R0792_RS17760
gene-R0792_RS09330	26.06508592693582	36.65176427458344	43.25858534807836	40.88812037216989	43.05639786856842	37.646116074368116	30.60228187260211	39.10013015270196	33.414776034728945	28.20404690701984	68.25109782302617	34.18835232520424	1000.0	host	gene-R0792_RS09330
gene-R0792_RS16715	43.441809878226366	34.72272404960537	60.955279354110424	61.332180558254834	25.116232089998242	41.06849026294704	32.64243399744225	41.54388828724583	50.122164052093424	75.21079175205291	74.2732535132932	39.07240265737628	1000.0	host	gene-R0792_RS16715
gene-R0792_RS11450	582.1202523682333	501.55045849429973	467.97924149284773	520.187753623717	556.1451391356754	485.9771347782066	542.6804652074774	586.5019522905294	558.769310358523	598.5525510267544	640.3558883983926	634.9265431823645	1000.0	host	gene-R0792_RS11450
gene-R0792_RS06255	10.860452469556591	5.787120674934227	9.83149667001781	4.543124485796654	0.0	17.111870942894598	14.281064873880984	14.662548807263235	9.281882231869153	6.267565979337743	8.029540920356022	9.76810066434407	1000.0	host	gene-R0792_RS06255
gene-R0792_RS14415	110.77661518947723	90.66489057396957	76.68567402613891	84.0478029872381	100.46492835999297	88.98172890305192	87.72654136812605	100.19408351629878	66.82955206945789	78.34457474172179	48.177245522136126	92.79695631126866	1000.0	host	gene-R0792_RS14415
gene-R0792_RS13815	76.02316728689614	104.1681721488161	98.3149667001781	113.57811214491636	71.76066311428069	169.40752233465653	140.7704966139697	122.18790672719362	181.92489174463537	115.94997061774824	138.50958087614137	114.77518280604282	1000.0	host	gene-R0792_RS13815
gene-R0792_RS04915	477.85990866049	347.2272404960537	346.0686827846269	454.31244857966544	552.5571059799613	362.7716639893655	354.98646972218444	449.6514967560725	289.59472563431757	385.45530772927117	339.24810388504187	363.8617497468166	1000.0	host	gene-R0792_RS04915
gene-R0792_RS11250	26.06508592693582	17.361362024802684	23.595592008042743	27.258746914779927	21.52819893428421	20.53424513147352	32.64243399744225	17.106306941807105	33.414776034728945	50.14052783470194	32.118163681424086	21.978226494774155	1000.0	host	gene-R0792_RS11250
gene-R0792_RS29005	629.9062432342823	694.4544809921074	672.4743722292181	683.7402351123965	706.8425316756649	639.983973264258	809.9403935615358	674.4772451341088	625.5988624279809	673.7633427788073	726.6734532922198	669.1148955075688	1000.0	host	pctB
gene-R0792_RS06015	740.6828584237595	808.2678542658139	937.924782319699	776.8742870712279	609.9656364713859	823.0809923532303	824.2214584354168	711.1336171522669	699.853920282934	692.5660407168206	861.1682637081832	769.2379273170955	1000.0	host	hmgA
gene-R0792_RS15730	2.1720904939113184	0.0	3.932598668007124	2.271562242898327	0.0	1.71118709428946	0.0	2.4437581345438724	1.8563764463738304	3.1337829896688714	6.022155690267016	0.0	1000.0	host	gene-R0792_RS15730
gene-R0792_RS07290	41.269719384315046	50.155045849429975	49.15748335008905	59.06061831535651	39.46836471285438	70.15867086586786	71.40532436940492	61.09395336359681	63.11679917671023	81.47835773139066	68.25109782302617	90.35493114518265	1000.0	host	gene-R0792_RS07290
gene-R0792_RS17070	343.19029803798827	324.0787577963168	308.7089954385592	265.77278241910426	401.85971343997187	364.48285108365496	338.6652527234633	400.7763340651951	358.28065415014925	360.3850438119202	441.62475061958116	461.5427563902573	1000.0	host	gene-R0792_RS17070
gene-R0792_RS10210	167.2509680311715	133.10377552348723	131.74205537823866	165.8240437315779	104.05296151570701	145.4509030146041	134.65004023944928	141.7379718035446	76.11143430132705	103.41483865907276	100.36926150445026	80.58683048083857	1000.0	host	gene-R0792_RS10210
gene-DMS3-10	87.52012979129853	134.25554679334593	158.45635658636763	83.20740816477388	814.8646727262643	821.119081875162	732.3623012246658	689.2651148713486	931.5881800484057	1067.552447030055	830.8957179489288	1153.923979579107	273.0	phage	gene-DMS3-10
gene-R0792_RS12070	692.8968675577105	746.5385670665154	745.22744758735	910.8964594022292	473.6203765542526	768.3230053359675	779.3381116889337	742.9024729013372	918.9063409550461	664.3619938098007	746.7473055931099	681.3250213379988	1000.0	host	gene-R0792_RS12070
gene-R0792_RS26735	217.20904939113183	171.68458002304877	182.86583806233125	186.2681039176628	165.04952516284558	196.7865158432879	214.21597310821477	239.4882971852995	258.0363260459624	275.77290309086067	234.8640719204136	317.46327159118226	1000.0	host	gene-R0792_RS26735
gene-R0792_RS13890	49.95808135996032	32.793683824627294	35.393388012064115	38.61655812927156	28.70426524571228	30.801367697210278	51.003803121003514	31.76885574907034	44.55303471297193	43.872961855364196	32.118163681424086	46.39847815563433	1000.0	host	gene-R0792_RS13890
gene-R0792_RS02415	4.344180987822637	13.503281574846532	9.83149667001781	20.444060186084943	0.0	3.42237418857892	30.60228187260211	12.218790672719361	22.276517356485964	9.401348969006614	10.036926150445026	14.652150996516104	1000.0	host	phnW
gene-R0792_RS03415	171.59514901899414	171.68458002304877	157.30394672028496	177.1818549460695	139.93329307284736	138.60615463744625	114.24851899104787	200.38816703259755	122.5208454606728	128.4851025764237	144.53173656640837	139.19543446690298	1000.0	host	gene-R0792_RS03415
gene-R0792_RS04545	238.929954330245	243.05906834723757	228.0907227444132	240.78559774722268	186.57772409712982	265.23399961486626	222.37658160757533	200.38816703259755	230.19067935035497	238.16750721483422	262.96746514165966	227.10834044599963	1000.0	host	bglX
gene-R0792_RS20230	275.8554927267374	273.9237119468868	314.6078934405699	263.50122017620595	222.45805565427014	229.29907063478763	261.139471979538	263.9258785307382	187.49402108375688	238.16750721483422	166.61297409738742	227.10834044599963	1000.0	host	potA
gene-R0792_RS02850	26.06508592693582	27.006563149693065	33.42708867806056	27.258746914779927	21.52819893428421	17.111870942894598	34.68258612228239	31.76885574907034	40.84028182022427	15.668914948344357	38.1403193716911	26.862276826946193	1000.0	host	gene-R0792_RS02850
gene-R0792_RS05190	21.720904939113183	17.361362024802684	13.764095338024934	29.530309157678253	14.35213262285614	22.24543222576298	16.321216998721123	21.993823210894853	31.558399588355115	15.668914948344357	22.081237530979056	24.420251660860174	1000.0	host	gene-R0792_RS05190
gene-R0792_RS17365	17.376723951290547	15.432321799824608	5.898898002010686	11.357811214491635	32.292298401426315	17.111870942894598	8.160608499360562	24.437581345438723	20.420140910112135	21.936480927682098	30.11077845133508	14.652150996516104	1000.0	host	cupB2
gene-R0792_RS28105	93.39989123818668	92.59393079894764	116.01166070621015	99.9487386875264	60.99656364713859	80.42579343160462	77.52578074392534	92.86280911266715	113.23896322880366	112.81618762807936	110.40618765489529	90.35493114518265	1000.0	host	gene-R0792_RS28105
gene-R0792_RS25380	32.581357408669774	27.006563149693065	37.35968734606768	40.88812037216989	21.52819893428421	42.7796773572365	36.72273824712253	41.54388828724583	40.84028182022427	15.668914948344357	22.081237530979056	17.09417616260212	1000.0	host	gene-R0792_RS25380
gene-R0792_RS19350	8.688361975645273	13.503281574846532	5.898898002010686	2.271562242898327	14.35213262285614	13.68949675431568	4.080304249680281	14.662548807263235	1.8563764463738304	0.0	2.0073852300890054	2.4420251660860175	1000.0	host	gene-R0792_RS19350
gene-R0792_RS16330	13.03254296346791	15.432321799824608	11.797796004021372	13.629373457389963	7.17606631142807	5.13356128286838	16.321216998721123	7.3312744036316175	27.845646695607456	3.1337829896688714	6.022155690267016	4.884050332172035	1000.0	host	gene-R0792_RS16330
gene-R0792_RS08645	2.1720904939113184	1.929040224978076	1.966299334003562	0.0	3.588033155714035	3.42237418857892	2.0401521248401404	0.0	0.0	0.0	2.0073852300890054	0.0	1000.0	host	gene-R0792_RS08645
gene-R0792_RS08495	223.72532087286578	221.83962587247873	216.2929267403918	274.85903139069757	405.44774659568594	263.52281252057685	263.17962410437815	295.6947342798086	276.60009050970075	382.3215247396023	359.3219561859319	329.6733974216124	1000.0	host	gene-R0792_RS08495
gene-R0792_RS09010	62.99062432342823	42.43888494951767	43.25858534807836	63.60374280115316	57.40853049142456	58.180361205841635	55.084107370683796	56.20643709450906	57.54766983758874	56.40809381403968	68.25109782302617	70.81872981649451	1000.0	host	gene-R0792_RS09010
gene-R0792_RS12550	288.8880356902053	198.69114317274182	247.7537160844488	227.15622428983272	157.87345885141752	205.3424513147352	216.2561252330549	200.38816703259755	213.4832913329905	244.43507319417196	256.9453094513927	244.20251660860174	1000.0	host	gene-R0792_RS12550
gene-R0792_RS27465	32.581357408669774	34.72272404960537	17.696694006032057	24.9871846718816	35.880331557140345	27.37899350863136	20.401521248401405	26.881339479982596	22.276517356485964	15.668914948344357	24.088622761068063	36.63037749129026	1000.0	host	gene-R0792_RS27465
gene-R0792_RS22060	1020.8825321383196	1087.978686887635	851.4076116235424	901.8102104306358	1331.1603007699068	1001.044450159334	1079.2404740404343	1263.4229555591821	982.0231401317562	1081.1551314357605	1053.8772457967277	1037.8606955865573	1000.0	host	gene-R0792_RS22060
gene-R0792_RS15280	386.63210791621464	339.51107959614137	473.87813949485843	420.23901493619053	337.27511663711925	345.6597930464709	322.3440357247422	295.6947342798086	360.1370305965231	269.5053371115229	369.35888233637695	383.39795107550475	1000.0	host	gene-R0792_RS15280
gene-R0792_RS24000	60.81853382951691	32.793683824627294	49.15748335008905	52.24593158666153	43.05639786856842	46.202051545815415	75.4856286190852	39.10013015270196	74.25505785495322	65.8094427830463	60.22155690267016	51.28252848780637	1000.0	host	gene-R0792_RS24000
gene-R0792_RS05385	34.753447902581094	30.864643599649217	19.66299334003562	20.444060186084943	39.46836471285438	39.35730316865758	34.68258612228239	41.54388828724583	37.12752892747661	28.20404690701984	44.16247506195811	39.07240265737628	1000.0	host	gene-R0792_RS05385
gene-R0792_RS13325	23.8929954330245	11.574241349868455	25.561891342046305	24.9871846718816	21.52819893428421	23.95661932005244	42.84319462164295	39.10013015270196	29.702023141981286	15.668914948344357	28.103393221246073	19.53620132868814	1000.0	host	gene-R0792_RS13325
gene-R0792_RS29615	139.01379161032438	181.32978114793914	287.07970276452005	211.25528858954442	107.64099467142104	102.6712256573676	144.85080086364997	112.41287418901813	135.51548058528962	109.68240463841049	124.45788426551832	92.79695631126866	1000.0	host	gene-R0792_RS29615
gene-R0792_RS13950	65.16271481733955	73.30352854916688	74.71937469213536	88.59092747303475	46.644431024282454	88.98172890305192	69.36517224456477	75.75650217086005	96.53157521143918	103.41483865907276	104.38403196462826	78.14480531475256	1000.0	host	gene-R0792_RS13950
gene-R0792_RS17965	26.06508592693582	34.72272404960537	35.393388012064115	29.530309157678253	14.35213262285614	23.95661932005244	36.72273824712253	12.218790672719361	33.414776034728945	28.20404690701984	30.11077845133508	34.18835232520424	1000.0	host	mexH
gene-R0792_RS06840	110.77661518947723	108.02625259877226	82.58457202814961	88.59092747303475	129.16919360570526	126.62784497742004	102.00760624200703	144.18172993808847	85.3933165331962	94.01348969006614	80.29540920356021	126.98530863647291	1000.0	host	gene-R0792_RS06840
gene-R0792_RS19160	13.03254296346791	5.787120674934227	9.83149667001781	9.086248971593308	7.17606631142807	0.0	10.200760624200703	2.4437581345438724	5.569129339121491	3.1337829896688714	2.0073852300890054	9.76810066434407	1000.0	host	gene-R0792_RS19160
gene-R0792_RS20455	171.59514901899414	148.53609732331185	135.67465404624576	147.65154578839127	226.04608880998418	145.4509030146041	126.48943174008872	163.73179501443946	122.5208454606728	128.4851025764237	136.50219564605234	173.38378679210723	1000.0	host	gene-R0792_RS20455
gene-R0792_RS05375	82.53943876863009	54.01312629938613	62.92157868811398	63.60374280115316	28.70426524571228	47.91323864010488	73.44547649424506	51.31892082542132	44.55303471297193	25.07026391735097	44.16247506195811	58.608603986064416	1000.0	host	ndhC
gene-R0792_RS06210	36.925538396492406	36.65176427458344	35.393388012064115	38.61655812927156	17.940165778570172	30.801367697210278	26.521977622921828	12.218790672719361	14.851011570990643	28.20404690701984	30.11077845133508	24.420251660860174	1000.0	host	cmrA
gene-R0792_RS02480	334.501936062343	293.21411419666754	322.4730907765842	258.9580956904093	437.74004499711225	321.70317372641847	326.4243399744225	334.7948644325105	282.16921984882225	244.43507319417196	313.1520958938848	317.46327159118226	1000.0	host	gene-R0792_RS02480
gene-R0792_RS23855	54.30226234778296	42.43888494951767	43.25858534807836	49.9743693437632	32.292298401426315	49.624425734394336	59.16441162036408	34.21261388361421	59.40404628396257	47.00674484503307	48.177245522136126	65.93467948432247	1000.0	host	gene-R0792_RS23855
gene-R0792_RS05730	4.344180987822637	17.361362024802684	21.62929267403918	15.90093570028829	10.764099467142104	11.97830966002622	16.321216998721123	9.77503253817549	20.420140910112135	25.07026391735097	10.036926150445026	9.76810066434407	1000.0	host	gene-R0792_RS05730
gene-R0792_RS15450	623.3899717525484	636.583274242765	585.9572015330615	692.8264840839898	563.3212054471035	681.0524635272051	697.732026695328	706.2461008831791	831.6566479754761	745.8403515411914	740.7251499028429	722.8394491614612	1000.0	host	gene-R0792_RS15450
gene-R0792_RS25570	278.02758322064875	266.20755104697446	265.4504100904809	286.21684260518924	247.5742877442684	227.58788354049818	214.21597310821477	256.5946041271066	206.05778554749517	216.2310262871521	246.90838330094763	170.94176162602122	1000.0	host	gene-R0792_RS25570
gene-R0792_RS10865	73.85107679298481	109.95529282375033	72.7530753581318	77.23311625854312	75.34869626999473	58.180361205841635	65.2848679948845	73.31274403631618	72.39868140857939	62.67565979337743	78.2880239734712	90.35493114518265	1000.0	host	gene-R0792_RS10865
gene-R0792_RS25980	790.6409397837198	711.81584301691	816.0142236114782	704.1842952984814	620.729735938528	754.6335085816519	783.418415938614	755.1212635740566	651.5881326772145	629.8903809234431	746.7473055931099	661.7888200093107	1000.0	host	gene-R0792_RS25980
gene-R0792_RS07295	2.1720904939113184	11.574241349868455	13.764095338024934	6.814686728694982	7.17606631142807	13.68949675431568	0.0	0.0	11.138258678242982	0.0	10.036926150445026	4.884050332172035	1000.0	host	gene-R0792_RS07295
gene-R0792_RS12480	160.73469654943756	152.394177773268	123.8768580422244	102.22030093042473	147.10935938427542	111.2271611288149	130.569735989769	117.30039045810588	103.95708099693451	131.6188855660926	120.44311380534032	151.40556029733307	1000.0	host	gene-R0792_RS12480
gene-R0792_RS14100	43.441809878226366	38.580804499561516	68.82047669012466	72.68999177274647	32.292298401426315	51.3356128286838	53.043955245843655	39.10013015270196	66.82955206945789	43.872961855364196	48.177245522136126	61.050629152150435	1000.0	host	gene-R0792_RS14100
gene-R0792_RS01095	197.66023494592994	248.84618902217179	222.1918247424025	247.60028447591765	136.34525991713332	219.03194806905088	238.69779860629643	215.05071583986077	306.302113651682	178.62563041112566	222.81976053987958	222.22429011382758	1000.0	host	gene-R0792_RS01095
gene-R0792_RS17915	8.688361975645273	15.432321799824608	7.865197336014248	18.172497943186617	10.764099467142104	6.84474837715784	18.361369123561264	4.887516269087745	9.281882231869153	9.401348969006614	10.036926150445026	7.326075498258052	1000.0	host	bfiR
gene-R0792_RS13115	99.91616271992064	104.1681721488161	72.7530753581318	124.935923359408	57.40853049142456	88.98172890305192	124.44927961524857	114.856632323562	111.38258678242983	75.21079175205291	60.22155690267016	65.93467948432247	1000.0	host	gene-R0792_RS13115
gene-R0792_RS01140	351.8786600136335	354.94340139596596	269.383008758488	354.363709892139	760.6630290113753	451.7533928924174	359.06677397186473	488.7516269087745	297.0202314198129	357.2512608222513	325.19640727441885	393.1660517398488	1000.0	host	flgC
gene-R0792_RS24885	15.204633457379227	17.361362024802684	11.797796004021372	20.444060186084943	17.940165778570172	20.53424513147352	18.361369123561264	9.77503253817549	31.558399588355115	9.401348969006614	24.088622761068063	29.304301993032208	1000.0	host	gene-R0792_RS24885
gene-R0792_RS23815	23.8929954330245	32.793683824627294	39.32598668007124	68.14686728694981	32.292298401426315	34.223741885789195	40.80304249680281	39.10013015270196	38.98390537385044	28.20404690701984	30.11077845133508	21.978226494774155	1000.0	host	gene-R0792_RS23815
gene-R0792_RS21850	658.1434196551294	700.2416016670416	755.0589442573678	676.9255483837015	807.3074600356578	797.4131859388883	787.4987201882942	840.6527982830921	783.3908603697564	846.1214072105952	806.9688624957801	725.2814743275471	1000.0	host	mnmE
gene-R0792_RS02065	188.9718729702847	221.83962587247873	214.32662740638827	204.44060186084945	143.52132622856138	179.6746449003933	195.8546039846535	129.51918113082525	146.6537392635326	181.75941340079453	164.60558886729842	168.4997364599352	1000.0	host	gene-R0792_RS02065
gene-R0792_RS08510	13.03254296346791	5.787120674934227	13.764095338024934	0.0	7.17606631142807	5.13356128286838	12.240912749040843	7.3312744036316175	14.851011570990643	3.1337829896688714	8.029540920356022	2.4420251660860175	1000.0	host	gene-R0792_RS08510
gene-R0792_RS13795	23.8929954330245	7.716160899912304	23.595592008042743	20.444060186084943	17.940165778570172	11.97830966002622	16.321216998721123	14.662548807263235	22.276517356485964	28.20404690701984	22.081237530979056	24.420251660860174	1000.0	host	gene-R0792_RS13795
gene-R0792_RS13885	125.98124864685646	136.9618559734434	153.37134805227782	147.65154578839127	150.69739253998947	251.5445028605506	193.81445185981335	197.94440889805367	116.95171612155131	78.34457474172179	66.24371259293717	78.14480531475256	1000.0	host	gene-R0792_RS13885
