Geneid	0_R1	0_R2	5_R1	5_R2	10_R1	10_R2	15_R1	15_R2	gene_length	Entity	Symbol
gene-PA0226	49.290104751395994	27.191065342506924	52.83302231404452	33.2769524557875	1.1152129720535588	3.452387830211148	0.0	1.0383958515000018	852	host	gene-PA0226
gene-PA5335	236.54686382081988	124.01202891452377	236.8146833520935	223.14045341186397	24.193925865939708	17.022189996179964	4.730254185836292	7.167815808270844	864	host	gene-PA5335
gene-PA2158	22.433316906084073	18.56313114728838	19.673835232327768	15.90254362550614	0.7613473174596411	3.142558153140917	0.5457985599041875	0.0	1248	host	gene-PA2158
gene-PA1163	49.34298302469251	61.0236265301664	37.62903658229128	51.05525992871857	4.368558400871873	5.259269736750776	3.653713578025273	2.0338235988000033	2610	host	ndvB
gene-PA5265	83.90472143369134	64.64738150009788	38.79415583426589	45.95272370316638	4.358538771512074	3.598084931302627	1.4581334004045816	1.0822180617467907	3270	host	gene-PA5265
gene-PA3941	145.37691197028153	145.52002306417023	198.7815311916266	132.9740331298604	11.140921549962187	9.854051696281067	5.704829168847789	2.963863535939703	597	host	gene-PA3941
gene-PA2944	33.623033825612005	22.412491409216077	28.395009590720193	28.7529920658814	2.789371757161984	2.093361395847272	0.9089359524425219	0.9444497096108903	3747	host	cobN
gene-PA4864	33.210889085163615	13.740680706889618	0.0	6.726444482166299	1.1271191603672979	3.4892460632739004	0.8080149498937437	0.0	843	host	ureD
gene-PA1871	100.22713424388876	253.41553738064331	26.04396326697964	69.92131012428477	1.5117922866979032	7.0201299077324535	3.2513441659208877	2.111487507107402	1257	host	lasA
gene-PA2907	62.813287337035405	44.087436474809905	52.463560619540715	52.25121476952018	6.8521258571367705	3.9281976914261456	0.0	0.7089048601586551	1248	host	cobL
gene-PA0451	113.50045742753889	82.61429537622035	55.299428761137506	46.82756732967574	2.853337694263159	2.944378810150048	0.5113788309012206	2.656796593027031	1332	host	gene-PA0451
gene-PA2304	84.83872575391796	98.38970889086183	56.36580893008506	70.29412436115112	2.6175246616794277	2.7010417184021103	0.0	0.8124088755537203	1089	host	ambC
gene-PA0529	119.64435683244841	82.50280509905947	69.95141415938761	145.39468457605616	0.0	2.7933850250141483	0.9703085509407778	0.0	702	host	gene-PA0529
gene-PA3747	139.80913607387228	151.84224129467347	81.74097834355406	102.64755821193476	3.5586571243057383	8.568473166616432	1.7007655499636103	1.104510943168541	801	host	gene-PA3747
gene-PA2775.1	727.1890778907252	940.2105386288921	212.57962225060652	257.7451226575541	37.01927735803761	127.33482386752804	26.53856893871789	34.46934800563642	77	host	gene-PA2775.1
gene-PA4581	126.30126089681019	159.6708423496083	43.58814622901691	40.858092752106	1.7860177672737447	4.914677412430907	2.1339492567682514	0.5543316199736851	1596	host	rtcR
gene-PA4486	462.9958366725445	411.554690552285	655.5911606100746	571.434923101244	17.186382856143215	32.935958318190075	10.560567484657765	9.144323157395363	387	host	gene-PA4486
gene-PA0380	139.28746019299962	216.10809395350648	183.23094305929143	268.0036350021333	37.81737123142814	39.024005722585706	20.33303291822167	0.0	201	host	gene-PA0380
gene-PA3442	37.329039331723905	49.141670819003416	124.00477964618715	106.53465069845569	2.303421702277896	1.1884583560969286	3.302577467929338	2.1447594314618215	825	host	gene-PA3442
gene-PA1998	60.79648099629299	59.740630532641426	66.64752000527973	58.48939265518871	2.0633256290762914	2.129159921346289	0.7395837163522541	0.0	921	host	dhcR
gene-PA0309	185.90159029742978	138.44693827778426	103.25497588068968	105.42562785992916	13.88018057647537	10.416766467781843	3.6183617676516646	4.6996720609721185	753	host	gene-PA0309
gene-PPLUZ19_gp33	0.0	0.0	250.69074371715666	408.67695124080643	68.48010466231582	178.4293558950929	24440.63529256058	22384.042655571342	555	phage	gp33
gene-PA5297	45.60266585027353	28.638408262134256	47.61091016083974	46.18120871351173	2.7637040494171963	1.1407540939848353	1.1887549786394869	0.0	1719	host	poxB
gene-PA1510	176.82176525553427	181.2022135149343	186.65982620426067	212.22522380224336	6.667799664488647	8.027306440303816	5.178383529757624	1.5521285359263184	1710	host	gene-PA1510
gene-PA2895	150.04809927457646	121.13353031014849	123.03219313915822	155.6578387814248	3.726123341920126	5.126683104731849	2.671202363766376	1.1564879287294136	765	host	gene-PA2895
gene-PA1668	38.616247584541966	56.58554460069975	56.44355487343691	87.98885221757881	4.368558400871872	5.634931860804402	7.046447614763027	2.0338235988000033	870	host	gene-PA1668
gene-PA0345	34.3394842337287	45.96584855519028	14.762473767403232	14.319173480975229	0.685542173296993	3.5370784407646685	0.49145498034662766	1.2766425187272747	1386	host	gene-PA0345
gene-PA1829	203.89811399681122	146.0091659988397	133.73064471647635	127.06762349504068	4.435861121333484	4.577395629224865	2.5440022512060727	4.130314031176478	1071	host	gene-PA1829
gene-PA2949	156.52207947637396	152.73462336376517	164.03163889907034	200.37780105339385	8.018240102866095	21.719452552087855	4.3111177389900375	3.7329673648860817	948	host	gene-PA2949
gene-PA1144	10.485685205540422	8.676699502552772	12.261146751533111	4.247485167390405	1.4234628497222954	0.0	2.5511483249454154	0.6627065659011246	1335	host	gene-PA1144
gene-PA4831	64.87667263534902	72.26716296912267	14.58879760543378	55.59208527908029	1.6936924281455115	1.74773287661313	1.2141828926210798	1.5770289937219273	561	host	gene-PA4831
gene-PA1729	553.0228049144281	375.38776320072054	296.80773646795717	288.76999853300043	11.730388298637434	10.591584886511978	5.255837984262546	6.826491245972233	648	host	gene-PA1729
gene-PA4857	56.55915050261198	48.75165755853514	27.5566176991527	42.957520442925684	6.3983936174386	1.6506366056901784	0.0	0.0	594	host	gene-PA4857
gene-PA3867	63.18717595213682	110.60532308592661	42.626643003376834	54.144374724937585	3.2991717089917785	6.808875998471986	2.365127092918146	1.5359605303437525	576	host	gene-PA3867
gene-PA1624	634.8712079651928	387.54849265119526	476.65777752474906	340.785682621574	15.306194397106836	9.719733767335473	5.064361358813575	8.770391727167299	807	host	gene-PA1624
gene-PA5370	182.81875754716717	270.45509525753187	205.07396360622292	178.67980029335376	18.757932996909975	15.63404785070561	8.275251058592874	9.404696823608216	1317	host	gene-PA5370
gene-PA5523	88.97720018093834	70.63045021895091	96.78421826043875	127.82481692773008	7.022627141091147	10.87004593991093	6.041300246212203	3.9233404234057714	1353	host	gene-PA5523
gene-PA5526	210.3044469392896	489.43917616512465	345.81614605556416	386.012648487135	26.765111329285414	27.619102641689185	12.791673291275606	12.46075021800002	213	host	gene-PA5526
gene-PA2280	76.75884711068768	62.68070257525947	76.76486359049682	110.46219542466605	10.968674772751887	8.488988257835203	2.948729882079766	6.383212593636374	693	host	gene-PA2280
gene-PA4542	205.20056708666942	187.41163516186353	224.94902132308334	225.48930028988357	12.224299384895852	15.290107505340602	6.373395113547844	7.588183953417556	2565	host	clpB
gene-PA4339	246.2679678134563	168.92449344032426	94.72587334083738	65.62954512113645	4.398895611989038	2.7235503993887944	2.5228022324460215	1.6383578990333358	1080	host	gene-PA4339
gene-PA0560	154.58344508535973	225.03525857080885	217.5789385203038	173.93842633331872	19.430704543755258	8.020271114764547	0.0	3.618459163509208	489	host	gene-PA0560
gene-PA3017	792.602889920165	515.6990406397374	233.57064659384565	401.3291635900728	6.507955151983782	13.43120744904063	10.88606442767804	14.139253101246597	438	host	gene-PA3017
gene-PA2909	72.96828675954261	31.778858260378463	44.90708069491551	27.224107605804758	3.9101294328791445	4.034889480575992	0.9343711972022304	0.0	729	host	gene-PA2909
gene-PA1384	22.08818895368278	22.846930642816467	4.035658509195439	19.572361385238327	1.8740857045160397	0.9669409701972052	0.0	0.0	1014	host	galE
gene-PA0222	13.218498346927728	13.672561184971613	30.913372829644388	8.031717703209901	0.8972251673178775	0.9258528269876922	0.0	1.670846582583572	1059	host	gene-PA0222
gene-PA0842	57.32346334724186	28.460427115252944	80.43553274347273	41.79650637690066	1.5563660150526324	0.0	0.0	0.724580889007372	1221	host	gene-PA0842
gene-PA4120	24.55857850771309	22.22690703162161	22.435075264935172	12.435071707162695	2.083687395152702	5.375428419846305	0.746882239868888	0.0	912	host	gene-PA4120
gene-PA3599	167.41076799532664	147.37142284870163	140.57030364472357	151.49904156207378	3.6265704282047024	3.7422829915265874	3.4664458155746867	3.3767681888473335	786	host	gene-PA3599
gene-PA2093	54.895646076064565	39.74693963301747	56.16687078092006	16.677625583724087	0.0	1.922506164274443	0.0	0.0	510	host	gene-PA2093
gene-PA3463	109.07836168360879	87.75298360536324	17.714968520883875	98.1886181552587	0.0	0.0	0.0	0.0	231	host	gene-PA3463
gene-PA3481	393.744661444211	399.3361801876942	433.50712007817754	331.4202125130924	20.825456486348102	23.280759578337094	6.220608244387452	8.887530520783576	1095	host	gene-PA3481
gene-PA5478	279.96779498792927	216.60004733811613	96.48176757837487	156.7425623966264	13.90480173936047	12.754187236162158	7.199216126736209	8.631348931492697	1230	host	gene-PA5478
gene-PA0923	117.31983789970369	110.31803653245666	85.74044764107796	86.40598397662765	10.858988025024367	13.073041917066211	5.838485166517937	5.055504374160008	1050	host	dinB
gene-PA2076	46.50627823719755	64.13839333282364	63.44430586549109	72.21430346883852	4.208910087218747	9.772207413089362	3.0173049956165046	1.9594978194418635	903	host	gene-PA2076
gene-PA1067	18.358543933634706	31.64861703799986	17.889214112892567	24.788601960507933	0.0	3.2146824386228396	0.7444334456398096	0.9668997436918048	915	host	gene-PA1067
gene-PA0457.1	186.6451966586195	285.7237146190628	294.6353564393406	309.9814675161517	12.66881936252843	13.073041917066213	1.8164176073611358	4.718470749216007	375	host	gene-PA0457.1
gene-PA1796.3	1185.7459552429943	1635.3026591870043	2310.8655407007104	3168.7488609075763	279.45925064400944	334.51607258375304	104.17689218688867	83.26713086851777	85	host	gene-PA1796.3
gene-PA0110	59.86732723012324	65.56638020325254	30.884209270371134	35.662847160164716	3.5855149139231397	1.2333058412326616	0.856800758189215	1.1128468748150961	795	host	gene-PA0110
gene-PA5492	371.5621970518814	299.41643017200334	524.1498324859668	577.5399970660009	26.393373671934228	34.80092176996793	10.511675968525092	4.09589474758334	648	host	gene-PA5492
gene-PA4718	346.29140260561485	382.4705511856398	403.2105099187343	392.2913187618119	11.951716379743802	20.555097353877695	4.284003790946075	7.418979165433974	477	host	gene-PA4718
gene-PA1502	37.83348580917963	26.088724855648536	27.649714380568756	9.578366044706403	1.070001635348685	2.208284107612536	0.767068246351831	1.9925974447702735	1776	host	gcl
gene-PA0202	11.521308435717254	9.93089320636827	25.260232890889974	19.445791147003398	2.6067529552527633	2.017444740287996	0.0	0.0	1458	host	gene-PA0202
gene-PA2252	44.531530323114616	36.04790612834424	25.469861379611054	17.64645030643005	2.6283857598606697	0.0	0.471062657510668	1.2236698001078858	1446	host	gene-PA2252
gene-PPLUZ19_gp13.1	0.0	0.0	2220.550705292188	945.065449744365	282293.70400480495	238187.7834866401	82361.8658128459	93656.15777804331	129	phage	gp13.1
gene-PA2165	36.31229506977033	30.04771423063022	18.576591503417138	25.741082288757024	1.8485631365557045	1.9075450268092724	0.0	1.1474880226692625	1542	host	gene-PA2165
gene-PA3236	140.31020028532583	87.75298360536326	104.92712123908143	69.39291763857226	7.751899959589074	6.856490515943818	2.3816664432182724	1.0311343420489527	858	host	gene-PA3236
gene-PA1763	95.50558308555091	135.47829047845556	143.5844816955851	135.4041141446605	4.630416433672671	3.82252687633515	0.0	2.5868808932105303	1026	host	gene-PA1763
gene-PA3072	16.967745150783593	5.850198907024217	8.26698530974581	17.183008177170272	0.0	0.0	1.3760739449705575	0.0	495	host	gene-PA3072
gene-PA5380	147.08452997554255	199.35188666870565	92.66661522473223	97.58828013664638	16.352416296741858	10.657371128043108	9.871834822614867	13.623302095222847	1104	host	gbdR
gene-PA3386	45.89635983408676	94.94585111399958	67.08455292334713	116.19657168988095	2.596069541501727	8.036706096557097	5.583250842298573	2.417249359229512	366	host	gene-PA3386
gene-PA4113	32.90973240832082	41.33452880151871	34.35900695486293	49.990867618719555	5.584492162323614	6.58591532345905	2.287679606248282	1.4856645935818664	1191	host	gene-PA4113
gene-PA5092	101.89067807666574	59.88106821705929	77.84915446770557	103.1833245378463	7.073162175108924	3.243930996790623	2.253619860249548	0.7317727588734502	1209	host	hutI
gene-PA3488	70.33007410324794	109.11892743971258	75.12173607551627	84.91892446978352	4.5901519429450826	5.683931268289659	6.581223215076579	1.7095908511652202	1035	host	gene-PA3488
gene-PA5546	567.0233822540339	386.11312786359827	200.29126433991743	172.26509463694754	16.838304216018795	20.685192906750338	10.921498272108094	9.705715148703812	1185	host	gene-PA5546
gene-PA3413	1824.5092257640333	1355.7342972738704	505.7723035007408	605.2666363531326	39.14522836736312	25.705419499849295	22.960334924508736	26.508262636044986	267	host	gene-PA3413
gene-PA1989	119.70699785696803	96.02289829068546	107.12454786188941	101.43372628146327	4.145556074125794	3.4222622819545063	2.3775099572789737	0.7720011042565458	1146	host	pqqE
gene-PA0177	351.39990728937624	417.09751466746735	319.962949951273	414.1953514311723	17.59558244795615	30.26167110431994	8.409340774820073	10.922385993555572	486	host	gene-PA0177
gene-PA3026	133.31799761329964	92.53651090715937	74.35624944949943	99.48057365730156	4.762714046063318	5.5290120889847705	2.1339492567682514	2.771658099868425	1596	host	gene-PA3026
gene-PA3685	197.3341286258532	289.15961117538194	312.4701936458988	416.32839195787	29.30013288690495	30.235008839029785	14.003219440008756	10.39310737712777	681	host	gene-PA3685
gene-PA2360	167.82810598731456	144.66091302791492	167.2544030650208	103.00440869148393	6.903988753421487	6.233739333750919	2.4746833887753894	1.6071085658092668	1101	host	gene-PA2360
gene-PA1518	44.089416533532166	68.40586910969262	64.44342879250671	22.324380702622797	2.49386207923788	2.5734334482413805	0.0	4.644164123244102	381	host	gene-PA1518
gene-PA3856	278.2288645842775	185.8619093753346	313.4779212173799	275.8886716645041	7.8688319021915705	10.149877264802962	2.8205242350328197	1.8317044833913072	483	host	gene-PA3856
gene-PA3152	859.6712259892081	1455.0568611608508	1182.6268640148685	1596.8347254301339	48.36618229536715	75.66908498794484	16.777256225626253	10.169117994000016	609	host	hisH2
gene-PA1073	293.9055856475015	382.35228570908276	695.3125144446922	653.5679895959407	9.254819339509403	10.611235322294004	5.897459764159532	7.6598551123636485	924	host	braD
gene-PA3204	194.0779699768831	209.28698302341058	126.7482482224302	154.72310460416594	9.809926497533073	4.338398866283035	3.013967268851442	6.5244341111947	678	host	gene-PA3204
gene-PA4027	53.23772387913643	51.82726548504675	59.505649293304565	41.22768740495552	3.188461248958497	3.2901951133555905	0.7619201373159127	2.968836461335575	894	host	gene-PA4027
gene-PA2267	215.3598422984071	135.59156664106294	95.80302374003087	56.89357222541328	6.355594997923961	1.093063705440319	2.278115728295739	2.9589072424013425	897	host	gene-PA2267
gene-PA1758	324.7790866967167	321.0522153491373	300.45210927490274	231.06225753661786	15.347688655045452	15.117504419514892	4.501034820002815	2.5982768442819424	1362	host	pabB
gene-PA0272	165.03996489106225	155.19016393231442	127.19461320621767	88.12507409191828	3.055181518294637	11.559763753032826	2.9202855423812473	6.637720105408371	933	host	gene-PA0272
gene-PA5093	47.483122437613574	52.892209296383335	64.06509163716909	48.08552190480135	3.718831515419304	3.8374878425830374	0.4443291603133894	0.0	1533	host	gene-PA5093
gene-PA5021	109.07836168360879	94.91649247110719	37.96064683046545	31.5606272641903	3.525645462670249	3.03178152065543	0.8424942520227903	1.0942650160519498	1617	host	gene-PA5021
gene-PA3337	50.444647745572844	72.46868015457926	28.673777876145376	82.30299712488464	0.9511125647543867	7.851676827066796	1.3636768824032552	0.0	999	host	rfaD
gene-PA4521	371.2834557187592	262.94442399313147	215.11940268370816	237.113195276364	10.216789808490669	10.542775739569528	5.696650202297469	2.114010192301079	837	host	gene-PA4521
gene-PA4808	111.42996815439969	100.8504438449697	87.25283002823402	70.52727236898245	8.103722406734603	4.181143470277041	2.904718988317381	1.2575881527761215	1407	host	selA
gene-PA4191	52.929234873339865	34.57729503256105	65.14877975441475	81.81163594801967	1.8908685615714076	8.780401287581785	0.0	0.0	1005	host	gene-PA4191
gene-PA4150	111.9871179951717	92.07313049055037	62.95627274344886	43.618405372816845	0.9745245663483407	3.0168558270152803	4.19173294006416	0.9073982210030784	975	host	gene-PA4150
gene-PA3129	277.05146379013837	250.37023134905206	153.45591481215658	227.40637384473786	19.79503025395067	21.447959395186757	8.514457534505324	14.745221091300024	960	host	gene-PA3129
gene-PA4722	374.72245364965806	404.8756583735941	268.6241646044003	277.96042639540144	14.580482642296145	16.71744490673429	5.806961660361687	3.7711562893350443	1173	host	gene-PA4722
gene-PA5306	801.9910793925056	1613.8322141173835	1491.932505118189	1063.1986309624106	54.43633319836434	107.23979697593379	46.119978311903836	18.431526364125027	192	host	gene-PA5306
gene-PA3309	626.2437519466838	723.9621147442468	305.11702360311835	497.40286828650784	12.502124370916212	32.25257051907783	16.431409277115538	15.52128535926318	456	host	gene-PA3309
gene-PA2237	86.37080206550112	87.15871960803574	193.98490360001736	226.1330421510219	9.2942805707037	13.27961368550744	1.5375995547639412	1.997095407399552	1329	host	pslG
gene-PA0811	163.76321341441374	127.6215266376076	170.5065720135073	211.2766510245816	16.749640984112105	21.997907071986415	6.549582718850249	4.25342916095193	1248	host	gene-PA0811
gene-PA4095	5.24284260277021	21.691748756381926	7.663216719708194	0.0	0.0	0.0	1.2755741624727077	0.0	534	host	gene-PA4095
gene-PA2105	245.37407319344376	332.85614470999855	252.8200895372695	244.41347838216336	1.36517450027246	5.634931860804403	3.914693119312793	2.542279498500004	696	host	gene-PA2105
gene-PA3578	1061.4555077150499	729.4885431010731	505.01183161252544	595.1748061367184	16.923995331621946	22.453697949159526	6.066280177255701	5.627946981412222	786	host	gene-PA3578
gene-PA2380	248.07272973613985	415.4381755494412	138.13190644132237	251.21992967888184	16.03648020573219	24.822231488100407	2.874078492660025	22.397804189316492	237	host	gene-PA2380
gene-PA1595	147.95046076597887	174.22177720674557	89.82785257296972	156.7425623966264	13.90480173936047	3.985683511300675	4.430286847222282	5.754232620995131	1230	host	gene-PA1595
gene-PA5379	18.29854869202152	18.9271141109607	23.77433683848468	12.35379672868451	3.450114205481598	2.8481572804065824	1.9786684176047231	3.8549597624313785	1377	host	sdaB
gene-PA1817	1356.7670064799647	1017.2595868714031	608.5773031866722	683.3550175074639	38.98098265393362	45.2528374052292	12.225887741853798	13.610973315046174	390	host	gene-PA1817
gene-PA2162	13.087311524067172	10.412975400852165	10.300289139974552	14.27283311372288	1.0249853853178341	0.35256315849693126	0.0	0.0	2781	host	gene-PA2162
gene-PA3470	256.1796816883013	182.96210307262012	401.19193414942896	277.96042639540144	22.770753756178546	17.088943682439496	7.420006566017712	3.8549597624313785	459	host	gene-PA3470
gene-PA5352	20.893119028949943	28.8144125271342	30.538490509881903	42.316363421389475	2.3635857019642588	0.0	1.6944194098518057	2.2007792673582123	402	host	gene-PA5352
gene-PA5140	889.651229209373	995.3305338896259	965.9827581776912	952.4200446840098	43.133139852966444	50.867867381580595	22.970261571687516	11.474880226692624	771	host	hisF1
gene-PA3664	635.5590748289198	840.4617653927463	646.7490662581313	725.093319200418	62.79802701253317	56.34931860804403	27.402851835189548	15.253676991000026	348	host	gene-PA3664
gene-PA0986	53.02420359619872	87.75298360536324	15.500597455773391	42.95752044292568	3.599096409809212	0.0	2.580138646819795	0.0	264	host	gene-PA0986
gene-PA0708	9.823431403085237	33.86957261961389	23.930746949264186	33.160191219100525	1.111299944081441	3.4402741887016353	0.0	0.0	855	host	gene-PA0708
gene-PA0890	280.3683211610164	700.1407576067395	509.32435245236525	596.2430090661874	23.108361498174173	21.040303514591546	3.8978918612899913	6.328421069227478	699	host	aotM
gene-PA0862	586.3948707282298	554.7602411833309	334.4803251759224	271.5705315357371	10.921396002179678	16.27869204232383	2.609795412875195	5.6495099966666755	783	host	gene-PA0862
gene-PA4682	88.24199842026424	94.03901394958699	42.99306113807635	54.158478495379086	11.79761115421702	9.36464320706749	7.15637309490419	4.224991716704878	1047	host	gene-PA4682
gene-PA1085	532.9395266187514	346.6352270097142	653.1124553933845	473.711110719744	22.115146019376308	13.85546836596793	7.360794543545749	8.089647481511234	1203	host	flgJ
gene-PA3142	1043.0172754452267	1116.6997325466814	976.2337064302772	1463.9249123491143	96.25818633293659	112.14619291600918	53.424047275327524	28.91219821823534	306	host	gene-PA3142
gene-PA4145	128.82917614483839	78.00265209365622	50.52046578177995	79.5509637831957	5.331994681198834	4.401697615173809	0.0	1.9858883624646495	891	host	gene-PA4145
gene-PA3443	14.193551076701102	22.0216612849961	15.559535088685077	25.153833263158003	0.0	3.728053778631049	0.8633163533085245	0.0	789	host	gene-PA3443
gene-PA4969	481.99583752500644	392.47762997124005	189.86812414690928	197.32135763893336	11.601482932718342	11.971650107203493	4.990158261981143	3.2407079321538514	819	host	cpdA
gene-PA3293	48.03369031655649	17.744169479025658	25.074495884339314	24.321537309597627	2.328827088700079	1.201566352671527	3.3390029547079703	1.0842074331838254	816	host	gene-PA3293
gene-PA1351	18.29854869202152	14.195335583220526	6.686532235823816	16.21435820639842	0.7762756962333596	1.6020884702287026	0.5565004924513284	1.445609910911767	1224	host	gene-PA1351
gene-PA5197	207.040201591515	236.52625382372744	167.11902422515948	168.98521286819772	8.389946597700945	16.233081850661687	7.518284798680197	7.812037664264912	906	host	rimK
gene-PA1519	10.369177592145526	8.580291730302184	15.156139734533982	10.500727219381831	0.0	2.178840319511035	0.5045604464892044	0.0	1350	host	gene-PA1519
gene-PA2483	279.4089770338615	283.2266955885676	351.22311839908093	379.15799480761945	19.91356336924379	14.677816523652186	6.797970087429401	7.063578965892226	1002	host	gene-PA2483
gene-PA5211	67.98334977631836	44.74821018286735	63.234225382492774	31.293557938555132	6.2924599482757095	8.657643653686232	1.5036569597360394	5.859028248198685	453	host	gene-PA5211
gene-PA5539	28.09041421283571	41.9688182460433	27.372292497151676	25.28603210018368	1.0592658329873268	1.093063705440319	0.0	0.9863024141337808	897	host	gene-PA5539
gene-PA1858	50.718803439842254	34.97401520503608	49.42219478652386	41.08980216279848	2.2950759714725413	9.473218780482764	0.8226529018845724	0.0	828	host	str
gene-PA0886	34.88695264647093	29.3193379802966	22.30927110457105	28.705258987562488	1.48000226197762	1.5272245230217538	0.0	1.37805804591589	1284	host	gene-PA0886
gene-PA2352	57.08563195675863	53.91207237457158	79.81158689993961	62.83679852023704	6.738733703472569	6.9537457005671355	2.4154489459589574	0.784320270813831	1128	host	gene-PA2352
gene-PA0919	226.76519220206106	173.66069419098756	239.02790469183267	154.566779163798	15.540023750765009	19.090306537771923	5.835453761966265	6.89029022957945	1284	host	gene-PA0919
gene-PA3033	260.90188780237133	124.55262189148331	132.00508801045729	111.78193491600015	10.216789808490667	14.057034319426034	7.324264545811031	6.342030576903235	279	host	gene-PA3033
gene-PA0570	136.76587686191948	99.85684341299957	35.27722179589807	130.3538551371538	5.46069800108984	8.452397791206604	1.9573465596563966	5.084558997000008	348	host	gene-PA0570
gene-PA1055	66.06909616234319	93.96558421459251	120.71261735469544	192.35845437274685	5.605672284304614	20.245861375987495	8.037246050270513	7.829320933433641	339	host	gene-PA1055
gene-PA3119	205.75061048981678	304.0260849319672	139.6274290504312	193.47796608939757	3.7407931188568195	2.5734334482413805	1.7878126056704093	0.0	762	host	gene-PA3119
gene-PA1328	43.11935236337744	50.972030081003076	36.01458946819957	43.66639041723138	0.0	1.0786338215401168	0.0	1.9465638404356467	909	host	gene-PA1328
gene-PA0099	120.57183246680846	276.8640645533554	197.3822849148612	295.485579894233	13.912786121639746	18.579258538466195	8.800472903881472	5.334188508480628	1161	host	gene-PA0099
gene-PA3459	64.8512971440966	63.80683045203531	48.55102389537158	43.24875786965738	3.2208862786089223	2.769712270564876	0.3848342388476983	0.49983800309491605	1770	host	gene-PA3459
gene-PA3473	111.9871179951717	106.18111016248953	59.108944964682536	116.55807213513833	10.55734946877369	8.715361278044142	3.0273626789352264	2.9490442182600045	900	host	gene-PA3473
gene-PA5318	147.88827057650178	121.31969864566612	74.53839213705237	144.60017810296293	13.845704221342544	14.287477504990397	6.203612046998414	4.834498718459024	549	host	gene-PA5318
gene-PA3963	53.05967129091189	54.882300783287384	18.248194998101116	37.92904815027552	1.0592658329873268	2.186127410880638	0.7593719094319129	2.9589072424013425	897	host	gene-PA3963
gene-PA4828	110.51360328470892	120.66035245737446	44.870150529870344	55.957822682232134	4.167374790305404	2.1501713679385217	0.0	1.9401606699078975	456	host	gene-PA4828
gene-PA4982	49.705778071536486	33.4185796419892	27.244725221865348	27.68500651714518	0.8434633397156077	0.43518781348422814	0.0	0.392682319342211	2253	host	gene-PA4982
gene-PA4627	100.88929549114569	57.97494412366341	118.79136548688798	96.4931690429682	7.608900518035093	3.925838413533398	4.772869088411393	2.656796593027031	999	host	gene-PA4627
gene-PA2755a	605.9908982422711	250.72281030103784	248.00955929237426	220.92439084933207	37.01927735803761	4.2444941289176015	8.846189646239297	11.489782668545473	231	host	gene-PA2755a
gene-PA2501	133.31799761329964	517.1157962458906	97.43232686486131	67.50467498174035	16.967168789100576	29.18089713630851	12.163510763579035	0.0	168	host	gene-PA2501
gene-PA4813	18.062438386318014	21.796708831009582	13.200508801045727	18.291589349890934	1.0216789808490667	1.0542775739569525	0.0	0.0	930	host	lipC
gene-PA0725	70.58011638351158	121.67430499903308	22.925253379967373	63.53381174752034	0.0	0.0	1.9080016884045545	2.4781884187058867	357	host	gene-PA0725
gene-PA1516	54.257324610063804	117.85429774906343	55.513767632304706	43.956532546249534	1.8413981631582017	0.0	0.0	1.7145605920116305	516	host	gene-PA1516
gene-PA0181	126.0305186440839	74.49127868751093	35.08816916033591	21.271569608394067	4.073575357726183	2.10177522782415	1.4601427711906236	0.9482457293440529	933	host	gene-PA0181
gene-PA0445	104.60940225704339	130.98232951125016	100.59384779557955	139.39018432807745	5.605672284304615	8.676797732566072	3.348852520946047	4.349622740796468	1017	host	gene-PA0445
gene-PA0371	88.43068793301529	118.71421774032004	236.50911601873597	146.71378957725022	8.939691082429334	8.566005288400241	2.746599204679137	4.756522932677426	1488	host	gene-PA0371
gene-PA2750a	484.79271859381686	564.1263231773352	389.72930745944524	368.20731808222007	24.679518238691745	63.66741193376402	5.897459764159532	7.6598551123636485	231	host	gene-PA2750a
gene-PA2772a	212.84101373351348	135.47829047845553	167.5152286448493	232.12133853370366	0.0	28.66895157251362	7.966743891934805	0.0	171	host	gene-PA2772a
gene-PA0885	48.19476909025386	31.72290956625808	6.404002704732669	31.058488958735	1.486950629404745	1.5343945912049546	1.065972774272967	2.769055604000004	639	host	gene-PA0885
gene-PA3114	287.1464563978762	286.8847540944568	481.71087477941927	498.96812206782903	19.93345703894333	13.712981031887637	7.9388881440609085	5.155671710244763	858	host	truA
gene-PA3938	24.84921257289313	28.558663303520586	16.142634036781757	27.960516264626186	0.0	3.8677638807888206	0.0	0.8724982894260369	1014	host	gene-PA3938
gene-PA5270	136.49223565171155	95.21497200717985	64.95488457657422	80.36270831159567	4.309122232152527	4.446612896961297	1.5445727953751154	3.009228794142862	882	host	gene-PA5270
gene-PA1128	76.74555783660341	79.38181082722004	53.84418063584441	46.63151890186011	5.2092184878817545	4.300342735877043	0.746882239868888	0.9700803349539487	912	host	gene-PA1128
gene-PA4806	69.5826391051871	84.6739315490347	89.74030105974069	78.75545414536374	5.556499720407205	0.0	0.0	2.5868808932105303	684	host	gene-PA4806
gene-PA2785	25.567835158715003	13.223052324095834	18.68565172750765	12.946102051292671	4.338636767989188	0.0	3.110304122193726	0.0	219	host	gene-PA2785
gene-PA3432	14.357322819893806	0.0	20.985424247816283	7.269734228802807	2.4363114158708514	5.028093045025466	0.0	2.2684955525076957	390	host	gene-PA3432
gene-PA2697	79.4234879398381	10.268966166585061	29.022395236341673	70.37721434266548	0.0	6.9537457005671355	0.0	0.0	282	host	gene-PA2697
