Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	gene_length	Entity	Symbol
gene-PA1214	2.7639237271633297	6.19629696591505	13.288383535104145	5.105468728585607	4.567039928238532	0.9117117724053536	4.297664655072679	0.6067666076351786	0.36897031068437885	0.6906828639663543	2.7645422441308036	0.43241392950472185	0.12616303389777214	1599	host	gene-PA1214
gene-PA3232	101.03088979721906	85.3310140062043	58.363626036822374	48.82562498210757	20.553607782869157	15.500554216652423	62.62898868499625	1.3263428648101856	1.5682709377573678	7.045626152996494	5.948643456233014	1.1027589685455346	1.2869836759332545	627	host	gene-PA3232
gene-PA2549	119.94211155089525	157.539069813285	270.2374382800625	143.6848348970585	59.251090022340044	49.80443878548823	171.14091031608388	5.974259886752774	9.230265904352416	23.537301018658006	1.85246176595762	2.6491566025978934	3.4781843310782348	1044	host	gene-PA2549
gene-PA2849	90.45788970216124	91.25677886774626	137.20158862688487	82.80012236549075	22.608968561156072	31.96989307184562	47.36317269302842	1.5197678659283373	4.312745078832761	7.871285467800771	4.544102640177996	5.054311939167033	2.212003193010281	456	host	ohrR
gene-EST35_0118	0.0	0.0	0.0	0.0	7.740007255170547	221.081891188727	30.95480082640186	302.80347858442445	1722.9999393325913	1686.4515492093062	95.82734648764553	1053.755737803635	1663.8568450083171	222	phage	gene-EST35_0118
gene-PA3469	189.91159163989653	186.11485129775556	121.74084461503638	154.10194492511224	67.24398568373306	30.427331012025444	130.17141184141207	7.657614882467645	9.416557210799487	13.72875289411575	3.052833596937261	1.2733515161658382	2.229112609972791	543	host	gene-PA3469
gene-PA4620	201.8790363829186	205.49674648736934	220.78813297693256	171.96565954346366	74.77707009300879	79.19060920907538	154.52833110957755	6.416797656141869	14.931681850714316	18.40669832470334	7.930300607599525	6.828937020030125	2.988662091889446	540	host	gene-PA4620
gene-PA3977	557.6022386580487	526.2596086196066	470.7095941323703	433.13729077780084	206.75584801019826	133.21784726760345	301.24104569244747	17.70316512236523	13.631498931413457	28.38416096800048	9.790346996719945	4.48747321701746	4.399198873575587	1284	host	hemL
gene-PA3102	162.07303812927697	172.4524068868318	159.9133675416987	157.50874029531778	57.8403497837129	30.321527484890037	149.91621343229954	7.055316437688992	3.067785169376605	13.147641660502387	5.217137218411256	1.324578301298947	2.4844173793415965	1218	host	xcpS
gene-PA3478	19.5502832879211	15.468975563619308	33.17427833353869	19.91521393688619	11.736896247594682	8.34561455364963	25.289937644052646	1.9475807405994998	0.6140864187190443	3.4485617470170196	4.637042132116064	0.17991930087901387	0.31496438907500024	1281	host	rhlB
gene-PA3691	651.10536058635	533.3129849315062	384.73971687069434	579.5179735530643	317.13963060722875	291.56542481523206	1071.3964290264043	18.82260645801615	37.38990252048788	123.39305173227054	11.25591053981868	19.348654890085353	16.437641505391955	405	host	gene-PA3691
gene-PA0267	200.10577457685244	222.92727409120872	155.4261015312862	305.28628900270945	106.67664999438807	48.594237469205346	211.067520492023	13.398273506024225	4.588760763878059	16.7961122212918	6.446566945532518	2.3047662442601675	2.8579081253692835	1200	host	gene-PA0267
gene-PA3369	58.08202441705591	49.71695479533129	93.08218956549057	54.86320226484129	21.55550407622765	34.83457883097157	49.261403465671776	1.9871373386761917	2.114636296717999	8.906466931308067	3.961024236886339	3.3043243645307054	2.1691902279842754	279	host	gene-PA3369
gene-PA1051	148.50954707961256	137.06263602043083	152.87670869034213	177.96024151867067	52.78753292461237	27.890732322281213	185.65071022280375	4.793475335184125	4.920147145123115	30.271501659832204	6.505523249985512	0.6783712271553105	2.3750957021637986	1359	host	gene-PA1051
gene-PA0359	636.239219246754	878.7857761276634	869.0859612316278	715.7978145927642	109.57158096884915	109.86523253907296	395.52929354083176	8.838441293329323	9.120518288453285	45.61660019600394	8.008157696313686	5.34438549393662	7.6015970598057665	345	host	gene-PA0359
gene-PA2185	8.323001958068106	4.478137332654538	18.67380752145897	10.377514191112354	3.8831222839499695	2.1963497161222754	14.420590021791087	0.7830668326139231	0.22221601762121349	1.2479117508273452	2.653550558693772	0.0	0.0	885	host	katN
gene-PA5482	209.15395661293368	256.87093310921165	247.74906010612892	207.8705774701209	79.55007456703062	68.99181862911871	199.9778402594533	2.5667190624567477	16.9954102365854	28.97350662221822	12.790807431612139	11.38156170005021	12.452758716206025	162	host	gene-PA5482
gene-PA0807	134.2734300266456	92.8863642046703	50.72252126713256	116.92719982694301	28.526159551771137	38.59698548986362	43.46109312456869	1.804724340789901	4.609246303002514	2.516540786580535	9.892890122887513	3.0009977138804262	0.5253507583399417	768	host	ampDh3
gene-EST35_0262	0.0	0.0	0.0	0.0	3581.260620087122	2349.5740081601743	292.7905221023575	21432.37435246779	12353.081984202257	7674.624427805257	25213.34732125643	14745.651823803473	10098.76785749686	285	phage	gene-EST35_0262
gene-PA1811	136.04697135065095	136.43636447112226	165.77924089454473	132.15735968517671	36.14964044259162	35.84820796908591	86.36896886317372	1.2118280163730217	2.2567675887924876	8.750725433055687	4.982124337296793	1.2594351061530968	0.8819002894100005	1830	host	gene-PA1811
gene-PA2828	340.3366147210027	343.34233633409485	375.95234484945775	389.8274960927065	89.31661837526012	67.75929152059162	187.9179705048328	6.861526206567544	9.248916674011646	24.830818284562675	4.901032154489008	4.373731321615829	2.496716475278931	1212	host	gene-PA2828
gene-PA4222	111.0216087276215	116.0226972403843	86.90859612316277	77.49546587739843	45.82084295060963	40.847330046578406	101.3010276982274	10.84717795090417	8.208466459607955	20.96763026553163	6.806934041866633	3.4738505710588026	4.560958235883459	1725	host	gene-PA4222
gene-PA4465	598.8501408853881	844.6437949823058	991.2501337019354	839.12025317682	201.06489230287113	185.68529764655702	769.6328030257706	13.683206151772907	16.902354232303452	61.89011806041368	10.268299763914413	8.030544405087692	8.200597203355189	861	host	gene-PA4465
gene-PA2182	10.912380345022626	29.35667806962419	48.09246460883679	7.558930089822578	0.0	1.7997865729335312	21.81576439194036	0.5133438124913495	0.0	1.0225943513724076	4.604690675380369	0.8536171275037656	0.7471655229723615	270	host	gene-PA2182
gene-PA2216	11.832701578940199	11.937203431925502	14.222306072711866	9.220983995114894	10.351094040047359	2.439469752470148	12.813476073579428	0.9741162706914164	0.19745097951282525	0.8316279363570787	1.2482595204344376	0.4628044667189091	0.0	996	host	gene-PA2216
gene-PA4912	17.710256625528526	15.159596052346918	47.734100491036216	23.420291589778152	11.267420397690895	14.87036775013934	49.353696493242126	2.5751345347926713	3.009023451723317	3.6209898343678706	8.152567097394753	1.2594351061530968	1.5433255064675009	915	host	gene-PA4912
gene-PA4767	1381.7331250663133	1093.2831832825564	1253.7208015269177	1079.1024335126026	461.1709840072134	283.7456624638657	690.5817831655604	34.73036414165613	33.90709924047827	69.18379715147118	18.736327575685642	9.007132448832838	8.811400305398196	435	host	gene-PA4767
gene-PA2141	0.0	3.609427631511171	6.4505541204103	1.858753300776044	1.5649194996792908	0.0	5.364532227526318	0.0	0.7164341551722183	0.0	1.7613570889433106	0.0	0.3674584539208336	549	host	gene-PA2141
gene-PA2746a	491.05711552601826	503.7904499236356	366.8069334572298	392.03942499757784	179.5944056326861	109.81748580611378	449.2568429865685	14.87826981966454	18.888361497803146	32.75768345921781	8.585016513421028	6.510639108079569	4.558976072373732	177	host	gene-PA2746a
gene-PA0673	22.946594183458792	37.038799433638005	25.741930929114	25.431914320898397	2.676451106928133	13.624552561459442	24.466277822736853	0.43178451517963984	1.225303274733794	3.4405043597576337	2.582069537596469	1.435991429445587	0.6284569819393696	321	host	gene-PA0673
gene-PA3913	119.80610348676952	111.41389869797135	71.11153036355934	273.5558585217418	84.10263907538477	10.245772960374621	227.68561330744984	4.035624550007296	0.3949019590256505	3.0493024333092884	2.219128036327889	0.4628044667189091	0.8101794827411151	996	host	gene-PA3913
gene-PA3021	346.404631882695	394.2670136094877	390.43353931909786	456.1726414671998	118.77011133031084	65.29458264596067	136.98270664706737	10.028111685877525	4.573515711506371	21.403137586864347	4.283433186400344	2.3821873325686482	4.17022617472946	387	host	gene-PA3021
gene-PA2759	130.94856414027151	119.5236178548985	142.4036614391531	113.3839513473387	61.367200380280764	64.79231662560713	183.87572844635446	7.04014371416708	4.994569538914893	19.28320776873683	4.3854196908384475	4.390030941447938	5.123420728953336	315	host	gene-PA2759
gene-PA2688	40.75708321634957	27.411356028865963	34.765637066629004	34.1517925744996	15.71832798673858	10.408404277205964	31.540864181118597	1.6080649547921793	1.053071890735068	3.572920022867449	2.897194936316966	0.20569087409729292	0.27005982758037167	2241	host	pfeA
gene-PA2284	26.306631188893835	29.4877346681493	22.83611347091682	21.259490877626003	37.71525856704755	14.462570675358732	27.75666451653126	3.9188299971437845	2.048553912445562	2.4651828113441976	3.70019786414494	1.0289135019018605	1.2008017333484382	672	host	gene-PA2284
gene-PA4660	265.9043716852505	256.26187339822366	231.0288709141971	273.1094761706644	88.82541521156823	65.5316480393848	167.6917159173009	9.201847593205935	6.120161066227404	11.074569531460517	5.540914090706669	2.709614533362576	2.0926835186985233	1446	host	phr
gene-PA0136	33.736748394917285	27.731976420732778	39.04801082049899	24.018356106020217	17.215607740269604	8.346338496619238	28.726865325264978	3.2622803351072407	1.000820232034473	1.5807279095642182	6.063428561092471	1.172909030157846	0.12832995623571097	1572	host	gene-PA0136
gene-PA2720	357.34203242503673	198.46768272421988	242.00177453614415	257.11008685804967	135.79533855667762	62.3588023861477	256.56567982070703	15.400314374740487	5.2319874571379605	15.554956330735216	9.295854415087131	2.524783053180152	3.1570374210099788	639	host	gene-PA2720
gene-PA3608	141.7144695813341	195.0544381807245	211.26647052082058	237.42142832462864	47.08937299873893	50.00749269761624	95.53547829356434	3.7208813254406548	7.699263026641037	15.750698230870308	5.253673924930623	2.578038304541574	1.8052321360406052	894	host	potB
gene-PA1135	31.952346558199814	27.14487355752922	36.38377615176632	24.462975804391565	7.355657579828174	11.649303502891692	21.292783738708913	2.056891303475613	2.693988706777725	3.467015095406451	6.6231852180128605	1.0524046777443687	0.4605814867637846	876	host	gene-PA1135
gene-PA1090	275.525259390164	146.4513012296863	194.0711961384981	203.16762322871548	92.00452063046617	43.97668549249352	319.83292592708943	8.153107610156727	6.822333391673907	20.822056928397444	3.3337127061577334	0.695253769007592	2.434204418733486	663	host	gene-PA1090
gene-PA1756	205.21789902579866	83.797980310681	111.58495859038115	91.38408019039237	19.76878718718	21.7586137921815	56.167453098652416	1.3791326305737748	6.359689758039953	9.615439423352491	6.185405384839302	2.579962213724068	1.5054827701681912	804	host	cysH
gene-PA2357	2.625973879818279	7.0644412467010085	6.312574353128795	12.732957103177071	4.594335857347223	1.7324148830376236	6.999710500087815	0.24706386697444627	0.0	0.4921577092166668	4.432322575232441	0.41083177259539516	0.0	561	host	msuE
gene-PA1063	379.9846727284665	534.7109219824406	196.74190067251413	275.36102470067965	121.02975630555373	92.5604523222959	323.3407936662589	14.850303147071184	10.92562086637633	35.060377761339694	8.22266192032209	0.9145897794683204	3.2021379555958354	252	host	gene-PA1063
gene-PA5033	120.1362973763959	272.69391326141744	152.820925904644	176.8373553123631	43.35114155304238	20.804872310974766	57.04121882296333	2.9670330446747726	1.8042309687593938	5.628959732325181	8.167341259084449	1.4096429628502551	0.41128377411322653	981	host	gene-PA5033
gene-PA2301	62.399522967394574	62.03828376591853	50.00070403831851	90.20601654152911	51.42187140520764	17.898430007073788	72.31745102300671	6.381345735389703	2.173051664030651	2.5423616470584722	3.052833596937261	0.42445050538861273	0.7430375366575972	543	host	gene-PA2301
gene-PA4016	155.78363664963337	149.1876010520988	118.7235607506551	176.527082873529	73.57010344440556	37.981702849493836	151.77001607151612	9.319845423334328	5.312112214341595	15.55048651569765	8.971207695137617	1.0596626410391574	1.2753342547286861	1740	host	gene-PA4016
gene-PA2404	68.2023771563914	36.695847587030244	45.906443490253295	71.8098358533145	20.68301938742796	15.298185869935017	56.357391345845926	1.5400314374740487	1.0925620866376329	3.0677830541172235	2.81397763495467	0.0	0.0	540	host	gene-PA2404
gene-PA1810	167.40583483841527	216.60081465331487	249.76001026932803	200.44662827475946	51.604236683417916	42.07293287377086	151.93121630101322	3.6000734901990747	4.0438986323600705	14.044071773718457	1.8687868000732017	2.120185397858379	1.0916379394076712	1848	host	gene-PA1810
gene-PA1761	104.2655519267573	67.86218389382306	43.12151247616749	48.92595160878313	24.518858599427247	14.422947194056382	58.274987074361235	4.4302274228705505	3.1429868245740127	4.412564666880938	3.1538977228632668	0.5262023388721844	0.9211629735275692	438	host	gene-PA1761
gene-PA5264	336.46506063819766	348.6105520767873	480.9246460883679	264.56255314379024	91.92453061079094	121.98553438771712	238.35742576379283	9.126112222068437	12.74655767743905	24.144588851848518	16.343809495948843	6.165012587527197	4.566011529275544	972	host	gene-PA5264
gene-PA4132	150.85441048998442	145.5394633112725	132.55068731749896	110.26108828056877	59.76367890141751	47.35879075388657	122.02037710746303	9.690452053597298	5.694285451543596	15.598896885341816	6.536319390900101	2.4414896655298386	2.7068920429719037	1416	host	gene-PA4132
gene-PA2338	16.85550739791825	12.091995543552299	9.904626578478974	13.232451987904515	4.259660743406217	3.706654269199493	8.23707351183103	0.4228919279104939	0.30001704896227904	1.0530147783011066	2.318150912090804	0.17580215440580987	0.3077569659840391	1311	host	gene-PA2338
gene-PA3315	111.28272761920557	137.80742762899126	124.55602344734709	124.80391767009222	55.62782192744876	55.93581291419321	144.78447950766173	6.315236829929552	4.95190010490438	10.262727483197907	2.9814543941311746	1.105403474465308	1.4513287136873212	834	host	gene-PA3315
gene-PA3175	9.443406067808041	8.468272520083902	7.566996179712082	19.624145425500924	12.391453922941308	7.787538055962395	19.92786170417629	1.480799459109662	1.260648561504961	3.2447705380086016	6.4937945422030845	0.0	0.43105703248405475	936	host	gene-PA3175
gene-PA3390	34.03366147210028	45.77897817787932	42.85467143361694	33.678401390298625	18.430413315529865	20.84901277556665	71.27923019148831	2.7446104826270177	3.8942807048470085	5.4673361360504975	9.574109325048292	1.52129785099681	0.6657910600743816	303	host	gene-PA3390
gene-PA1268	3.117822955720751	18.872150187615553	9.993239399238815	23.75663742515668	7.273149674699944	2.0568989404954645	20.77691846851463	0.8800179642708851	0.4162141282429079	0.8765094440334925	2.7774324708643503	0.2438906078582188	0.0	945	host	gene-PA1268
gene-PA4194	56.90361424550426	17.009234074674964	10.132630077554378	24.8179464322501	8.603699051884858	9.03755489412975	19.662276919774573	0.7931492381840596	1.4067323003918022	3.5549417365306883	4.743029021851025	0.6594467079428233	0.8658141253327797	699	host	gene-PA4194
gene-PA0802	40.921426293834855	79.50766977189886	76.51073915042217	88.18751771459675	21.213353217874833	31.496265026336797	103.01888740638503	1.711146041637832	1.2139578740418144	5.965133716339045	6.3954037158060695	2.134042818759414	0.6226379358103014	324	host	gene-PA0802
gene-PA0036	208.36418549615163	183.57029462891555	221.63975907027648	194.1313310909769	53.29657601265078	53.0557431425567	109.62015606372016	6.878552326186817	5.530587237570152	13.702256817397027	7.426920444161886	2.8595114693054184	0.834303933840106	1209	host	trpB
gene-PA3336	17.673006728442815	16.98008371636361	24.27663555856216	32.35377532019176	18.772999602193856	10.410076578664384	67.29798784146126	2.612906809081933	1.516667163969979	3.3122593386355623	2.4858227296397883	0.3949899304644674	0.5185981778985543	1167	host	gene-PA3336
gene-PA3907	266.145459559903	252.10887655211616	199.74559381255253	384.2936976963235	183.08662199969262	63.679471492724566	227.31693431296634	12.343763430135505	4.003280928137892	15.456006226850132	7.908819862294528	1.7593635452367689	1.2832995623571095	786	host	gene-PA3907
gene-PA3574	341.20400515422864	350.41950230995076	297.42202824671153	274.67661453158104	73.94795663977494	59.31690958682343	216.62132248335146	7.157892596710368	7.694099201673471	26.35700933819023	2.8103745906077373	1.442733173245801	2.5256299368079826	639	host	nalD
gene-PA4303	52.21366797998168	45.14982766404228	47.81575307483888	37.02918917419415	19.9378667902178	15.172884273085213	43.079230951173365	4.09375445404494	1.99150557564328	3.028950357229663	5.129275689031298	1.1669702502583124	0.8512012287026904	1185	host	tadZ
gene-PA0607	211.70017869343894	237.78909236395594	187.12340775074676	191.99682428149347	54.09405070558082	46.79445089627181	158.5278879147666	3.6960754499377164	6.9923973544808495	21.679000249095047	9.004728431854943	2.73157480801205	1.1954648367557785	675	host	rpe
gene-PA5029	209.75618510879585	214.3426329255674	217.5887245848335	199.36052372661206	50.73292834970231	46.66334061612434	99.68793000290628	8.720045556558354	3.9071756740683563	7.009173203115511	7.01376725389063	1.271946050916207	1.7813217766228486	906	host	gene-PA5029
gene-PA2599	54.56190172511314	27.259772493222467	29.979718197716444	29.155873203601377	9.546008948043676	11.312944172725055	29.08768585592048	1.4666966071181418	0.6243211923643618	3.50603777613397	1.6079872199740974	0.4877812157164376	0.8539034548255563	945	host	gene-PA2599
gene-PA0334	192.6180453152904	231.90354044103856	194.36003746824642	261.08507925258857	136.25598728503016	61.968438419164194	245.6254344371009	10.179868823981	3.1745145374459067	14.039007196807631	6.4666358153041505	2.0462008625392927	1.465385166120128	1239	host	gene-PA0334
gene-PA4210	9.037861021951256	0.0	7.242033153589478	0.0	2.635401243324941	4.968735937546559	0.0	0.2834413688602544	0.4021700932408465	1.12924529599407	5.084934488150101	0.47132234033950254	0.0	489	host	phzA1
gene-PA2750a	178.56622382764297	145.83025144975653	112.42394324143665	128.10913983400604	126.45362502603308	63.109399310656286	203.99156314541636	9.6001959738642	9.364817885465424	27.490523471959534	7.1761413122810955	2.993202914623594	5.239862109156822	231	host	gene-PA2750a
gene-PA1489	92.76897648476414	58.23270523886411	85.23830457348221	83.96695641339439	28.13307422975088	25.704760374138846	56.05057853848656	2.6766289467433086	1.9814728019624577	2.3182239703656595	4.175538143921745	0.7740608712880495	1.0162956735644213	1191	host	gene-PA1489
gene-PA3490	236.4349074754903	265.60803967755226	235.25751085708043	314.9554204092742	162.13062816518624	83.13299884502503	263.17430060118534	10.022426815307302	5.896366816774528	14.608490733891541	4.3854196908384475	0.8129686928607293	2.490551743241206	567	host	gene-PA3490
gene-PA3926	89.7363256798815	92.20530231258869	61.91877077002983	71.65635503930795	41.43064797247382	18.91146297447924	63.121754839624394	7.387460448796833	2.3293201847096743	3.7374006750666684	11.102680562465359	1.169932103685364	0.5120169827475575	1182	host	gene-PA3926
gene-PA0593	476.13136733373807	495.8958613128768	510.69174217120695	577.9479830075592	255.91428243691556	138.84067848344384	316.2954290260046	21.345116580187423	10.36107510732345	38.323976755081425	11.896617246423448	2.1016105570761408	4.905402825593621	987	host	pdxA
gene-PA5154	220.12905178752544	281.862070690034	261.19183365144124	183.2714730829828	55.5478968959438	30.720494951796486	142.46070281805882	4.181981920726943	3.673269084385146	17.85132380628557	2.381736556231226	0.6622891506494735	2.0289408597956373	696	host	gene-PA5154
gene-PA3428	15.032360679367905	13.480107276868253	48.18168996061571	24.29656100300115	20.45573346009359	16.528652200409983	73.46124744224817	1.885752780580468	0.6689155632475304	1.8782345229289124	6.578129536257671	0.7839340966871318	0.6861724190562505	294	host	gene-PA3428
gene-PA2287	162.1415004095343	149.5528882792176	124.3557296703627	223.02409298037847	90.50697163003672	41.25925822857057	121.94189058702511	11.76816475805641	3.4013725338718763	13.891847792228935	24.109465328642504	5.798154073610483	9.198594410178602	636	host	gene-PA2287
gene-PA2142a	15.589114778603752	20.96905576401728	18.737323873572777	0.0	9.091437093374928	15.426742053715984	15.582688851385972	0.7333483035590709	2.081070641214539	1.4608490733891542	1.461806563612816	0.0	0.0	189	host	gene-PA2142a
gene-PA1591	317.7428394580118	264.21010262661775	303.98552496066895	340.15185404201605	72.9988919556281	64.79231662560713	313.12038303726166	11.233170485104825	13.367818471801627	47.640866252173346	8.306500826176354	4.217872865312724	4.7466986165302965	765	host	gene-PA1591
gene-PA3659	276.6004099861194	260.60425755354976	212.8522796357721	234.64569584039816	92.73604226201236	69.13324106454358	274.4563907373142	12.610679264675833	6.181244559637228	19.86827238522569	7.769701387738588	1.3344386856758619	1.8354686544482333	1209	host	gene-PA3659
gene-PA5406	1313.909579380427	1553.126954629442	2009.9577960597392	1725.2747191500453	239.94022491028693	169.27722361645104	586.6671775670447	14.151640236248014	16.536074824785796	66.33044441334538	9.54125094898635	4.152731971639941	8.481338368875456	333	host	gene-PA5406
gene-PA2129	17.749052368410297	15.916271242567335	7.901281151506592	12.294645326819857	9.200972480042095	5.204202138602982	15.770432090559298	0.5566378689665237	0.526535945367534	1.4784496646348064	3.3286920544918335	0.3085363111459394	0.27005982758037167	747	host	cupA2
gene-PA4906	352.81834770987024	277.53162040611113	224.84788648287332	390.17418551878313	185.30487957967134	94.60222700587596	367.10981676353424	27.953511806251644	9.915689525786922	31.70901812238811	11.801938285638764	3.8735567130422983	4.238123764759194	714	host	gene-PA4906
gene-PA2850	346.8305501267681	327.9530994141584	286.1700373418388	259.27658804601225	82.1090280146414	65.69850287211911	141.87874744408765	7.107837403726379	6.417847222207075	12.871817010282056	6.762133159649494	2.686207743892969	1.410732106311452	429	host	ohr
gene-PA2145	7.38431752670704	14.899065937591226	35.50229786571684	25.57532737158015	9.689557954781174	14.614808261415142	39.366792887711924	1.0421265366365744	1.478655455599804	3.4599057001322064	1.3848693760542465	1.7329069505715544	1.0112014596618428	399	host	gene-PA2145
gene-EST35_0239	0.0	0.0	0.0	0.0	97.16473393544454	248.7562156161702	55.51332903306252	5302.795748766669	4804.736876361605	2314.806659852201	9067.540432635182	8626.410799945197	6167.317702477579	336	phage	gene-EST35_0239
gene-PA4691	77.40801821099795	91.10693194021303	104.6705678454755	77.07874525090018	11.285921909017151	27.129787749638453	82.2121170435191	1.820726822629417	2.9063227920409944	7.707238214777261	4.763473112462452	1.513803772913082	1.9875339034732773	609	host	gene-PA4691
gene-EST35_0427	0.0	0.0	0.0	0.0	7023.85289966582	9514.240178181257	1153.939116521056	17056.658712886918	19567.786971680005	12291.314999719665	15470.548908573994	14453.31042124205	19950.499198398324	114	phage	gene-EST35_0427
gene-PA3527	204.02086461682708	229.00732390989077	239.02167875400002	319.68426397072	91.08369569336803	71.93989310149789	215.6572697770609	7.545712773869981	9.767317221516949	33.22699124516649	6.333098923159247	3.742218352666939	2.5048242460678027	1047	host	pyrC
gene-PA1336	77.45380371072842	64.59395253489866	64.54623870643998	87.45229055023441	23.488602458908726	17.628824318481435	84.13177277333467	2.4047809512607388	1.344161557692987	5.806529439969508	6.609256332170562	0.9694074634112166	0.9545805577407144	1902	host	gene-PA1336
gene-PA3874	20.062644797755606	15.420823110502981	32.15237287255095	21.83854315833955	64.9091464463281	6.302754535564896	314.503529463576	15.19058246691328	1.1478278731212486	7.520246397252337	9.406469278500754	1.4946603399871383	1.7007464238865042	1542	host	narH
gene-PA1015	222.538992429394	282.02201965762566	259.3750900251872	263.71323515616973	106.72223486857816	72.80035575910912	200.99917754372018	10.728308890268654	7.120067530896933	16.200652083540394	8.795476570951267	4.028305545523389	2.2666819236240183	801	host	gene-PA1015
gene-PA2314	8.223444518378296	4.7406118892335725	2.824046421136567	4.068802081842297	5.480962075431775	0.7750277108326211	3.1314494342498125	0.44211428827006183	0.0	0.22017581728114044	1.982881152077671	0.18379316142425578	0.0	1254	host	gene-PA2314
gene-PA2262	10.136500091133403	7.574830923928261	13.537286743521616	7.801648028486607	3.941012868458398	7.430311539633845	15.761389411608286	0.3178963976437256	0.9021154843796969	2.533031879546331	3.696426000878737	0.1762053703562819	1.3880827376321396	1308	host	gene-PA2262
gene-PA1784	16.9330039836558	8.541274869394972	18.656559546531515	14.661717846638625	6.789187398393131	15.360247475898243	33.852048194390214	0.7965679849003701	1.977914122361232	4.7603530150094855	7.740643807751484	1.324578301298947	1.1593947770260784	696	host	gene-PA1784
gene-PA4325	1044.8023734596134	1157.0903430633791	893.0128824851706	1182.0880034084246	485.424710336689	211.3791889913424	812.2890996999071	47.83927444068321	10.228240811075713	30.025110742423887	13.71609988411174	3.814033973952996	5.246055799593178	423	host	gene-PA4325
gene-PA4291	396.70553001010205	429.7740752332537	536.1002009591651	343.12261259260134	93.1673799077625	90.53948174757328	390.11159469430464	6.052525300116348	8.58782426178052	26.52493645044586	4.825876690354972	4.025792566393305	2.64281254850486	687	host	gene-PA4291
gene-PA3468	130.80076666381524	150.59379438650333	137.67491920649977	135.907174188345	57.5346363234235	43.14612506671355	103.41558741100397	3.858769516018497	6.954909896880643	12.880533816383828	6.028714653996873	2.08105304222137	1.2143548003162536	1329	host	gene-PA3468
gene-PA2178	2.419000569093686	6.507637995729501	9.691719244951436	8.3781244837935	3.52685059656786	3.191739735251583	12.8960183597677	0.22759085282867714	0.6458495093424431	1.3601008614312813	2.041488476769622	0.756901886456541	0.3312556505788795	609	host	gene-PA2178
gene-PA0199	32.98144805771764	14.78787887835547	29.364462786942408	71.07650681474962	18.16591255038162	14.505742528120997	78.14602170247292	4.482181049364769	1.4676207133938353	2.060451305004105	10.30900897473217	2.2932997455325044	0.5018275900560637	402	host	exbD1
gene-PA1325	194.97856057650725	169.98811749874307	300.8993774991393	192.58597618555322	37.90327082311459	28.584845570120795	137.15057761109566	5.43540507343782	6.748177593938321	7.443885351902086	3.0472217704723032	2.259574749274674	2.4722388627761966	408	host	gene-PA1325
gene-PA1298	186.81520699359385	35.89811176992088	145.4179265840322	66.55144970387269	65.36940910073386	56.34114489183228	199.18741401336848	4.017473315149692	7.83794540413954	22.00800886649312	10.010197120392107	3.340240933710387	2.9236911768483713	276	host	gene-PA1298
gene-PA3720	51.87223051331178	37.212690510791234	60.962279081624104	76.65393893904587	20.16762453812044	25.095615594425297	80.65687539273725	1.9521525263755548	5.0781054731044915	12.314340428498713	5.512657850807485	3.2461496398030527	1.4206668394544906	426	host	gene-PA3720
gene-PA4985	84.99065461027237	63.512043900629266	73.50796288863165	87.84141285700414	31.863738658991934	21.805106556694707	63.82909087202329	5.584729388642154	1.6208338647920928	2.2755533643177204	6.072119571930158	1.8995326188957422	1.1084323692447122	1092	host	gene-PA4985
gene-EST35_0117	0.0	0.0	0.0	0.0	8.32500780352646	501.0103553026598	60.88120295425217	725.784583265386	3580.3005494909034	2890.4937311060303	870.6077951358698	2367.2986617400943	3503.771904180508	258	phage	gene-EST35_0117
gene-PA4687	501.28747209947693	572.0620525620965	654.6352528329488	806.8482966413297	92.47696168417309	100.75590903833252	227.89682445151982	5.500112276693031	7.8040149045545215	17.25627967940938	6.304040805580268	5.030243787075762	2.201469844472137	1008	host	hitA
gene-PA4719	368.29283664451367	544.3217392076152	496.40896234500093	680.3037080840321	137.22387862812784	109.48701652012315	324.96399042161164	11.978022291464823	13.353536614459957	57.52093226469793	11.19195650266062	3.2010642281391215	6.070719874150438	1296	host	gene-PA4719
gene-PA2893	84.665019918279	72.66862428564609	73.65706626163092	75.96166198639439	46.554427874695754	21.54424321294818	82.2121170435191	4.475953438963984	0.9687742640136647	4.533669538104271	5.065915849761654	0.756901886456541	0.5520927509647993	1827	host	atuH
gene-PA1881	12.754730273403071	30.023875298479286	5.110179238247121	6.626334819000313	6.5086424645752325	13.67370318397553	8.499648464392347	0.6000122483665125	0.8513470804968568	3.585720452864287	2.093041216081986	0.9977343048745313	0.8733103515261369	462	host	gene-PA1881
gene-PA3544	16.00186119840385	10.762122306583207	24.843172793677955	7.620509968354738	10.49866564550628	4.618596908139001	13.995856992792696	1.3173385004869662	0.934574493661519	1.3120864386244744	4.220184936702986	0.6258699916524554	0.13695498384422106	1473	host	algE
gene-PA2299	70.71222463574662	42.27361642025884	48.79199136678351	36.73640023653773	10.882450200769789	17.493925488913924	36.650484178459806	0.3696075449937717	1.5732894047581916	3.681339664940668	3.1311896592586517	1.5365108295067782	0.8069387648101506	750	host	gene-PA2299
