Geneid	0_R1	0_R2	0_R3	0_R4	5_R1	5_R2	5_R3	15_R1	15_R2	15_R3	25_R1	25_R2	25_R3	Entity	Symbol
gene-PA1107	13	15	22	19	75	38	55	18	6	13	29	5	1	host	gene-PA1107
gene-PA4533	63	38	77	81	43	38	66	16	10	25	25	1	5	host	gene-PA4533
gene-PA1141	68	43	72	74	67	26	46	17	8	8	15	2	1	host	gene-PA1141
gene-EST35_0416	0	0	0	0	1478	7713	793	1738	9498	10045	585	3559	5282	phage	gene-EST35_0416
gene-PA1027	28	27	28	30	36	26	37	10	11	13	64	3	3	host	gene-PA1027
gene-PA4185	70	54	68	108	62	45	68	13	11	15	38	3	4	host	gene-PA4185
gene-PA1407	79	59	69	132	143	56	84	43	11	22	22	3	10	host	gene-PA1407
gene-PA3077	39	20	43	57	59	30	82	15	8	18	19	3	7	host	gene-PA3077
gene-EST35_0109	0	0	0	0	80	631	8	7780	5016	4876	2571	1622	3224	phage	gene-EST35_0109
gene-PA1224	25	21	44	37	34	13	29	9	2	8	27	8	0	host	gene-PA1224
gene-PA1963	109	67	94	83	92	64	102	18	9	18	8	2	5	host	gene-PA1963
gene-PA5276	96	91	231	175	88	111	123	5	23	62	21	4	8	host	lppL
gene-PA1088	252	157	254	285	378	253	673	62	44	129	33	9	12	host	gene-PA1088
gene-PA4644	519	390	517	766	493	284	342	133	49	93	46	12	12	host	gene-PA4644
gene-PA2554	32	11	20	12	16	33	59	15	10	32	14	3	7	host	gene-PA2554
gene-PA2782	11	10	18	19	26	4	13	6	5	3	21	1	4	host	gene-PA2782
gene-PA3611	92	70	106	107	109	75	118	31	23	52	27	6	5	host	gene-PA3611
gene-PA4596	21	11	25	27	28	48	55	10	23	33	37	16	23	host	gene-PA4596
gene-EST35_0410	0	0	0	0	245	914	50	730	1747	1071	1341	1506	1536	phage	gene-EST35_0410
gene-PA1310	11	5	12	10	17	16	15	3	3	6	37	0	2	host	phnW
gene-PA1511	115	74	152	150	132	62	135	31	14	28	83	3	2	host	gene-PA1511
gene-PA5134	578	488	701	970	737	450	695	197	111	225	94	33	37	host	gene-PA5134
gene-PA4643	116	116	156	200	104	67	98	19	7	30	20	5	3	host	gene-PA4643
gene-PA3178	85	74	85	84	152	88	125	37	18	33	31	8	4	host	gene-PA3178
gene-PA1429	92	99	113	271	367	164	598	172	43	75	119	21	25	host	gene-PA1429
gene-PA1765	25	18	34	30	35	38	43	16	9	12	15	0	2	host	gene-PA1765
gene-PA1657	35	21	23	75	86	29	95	21	5	10	13	6	4	host	gene-PA1657
gene-PA2878	29	18	24	34	42	24	40	13	0	5	23	1	0	host	gene-PA2878
gene-PA4094	68	40	88	71	68	52	64	15	11	25	51	4	7	host	gene-PA4094
gene-PA5494	262	221	362	576	513	231	377	116	50	107	59	17	19	host	gene-PA5494
gene-EST35_0194	0	0	0	0	22	96	8	4165	3494	1208	16957	9181	9532	phage	gene-EST35_0194
gene-PA3931	79	13	19	18	13	11	13	2	17	8	24	4	6	host	gene-PA3931
gene-PA4837	38	22	61	42	34	13	41	14	12	17	108	4	7	host	gene-PA4837
gene-PA0309	195	157	242	309	318	169	244	67	38	82	34	14	12	host	gene-PA0309
gene-PA3258	157	112	192	186	266	113	145	110	27	63	81	16	11	host	gene-PA3258
gene-PA3084	124	92	141	165	118	106	145	26	40	75	29	10	13	host	gene-PA3084
gene-PA2526	224	170	298	343	369	170	298	141	68	157	101	22	42	host	gene-PA2526
gene-PA1173	5	6	9	10	19	16	22	2	7	6	7	2	3	host	napB
gene-PA2076	56	36	52	90	68	29	66	16	11	12	27	5	2	host	gene-PA2076
gene-PA0433	51	35	80	90	94	61	102	23	10	30	30	3	6	host	gene-PA0433
gene-PA2026	49	44	95	96	77	191	302	20	39	65	19	10	9	host	gene-PA2026
gene-PA2400	95	62	120	95	170	96	131	72	40	50	134	23	25	host	pvdJ
gene-EST35_0456	0	0	0	0	3	114	7	20	353	239	4	130	287	phage	gene-EST35_0456
gene-PA1059	73	58	103	121	113	70	167	25	34	88	25	9	11	host	gene-PA1059
gene-PA2052	5	6	6	16	13	9	7	1	2	3	11	0	1	host	cynS
gene-PA2278	35	44	81	76	95	65	95	28	11	25	37	6	1	host	arsB
gene-PA1908	4	4	8	24	18	5	10	13	1	4	31	0	1	host	gene-PA1908
gene-PA0574.1	34	45	96	82	130	115	139	34	19	53	16	3	8	host	gene-PA0574.1
gene-PA3408	24	18	53	37	43	35	56	16	10	9	84	8	6	host	hasR
gene-PA3949	259	223	290	449	603	224	385	200	41	122	75	13	3	host	gene-PA3949
gene-PA0757	152	122	154	230	260	126	219	73	20	59	68	4	9	host	gene-PA0757
gene-PA1471	22	14	28	35	47	28	41	4	17	37	8	3	1	host	gene-PA1471
gene-PA4478	149	104	129	241	255	143	394	96	39	142	50	10	11	host	gene-PA4478
gene-PA4312	71	52	101	142	141	71	111	44	24	40	57	8	4	host	gene-PA4312
gene-PA0044	237	140	179	277	193	128	243	54	34	65	85	17	13	host	exoT
gene-PA2786	11	6	10	10	3	6	13	2	1	3	9	0	0	host	gene-PA2786
gene-PA3481	205	150	212	289	229	147	262	78	40	70	43	8	11	host	gene-PA3481
gene-PA2208	1	1	2	6	1	1	0	0	0	2	5	1	1	host	gene-PA2208
gene-PA3371	6	9	10	11	9	11	16	1	5	6	13	1	0	host	gene-PA3371
gene-PA4618	459	271	421	530	587	360	456	228	80	119	89	13	23	host	gene-PA4618
gene-PA2811	125	144	264	266	272	131	124	64	73	50	40	15	16	host	gene-PA2811
gene-PA0880	1	2	9	3	2	3	4	2	0	2	5	3	0	host	gene-PA0880
gene-PA3233	103	72	83	68	84	48	133	40	16	38	46	2	7	host	gene-PA3233
gene-PA5413	309	231	346	456	200	176	252	38	53	94	55	13	16	host	ltaA
gene-PA3400	48	25	70	81	76	41	58	15	8	28	30	1	7	host	gene-PA3400
gene-EST35_0249	0	0	0	0	4750	3586	110	35358	12799	12899	38509	15285	10714	phage	gene-EST35_0249
gene-PA2922	3	0	17	10	13	9	6	4	1	2	17	1	1	host	gene-PA2922
gene-PA4085	8	11	27	4	16	6	9	5	6	3	24	3	0	host	cupB2
gene-PA0760	152	121	221	206	216	156	380	83	63	140	46	17	26	host	gene-PA0760
gene-PA1026	56	37	60	42	59	44	61	16	9	22	10	3	3	host	gene-PA1026
gene-PA3288	67	54	68	82	136	64	107	49	13	22	26	3	6	host	gene-PA3288
gene-PA1217	27	22	59	63	57	35	57	25	7	15	52	3	2	host	gene-PA1217
gene-PA3845	96	64	130	143	167	65	128	55	15	13	45	9	5	host	gene-PA3845
gene-PA0045	341	274	444	670	283	163	235	26	35	46	60	16	6	host	gene-PA0045
gene-PA0777	27	31	42	50	32	28	48	9	7	19	9	3	3	host	gene-PA0777
gene-PA4342	35	14	27	32	38	16	39	13	3	11	50	2	4	host	gene-PA4342
gene-PA0032	89	79	109	102	95	57	111	31	11	33	74	7	4	host	gene-PA0032
gene-EST35_0031	0	0	0	0	224	1510	43	717	3165	2625	193	672	1697	phage	gene-EST35_0031
gene-PA4675	322	191	351	381	255	230	162	77	56	125	107	16	21	host	gene-PA4675
gene-PA4562	270	259	501	471	307	286	418	86	71	161	84	14	25	host	gene-PA4562
gene-PA0678	1	3	2	2	5	0	1	2	0	1	17	0	1	host	gene-PA0678
gene-PA3969a	134	120	146	320	249	106	252	71	25	72	34	12	5	host	gene-PA3969a
gene-PA5041	301	219	332	375	112	115	243	21	25	55	41	7	16	host	pilP
gene-PA1192	292	192	418	411	378	195	252	95	75	124	42	23	27	host	gene-PA1192
gene-PA3447	7	1	10	7	13	5	13	3	0	2	7	1	1	host	gene-PA3447
gene-PA1185	10	9	15	9	11	10	9	4	5	5	16	1	1	host	gene-PA1185
gene-PA3279	11	11	22	9	6	4	14	1	2	7	34	1	1	host	oprP
gene-PA0042	98	72	170	94	139	89	111	43	22	43	36	8	7	host	gene-PA0042
gene-PA2120	4	3	3	8	11	3	8	2	3	2	15	0	1	host	gene-PA2120
gene-PA4925	30	32	58	55	53	30	35	11	4	11	44	6	1	host	gene-PA4925
gene-PA1043	138	96	136	156	185	109	183	80	32	57	32	5	10	host	gene-PA1043
gene-PA5465	206	147	238	248	250	146	308	90	23	65	83	15	12	host	gene-PA5465
gene-PA3953	23	11	23	30	20	19	19	8	2	6	18	0	0	host	gene-PA3953
gene-PA3352	289	190	333	442	185	211	319	39	36	96	23	17	24	host	gene-PA3352
gene-PA1243	99	67	127	136	183	111	470	43	31	55	56	20	10	host	gene-PA1243
gene-PA2777	46	18	57	50	149	45	122	45	43	50	49	16	23	host	gene-PA2777
gene-PA2079	30	26	46	57	52	28	65	17	9	18	47	0	3	host	gene-PA2079
gene-PA2102	12	11	23	23	13	11	12	5	2	7	11	1	1	host	gene-PA2102
gene-EST35_0158	0	0	0	0	163	661	31	41417	14167	14888	16888	3546	7640	phage	gene-EST35_0158
gene-PA1129	15	10	25	25	41	14	27	9	4	4	10	2	2	host	gene-PA1129
gene-PA4212	97	86	108	236	290	35	108	109	7	22	55	5	2	host	phzC1
gene-PA2205	19	17	29	29	30	17	25	17	7	10	13	2	1	host	gene-PA2205
gene-PA2240	94	70	138	238	160	109	139	97	75	154	85	31	41	host	pslJ
gene-PA1095	394	261	379	465	341	283	501	67	55	164	16	16	22	host	gene-PA1095
gene-PA3587	35	34	37	69	67	50	86	10	8	20	25	5	3	host	metR
gene-EST35_0261	0	0	0	0	5045	2782	128	35681	17860	9381	47391	22703	17136	phage	gene-EST35_0261
gene-PA2315	16	6	9	14	14	13	21	8	0	5	12	0	2	host	gene-PA2315
gene-EST35_0162	0	0	0	0	74	63	14	297	72	66	442	898	61	phage	gene-EST35_0162
gene-PA3331	30	26	23	38	40	17	57	14	6	13	60	3	3	host	gene-PA3331
gene-PA0113	19	19	52	26	31	22	35	4	9	7	40	3	3	host	gene-PA0113
gene-PA2243	15	15	44	56	65	23	28	38	6	11	32	1	2	host	pslM
gene-PA2368	2	2	4	5	2	12	7	2	3	9	12	2	1	host	gene-PA2368
gene-PA5418	103	44	110	101	66	57	88	38	17	24	103	13	3	host	soxA
gene-PA0709	3	3	12	0	6	6	8	0	0	3	24	0	1	host	gene-PA0709
gene-PA2754a	48	20	71	58	55	68	92	13	24	23	9	8	9	host	gene-PA2754a
gene-PA1884	41	29	62	85	82	38	66	34	12	13	17	1	2	host	gene-PA1884
gene-EST35_0290	0	0	0	0	79	330	41	10029	12496	2363	41044	29051	28805	phage	gene-EST35_0290
gene-PA1082	422	258	392	491	288	191	453	46	45	133	42	15	17	host	flgG
gene-PA1319	32	32	50	74	19	88	31	2	14	18	8	7	1	host	cyoC
gene-PA0059	35	18	39	33	44	32	58	10	14	37	23	8	3	host	osmC
gene-PA5440	256	192	188	978	614	139	641	146	20	81	116	8	12	host	gene-PA5440
gene-PA4683	64	50	73	81	19	15	107	10	3	6	31	1	2	host	gene-PA4683
gene-PA1070	253	139	264	210	232	100	154	72	23	62	27	9	10	host	braG
gene-PA1191	8	14	21	22	21	13	28	8	3	5	19	2	3	host	gene-PA1191
gene-PA2837	22	5	13	21	21	21	21	14	1	12	58	0	1	host	gene-PA2837
gene-PA0659	403	417	616	781	500	282	334	111	73	141	68	20	25	host	gene-PA0659
gene-PA2471	7	5	12	12	20	7	16	6	3	6	16	0	1	host	gene-PA2471
gene-PA4063	10	12	27	44	25	20	32	11	4	6	35	0	1	host	gene-PA4063
gene-PA4504	60	56	72	126	53	43	113	30	42	129	29	5	11	host	gene-PA4504
gene-PA1727	230	174	342	422	277	177	245	90	40	94	54	13	11	host	mucR
gene-PA2092	4	4	12	17	46	9	17	12	4	7	23	2	2	host	gene-PA2092
gene-PA0224	33	32	64	64	55	34	53	9	12	12	84	5	3	host	gene-PA0224
gene-PA1632	2	1	7	1	0	1	1	3	0	0	4	0	1	host	kdpF
gene-PA1170	71	49	80	139	101	50	246	21	30	97	49	7	8	host	gene-PA1170
gene-PA0120	96	61	102	91	98	51	67	70	17	20	67	4	4	host	gene-PA0120
gene-PA3678	331	168	278	409	144	100	263	45	35	68	29	12	17	host	gene-PA3678
gene-PA1008	449	317	597	600	432	196	341	79	52	133	28	16	17	host	bcp
gene-PA1875	45	40	42	66	78	28	50	40	9	18	23	6	3	host	gene-PA1875
gene-PA4872	200	123	161	225	173	118	197	55	30	50	53	7	10	host	gene-PA4872
gene-PA2704	39	28	48	58	72	31	59	16	2	15	24	2	3	host	gene-PA2704
gene-PA1099	492	273	411	606	544	325	570	92	51	97	49	13	7	host	fleR
gene-PA4802.1	67	55	128	118	218	220	276	99	20	41	36	9	14	host	gene-PA4802.1
gene-PA0202	54	13	30	47	72	35	97	29	13	10	55	3	9	host	gene-PA0202
gene-PA5153	385	297	588	463	275	184	328	54	59	163	51	20	20	host	gene-PA5153
gene-PA1248	33	21	43	42	35	25	73	9	12	16	43	6	0	host	aprF
gene-EST35_0142	0	0	0	0	1	5	1	0	6	5	22	646	29	phage	gene-EST35_0142
gene-PA1753	84	49	107	114	77	74	121	28	22	32	17	13	11	host	gene-PA1753
gene-EST35_0284	0	0	0	0	9342	4048	107	41984	15627	15894	32767	14007	17586	phage	gene-EST35_0284
gene-EST35_0154	0	0	0	0	3258	507	195	2445	229	226	1408	5637	134	phage	gene-EST35_0154
gene-PA2547	26	25	31	47	41	19	31	9	13	10	12	2	3	host	gene-PA2547
gene-PA2928	85	66	99	130	182	61	79	59	7	26	32	8	4	host	gene-PA2928
gene-PA1182	125	95	139	147	176	64	155	53	28	69	39	7	10	host	gene-PA1182
gene-PA2370	2	3	4	8	10	17	16	4	7	11	21	3	3	host	gene-PA2370
gene-EST35_0333	0	0	0	0	3310	7637	260	14192	14994	9612	3494	3789	8124	phage	gene-EST35_0333
gene-EST35_0033	0	0	0	0	4918	2557	75	13954	17791	11460	3298	1939	4953	phage	gene-EST35_0033
gene-PA3741	186	115	171	241	299	160	216	83	28	55	62	8	6	host	gene-PA3741
gene-PA0809	32	23	54	46	64	59	58	30	10	16	32	4	2	host	gene-PA0809
gene-PA5219	53	37	67	57	131	52	113	37	14	22	86	10	6	host	gene-PA5219
gene-PA4021	136	77	126	124	136	99	153	72	21	34	47	10	16	host	gene-PA4021
gene-PA4646	190	160	258	317	147	122	164	37	33	82	37	9	6	host	upp
gene-PA0367a	81	72	88	109	151	64	100	50	19	39	45	5	5	host	gene-PA0367a
gene-PA4969	250	171	300	286	285	139	336	90	37	61	60	6	8	host	cpdA
gene-PA5256	210	146	330	328	137	160	247	27	28	57	13	3	6	host	dsbH
gene-PA0443	14	13	41	13	28	17	26	7	2	4	85	4	1	host	gene-PA0443
gene-EST35_0116	0	0	0	0	8	195	20	1736	3823	1676	1373	2462	3327	phage	gene-EST35_0116
gene-PA0477	37	19	58	57	72	41	56	24	7	9	59	1	3	host	gene-PA0477
gene-PA4184	38	46	52	50	70	51	50	32	13	21	45	6	4	host	gene-PA4184
gene-PA3008	447	289	411	586	603	261	503	191	48	173	45	24	27	host	gene-PA3008
gene-PA2841	41	37	46	66	93	55	75	37	14	12	15	6	4	host	gene-PA2841
gene-PA5050	162	158	252	299	240	144	235	68	33	67	104	4	6	host	priA
gene-PA3783	41	46	46	116	214	75	83	57	17	23	30	5	3	host	gene-PA3783
gene-PA0349	27	17	42	23	47	14	28	13	3	15	29	3	4	host	gene-PA0349
gene-PA2940	31	20	34	34	61	34	50	32	4	18	34	1	3	host	gene-PA2940
gene-PA0305	103	68	136	151	145	97	144	41	26	43	135	12	8	host	gene-PA0305
gene-PA5292	104	95	176	175	154	107	168	67	34	51	66	17	8	host	pchP
gene-PA1174	42	42	66	55	68	170	167	29	58	74	35	31	30	host	napA
gene-EST35_0198	0	0	0	0	70	40	16	99	72	40	504	724	231	phage	gene-EST35_0198
gene-PA3675	454	285	404	570	351	213	390	95	64	107	39	16	14	host	gene-PA3675
gene-EST35_0369	0	0	0	0	2334	2584	106	7330	6523	4147	7006	3136	6000	phage	gene-EST35_0369
gene-PA2234	52	72	91	230	228	117	110	64	57	124	31	13	19	host	pslD
gene-PA1859	14	16	36	37	30	21	35	13	3	8	29	1	3	host	gene-PA1859
gene-PA4697	55	54	96	81	57	54	87	11	12	29	22	4	8	host	gene-PA4697
gene-PA4577	37	29	37	211	125	47	233	41	13	15	32	5	7	host	gene-PA4577
gene-PA3030	26	20	35	35	34	28	27	5	5	5	12	0	3	host	mobA
gene-PA4135	72	59	119	93	50	46	57	6	13	26	37	1	2	host	gene-PA4135
gene-PA1227	122	115	161	300	206	78	118	33	18	27	32	4	3	host	gene-PA1227
gene-PA1757	117	153	235	233	154	120	139	30	36	78	31	6	10	host	thrH
gene-PA4503	199	161	271	236	165	129	287	27	68	179	44	19	26	host	gene-PA4503
gene-PA3004	226	149	209	320	196	108	179	46	32	64	29	8	16	host	gene-PA3004
gene-PA1272	284	202	306	361	319	269	321	73	57	73	24	17	14	host	cobO
gene-PA4180	166	138	183	243	193	104	228	57	28	51	68	12	7	host	gene-PA4180
gene-PA1299	161	110	267	229	147	84	166	38	36	57	16	8	6	host	gene-PA1299
gene-PA4674	220	124	349	198	147	88	78	61	30	34	30	10	10	host	gene-PA4674
gene-PA2761	37	15	33	37	24	16	43	11	3	12	26	4	0	host	gene-PA2761
gene-PA3085	196	96	178	188	181	106	178	34	25	68	10	8	3	host	gene-PA3085
gene-EST35_0129	0	0	0	0	132	182	50	378	139	204	1628	4174	145	phage	gene-EST35_0129
gene-PA4115	125	107	177	212	110	105	182	14	18	42	70	11	9	host	gene-PA4115
gene-PA5350	102	54	80	68	93	71	92	24	10	28	16	14	6	host	rubA2
gene-PA1348	24	20	25	34	40	24	29	10	3	13	22	3	0	host	gene-PA1348
gene-PA4347	79	61	53	115	110	40	180	48	10	32	38	4	5	host	gene-PA4347
gene-PA2767	48	20	58	43	92	38	41	36	6	12	29	6	3	host	gene-PA2767
gene-PA2339	4	2	12	5	12	8	17	5	2	1	11	2	2	host	gene-PA2339
gene-PA5245	339	236	420	444	241	175	275	44	42	91	55	23	18	host	gene-PA5245
gene-PA3341	121	89	141	185	193	104	220	59	43	84	59	10	16	host	gene-PA3341
gene-PA0098	40	46	59	84	99	32	55	31	3	20	30	2	3	host	gene-PA0098
gene-PA1327	74	65	104	101	132	100	116	61	20	50	49	20	25	host	gene-PA1327
gene-PA5095	16	10	21	14	22	19	30	8	6	10	38	5	5	host	gene-PA5095
gene-PA5544	159	119	177	139	157	84	125	61	14	23	111	7	5	host	gene-PA5544
gene-PA1645	128	90	99	235	210	60	135	71	6	31	26	5	6	host	gene-PA1645
gene-PA4049	274	154	271	376	431	249	441	178	67	131	80	18	15	host	gene-PA4049
gene-EST35_0441	0	0	0	0	3055	887	100	40834	12150	10736	8606	2301	6502	phage	gene-EST35_0441
gene-PA4898	24	13	27	25	14	12	16	8	1	9	47	3	3	host	opdK
gene-PA1819	333	216	300	457	406	235	396	175	72	147	82	20	13	host	gene-PA1819
gene-PA4349	98	78	109	164	201	55	229	102	12	44	33	4	5	host	gene-PA4349
gene-PA0941	34	17	57	43	54	30	91	9	9	12	13	3	5	host	gene-PA0941
gene-PA1599	39	27	34	179	61	27	56	35	11	11	29	10	7	host	gene-PA1599
gene-PA4497	181	108	175	195	181	130	243	49	22	73	102	14	14	host	gene-PA4497
gene-PA1909	9	6	11	10	18	6	12	7	1	6	41	1	1	host	gene-PA1909
gene-PA4581	147	118	185	167	161	60	146	40	20	22	59	10	10	host	rtcR
gene-PA5081	103	77	122	122	113	40	55	39	10	20	20	2	2	host	gene-PA5081
gene-PA1964	350	243	391	689	402	203	483	109	87	151	57	9	17	host	gene-PA1964
gene-PA2935	167	142	312	170	102	152	275	33	18	42	15	1	5	host	gene-PA2935
gene-PA2908	117	89	87	192	180	81	114	46	23	22	36	6	5	host	cbiD
gene-EST35_0302	0	0	0	0	229	579	228	367	291	222	680	971	329	phage	gene-EST35_0302
gene-PA1530	232	168	295	312	258	129	309	63	38	112	18	9	16	host	gene-PA1530
gene-PA3935	23	14	25	24	35	17	28	10	6	9	28	4	3	host	tauD
gene-PA5166	210	172	285	377	313	192	312	128	18	90	54	10	11	host	gene-PA5166
gene-PA2658	77	50	68	118	83	91	123	24	26	48	15	15	16	host	gene-PA2658
gene-PA3269	224	133	167	209	213	106	183	48	12	45	39	7	8	host	gene-PA3269
gene-PA2320	111	89	138	117	119	62	105	80	22	47	28	10	5	host	gntR
gene-PA4331	156	126	121	196	256	96	192	57	7	18	61	3	4	host	gene-PA4331
gene-PA3992	372	259	317	457	398	176	312	109	53	146	59	21	13	host	gene-PA3992
gene-PA1523	53	41	63	57	83	67	81	31	28	43	41	11	8	host	xdhB
gene-EST35_0269	0	0	0	0	140	170	20	45517	14311	10384	33700	7910	12035	phage	gene-EST35_0269
gene-PA3303	50	36	67	79	102	64	98	29	15	22	25	3	5	host	gene-PA3303
gene-PA0338	370	267	510	472	583	312	379	212	61	90	99	14	18	host	gene-PA0338
gene-PA0613	70	40	84	69	103	50	34	27	10	8	20	7	2	host	gene-PA0613
gene-PA2676	10	6	16	10	5	4	12	1	4	4	26	4	1	host	gene-PA2676
gene-PA3597	22	15	28	39	38	20	38	17	11	8	55	5	4	host	gene-PA3597
gene-PA1979	2	0	3	4	7	1	6	4	1	3	8	0	0	host	eraS
gene-PA4134	33	21	30	45	44	28	34	12	3	13	13	1	3	host	gene-PA4134
gene-PA4435	122	83	133	126	135	172	153	44	35	53	39	13	15	host	gene-PA4435
gene-PA2195	29	30	48	87	200	27	129	80	11	14	44	2	2	host	hcnC
gene-PA0931	55	28	74	60	47	45	47	12	7	14	80	3	8	host	pirA
gene-PA4215	4	3	11	11	13	5	8	5	1	0	23	1	1	host	phzF1
gene-PA2264	73	47	62	89	119	85	122	26	41	60	16	15	11	host	gene-PA2264
gene-PA4613	54	46	95	86	70	57	84	22	18	28	91	7	6	host	katB
gene-PA1512	11	6	18	10	13	9	14	9	3	6	45	0	0	host	hcpA
gene-PA1638	83	34	75	70	63	34	42	8	10	20	24	4	3	host	gene-PA1638
gene-PA4862	21	10	26	18	32	17	24	6	2	3	24	1	1	host	gene-PA4862
gene-EST35_0171	0	0	0	0	302	381	16	15793	5013	3588	10929	1708	3238	phage	gene-EST35_0171
gene-PA2161	1	0	1	0	1	1	1	0	0	1	5	0	0	host	gene-PA2161
gene-PA1943	34	23	48	55	85	38	73	30	10	21	13	2	2	host	gene-PA1943
gene-PA5336	187	163	296	400	154	138	278	26	38	109	38	7	15	host	gmk
gene-PA0405	141	122	223	237	112	130	198	32	26	60	9	6	12	host	gene-PA0405
gene-PA1871	35	20	55	44	56	83	85	19	25	40	22	10	12	host	lasA
gene-PA4690	189	177	257	288	212	122	208	42	34	47	51	14	11	host	gene-PA4690
gene-PA1355	2	2	4	3	5	4	3	3	0	2	12	1	1	host	gene-PA1355
gene-PA0451a	39	32	41	64	51	32	53	20	9	10	42	1	1	host	gene-PA0451a
gene-PA0354	305	219	299	495	465	215	324	161	81	183	64	28	23	host	gene-PA0354
gene-PA2237	69	97	115	201	258	122	118	130	83	144	54	16	24	host	pslG
gene-PA5155	66	66	97	91	97	41	71	40	10	26	42	2	3	host	gene-PA5155
gene-PA4195	139	16	28	24	21	28	28	11	16	5	30	3	7	host	gene-PA4195
gene-PA1210	15	19	32	41	38	9	18	10	6	10	14	1	1	host	gene-PA1210
gene-PA5368	141	163	208	336	176	95	143	51	35	85	111	13	26	host	pstC
gene-PA5169	140	174	231	245	104	148	110	40	28	25	101	16	7	host	gene-PA5169
gene-EST35_0448	0	0	0	0	95	218	16	503	866	505	105	350	651	phage	gene-EST35_0448
gene-PA1674	686	421	770	835	736	311	428	203	64	205	40	22	28	host	folE2
gene-PA3723	23	28	45	38	34	88	76	11	27	31	26	15	8	host	gene-PA3723
gene-EST35_0336	0	0	0	0	1211	861	12	3070	4073	5010	575	719	2133	phage	gene-EST35_0336
gene-PA1021	12	8	14	13	35	11	26	11	5	5	11	3	1	host	gene-PA1021
gene-PA3484	91	115	137	204	162	61	153	35	21	32	116	9	10	host	gene-PA3484
gene-PA2038	20	33	31	38	29	31	38	8	9	15	9	6	6	host	gene-PA2038
gene-PA5496	87	56	111	171	168	76	587	82	15	45	52	7	17	host	nrdJb
gene-PA0997	127	55	141	222	631	283	495	156	87	176	53	35	34	host	pqsB
gene-PA4012	402	239	345	552	471	196	337	166	69	114	55	21	19	host	gene-PA4012
gene-PA2539	160	122	156	349	291	90	243	71	17	38	40	6	7	host	gene-PA2539
gene-PA0842	32	16	37	30	94	38	60	19	8	20	37	5	2	host	gene-PA0842
gene-PA5179	42	25	67	69	52	51	56	10	10	12	59	17	23	host	gene-PA5179
gene-PA4931	368	317	430	577	389	236	350	97	97	233	87	33	31	host	dnaB
gene-PA3613	131	119	115	489	357	207	724	125	37	106	94	26	40	host	gene-PA3613
gene-PA1980	3	1	4	3	5	4	7	2	1	0	7	0	0	host	eraR
gene-PA3536	112	108	133	241	235	80	165	74	14	22	22	2	6	host	gene-PA3536
gene-PA0512	18	9	24	52	46	14	264	26	2	9	22	1	4	host	gene-PA0512
gene-PA3074	151	152	181	340	372	163	328	116	40	87	57	9	11	host	gene-PA3074
gene-PA0340	230	178	250	334	257	162	262	41	30	64	62	6	10	host	gene-PA0340
gene-PA0597	117	76	100	150	238	164	195	98	43	61	45	10	13	host	gene-PA0597
gene-PA5217	333	263	451	509	370	250	264	103	38	148	51	14	16	host	gene-PA5217
gene-PA4440	172	126	254	221	129	108	186	28	24	45	33	10	9	host	gene-PA4440
gene-PA0128	197	134	233	282	473	131	432	95	33	107	42	9	19	host	gene-PA0128
gene-PA0168	160	116	169	265	303	106	165	104	12	46	24	5	6	host	gene-PA0168
gene-PA0143	114	101	183	262	242	138	233	78	36	115	53	7	13	host	nuh
gene-PA2272	113	99	183	211	167	122	137	51	17	33	48	9	4	host	pbpC
gene-PA1681	511	372	537	790	579	277	447	136	72	193	47	22	23	host	aroC
gene-PA2015	117	49	154	60	168	136	344	59	55	150	34	24	22	host	liuA
gene-PA3367	51	37	75	78	69	39	76	12	2	15	21	0	3	host	gene-PA3367
gene-PA1861	35	30	49	75	67	52	79	30	12	24	26	9	10	host	modC
gene-PA4084	13	14	51	26	35	41	38	9	5	17	80	5	4	host	cupB3
gene-PA2874	73	41	88	166	144	48	115	49	12	30	26	3	1	host	gene-PA2874
gene-PA1947	77	32	68	54	304	91	133	248	35	39	126	15	21	host	rbsA
gene-PA3753	292	194	299	294	379	201	362	147	40	90	59	9	10	host	gene-PA3753
gene-PA0696	29	20	31	34	30	21	26	14	7	17	61	2	2	host	gene-PA0696
gene-PA1231	8	2	18	13	15	5	13	7	4	0	12	0	1	host	gene-PA1231
gene-PA5148	158	119	287	256	147	133	153	24	23	66	12	12	13	host	gene-PA5148
gene-PA1038	19	19	43	22	26	33	32	6	7	12	21	1	6	host	gene-PA1038
gene-PA0028	42	30	55	57	48	20	51	7	2	2	25	0	1	host	gene-PA0028
gene-PA4807	205	168	215	380	516	142	565	217	24	69	90	13	8	host	selB
gene-PA1928	17	21	20	16	29	12	24	8	4	8	31	2	1	host	rimJ
gene-PA4710	30	22	59	36	49	36	47	12	19	30	127	14	9	host	phuR
gene-PA5341	56	60	94	130	134	53	110	34	8	19	17	4	3	host	gene-PA5341
gene-PA3196	119	58	98	125	105	77	169	33	18	42	24	4	8	host	gene-PA3196
gene-PA0808	75	45	61	68	69	42	53	18	10	17	10	5	2	host	gene-PA0808
gene-PA5294	77	75	106	142	194	110	163	51	25	44	42	10	4	host	gene-PA5294
gene-PA2909	29	27	29	116	134	30	85	73	6	14	22	2	2	host	gene-PA2909
gene-PA3594	62	48	98	69	33	45	43	9	4	9	45	2	3	host	gene-PA3594
gene-PA3850	197	150	252	379	320	185	292	72	44	73	56	10	15	host	gene-PA3850
