Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	Entity	Symbol
gene-PA2666	6	5	5	3	2	1	host	gene-PA2666
gene-PA4295	3	1	4	2	5	0	host	fppA
gene-PA1028	15	7	0	0	0	1	host	gene-PA1028
gene-PA4767	7	18	2	2	1	1	host	gene-PA4767
gene-PA0323	13	10	0	0	1	0	host	gene-PA0323
gene-PA5166	24	9	7	5	7	1	host	gene-PA5166
gene-PA0253	8	15	0	0	3	3	host	gene-PA0253
gene-PA1030.1	0	0	0	0	0	0	host	gene-PA1030.1
gene-PA5130	11	30	1	1	3	2	host	gene-PA5130
gene-PA5257	13	29	0	0	0	0	host	gene-PA5257
gene-PA2768	2	2	1	1	1	1	host	gene-PA2768
gene-PA1634	14	3	0	0	2	3	host	kdpB
gene-PHIKZ050	2	2	2531	2497	18508	21387	phage	gene-PHIKZ050
gene-PHIKZ231	0	0	1108	1064	669	651	phage	gene-PHIKZ231
gene-PA2206	6	4	0	1	0	0	host	gene-PA2206
gene-PA3372	12	3	0	1	0	0	host	gene-PA3372
gene-PA1230	2	1	0	1	0	0	host	gene-PA1230
gene-PA2994	13	22	2	3	1	1	host	nqrF
gene-PHIKZ107	1	0	297	296	394	377	phage	gene-PHIKZ107
gene-PA1622	1	0	0	0	0	0	host	gene-PA1622
gene-PA4877	12	4	0	0	0	0	host	gene-PA4877
gene-PA2674	6	1	0	0	0	0	host	gene-PA2674
gene-PA4627	5	9	5	7	2	9	host	gene-PA4627
gene-PA1302	25	15	2	0	3	1	host	gene-PA1302
gene-PA1814	5	5	2	0	1	0	host	gene-PA1814
gene-PA3431	9	6	1	0	0	0	host	gene-PA3431
gene-PA3341	5	16	3	3	5	4	host	gene-PA3341
gene-PA3335	7	3	0	0	0	0	host	gene-PA3335
gene-PA1683	4	8	1	0	1	0	host	gene-PA1683
gene-PA3755	10	16	0	0	2	4	host	gene-PA3755
gene-PA4662	8	16	6	2	2	0	host	murI
gene-PA0394	11	27	2	2	4	2	host	gene-PA0394
gene-PA2433	1	0	0	0	0	0	host	gene-PA2433
gene-PA2837	9	4	0	0	0	0	host	gene-PA2837
gene-PA1720	3	10	0	0	1	1	host	pscG
gene-PA2948	2	5	0	0	0	1	host	cobM
gene-PA3959	9	5	0	0	0	0	host	gene-PA3959
gene-PA0710	1	0	1	1	0	1	host	gloA2
gene-PA0467	9	2	0	0	0	0	host	gene-PA0467
gene-PA2706	1	2	0	0	0	0	host	gene-PA2706
gene-PA1461	8	10	0	0	0	2	host	motD
gene-PA3455	11	13	0	0	2	2	host	gene-PA3455
gene-PHIKZ104	0	0	176	178	991	908	phage	gene-PHIKZ104
gene-PA5105	6	6	0	0	0	0	host	hutC
gene-PA2327	2	5	0	0	0	0	host	gene-PA2327
gene-PA2810	13	2	1	1	1	0	host	copS
gene-PA3926	5	7	1	0	0	1	host	gene-PA3926
gene-PHIKZ268	0	0	7056	6863	2991	2875	phage	gene-PHIKZ268
gene-PA0218	23	9	0	0	0	0	host	gene-PA0218
gene-PA4320	16	14	0	1	6	5	host	gene-PA4320
gene-PA0343	8	8	1	0	0	0	host	gene-PA0343
gene-PA0383	25	17	0	2	0	0	host	gene-PA0383
gene-PA2694	2	1	0	0	1	7	host	gene-PA2694
gene-PA0273	9	4	0	0	1	0	host	gene-PA0273
gene-PA1951	7	6	1	1	1	0	host	gene-PA1951
gene-PA2008	5	6	0	0	1	0	host	fahA
gene-PA3189	9	5	1	1	1	1	host	gene-PA3189
gene-PA3312	3	4	0	0	0	0	host	gene-PA3312
gene-PA5097	12	5	0	0	0	0	host	gene-PA5097
gene-PA0335	5	6	0	0	0	1	host	gene-PA0335
gene-PA5047	16	18	7	6	5	8	host	gene-PA5047
gene-PA0346	5	11	0	0	0	0	host	gene-PA0346
gene-PA1542	6	2	1	2	4	4	host	gene-PA1542
gene-PA1317	9	18	1	1	1	1	host	cyoA
gene-PA3069	8	5	1	2	1	1	host	gene-PA3069
gene-PA4864	11	4	0	0	1	0	host	ureD
gene-PA3453	10	5	0	0	2	0	host	gene-PA3453
gene-PA5126	12	13	0	0	0	1	host	gene-PA5126
gene-PA5155	13	6	0	0	0	0	host	gene-PA5155
gene-PA1454	13	18	3	1	4	5	host	fleN
gene-PA2162	9	4	0	0	1	2	host	gene-PA2162
gene-PA1315	2	8	1	0	0	0	host	gene-PA1315
gene-PA1765	8	5	0	0	0	0	host	gene-PA1765
gene-PA0562	12	5	1	0	3	2	host	gene-PA0562
gene-PA4400	7	8	0	0	0	0	host	gene-PA4400
gene-PA1658	6	4	1	0	0	0	host	gene-PA1658
gene-PA4088	11	6	0	0	0	1	host	gene-PA4088
gene-PA0073	6	1	0	0	0	1	host	gene-PA0073
gene-PA2518	5	4	1	2	1	0	host	xylX
gene-PA0890	7	21	4	3	0	1	host	aotM
gene-PA2236	3	9	2	1	2	1	host	pslF
gene-PHIKZ158	0	0	255	239	14250	14233	phage	gene-PHIKZ158
gene-PA2425	2	3	0	0	0	0	host	pvdG
gene-PA1396	5	4	1	0	1	0	host	gene-PA1396
gene-PA2100	8	7	1	1	2	5	host	gene-PA2100
gene-PA3942	11	13	0	0	2	0	host	tesB
gene-PA1197	3	7	1	1	1	0	host	gene-PA1197
gene-PHIKZ_p16	0	1	1168	1095	4691	4431	phage	gene-PHIKZ_p16
gene-PA4191	10	8	0	0	0	0	host	gene-PA4191
gene-PA2566	9	2	1	0	0	2	host	gene-PA2566
gene-PA0949	1	7	0	0	1	0	host	wrbA
gene-PA0144	6	7	0	0	0	0	host	gene-PA0144
gene-PA2850	6	9	0	1	2	0	host	ohr
gene-PA2622	3	5	7	7	9	8	host	cspD
gene-PA1986	2	5	0	0	1	1	host	pqqB
gene-PHIKZ083	0	1	424	406	34677	34500	phage	gene-PHIKZ083
gene-PA1656	6	9	0	1	1	1	host	gene-PA1656
gene-PA5062	8	7	0	1	0	0	host	gene-PA5062
gene-PA0345	16	7	0	0	7	4	host	gene-PA0345
gene-PA0828	5	5	0	0	0	0	host	gene-PA0828
gene-PA4865	1	3	0	0	0	0	host	ureA
gene-PA0960	3	2	0	1	0	0	host	gene-PA0960
gene-PA4107	9	3	0	0	0	0	host	gene-PA4107
gene-PA5550	9	25	5	4	6	5	host	glmR
gene-PA5453	11	5	2	2	0	0	host	gmd
gene-PA1639	1	3	0	0	0	0	host	gene-PA1639
gene-PA2827	6	15	0	0	1	1	host	gene-PA2827
gene-PA3571	10	8	0	0	0	0	host	mmsR
gene-PA0775	7	16	3	3	6	4	host	gene-PA0775
gene-PA0850	3	2	0	0	0	1	host	gene-PA0850
gene-PHIKZ285	0	0	3768	3683	2083	2068	phage	gene-PHIKZ285
gene-PA1212	11	5	1	2	3	0	host	gene-PA1212
gene-PA0306	21	2	0	1	0	1	host	gene-PA0306
gene-PA2088	1	0	0	0	0	1	host	gene-PA2088
gene-PA4120	9	7	0	0	4	3	host	gene-PA4120
gene-PA3375	4	1	0	0	0	0	host	gene-PA3375
gene-PA0760	9	11	0	1	1	0	host	gene-PA0760
gene-PA3662	6	6	0	0	2	2	host	gene-PA3662
gene-PA2823	6	1	3	1	2	1	host	gene-PA2823
gene-PA3546	18	6	0	0	0	2	host	algX
gene-PA2255	2	0	0	0	0	0	host	pvcB
gene-PA1778	4	0	4	2	7	6	host	cobA
gene-PA4817	13	6	0	0	2	1	host	gene-PA4817
gene-PA0404	8	9	0	1	0	0	host	gene-PA0404
gene-PA0811	8	0	1	0	0	0	host	gene-PA0811
gene-PA3698	3	7	1	0	0	0	host	gene-PA3698
gene-PA0190	7	3	0	0	0	0	host	gene-PA0190
gene-PA1042	3	1	1	0	0	0	host	gene-PA1042
gene-PA1267	4	1	0	0	0	0	host	gene-PA1267
gene-PA1363	5	7	0	0	0	1	host	gene-PA1363
gene-PA3034	1	10	0	1	1	1	host	gene-PA3034
gene-PA4077	0	2	0	0	0	1	host	gene-PA4077
gene-PA4312	6	15	1	4	1	2	host	gene-PA4312
gene-PA3233	12	7	0	0	0	0	host	gene-PA3233
gene-PA0442	1	0	0	0	0	0	host	gene-PA0442
gene-PA5132	21	8	1	0	0	1	host	gene-PA5132
gene-PA3416	8	5	0	1	0	0	host	gene-PA3416
gene-PA4325	4	10	1	0	0	1	host	gene-PA4325
gene-PA1643a	2	6	1	0	0	0	host	gene-PA1643a
gene-PA2842	4	7	0	1	1	1	host	gene-PA2842
gene-PA2358	1	5	1	0	0	2	host	gene-PA2358
gene-PA2253	10	13	0	2	0	1	host	ansA
gene-PA3796	8	3	0	0	0	0	host	gene-PA3796
gene-PA1345	10	5	2	1	0	1	host	gene-PA1345
gene-PA0302	16	8	2	1	0	0	host	spuF
gene-PA0582	5	12	0	0	0	2	host	folB
gene-PA2929	5	4	0	2	0	0	host	gene-PA2929
gene-PA0541	7	22	0	0	0	0	host	gene-PA0541
gene-PA2094	5	1	0	0	0	1	host	gene-PA2094
gene-PA4771	7	11	0	1	0	0	host	lldD
gene-PA2910	8	1	0	0	0	0	host	gene-PA2910
gene-PA2218	5	3	0	0	0	1	host	gene-PA2218
gene-PA0918	6	7	2	2	0	1	host	gene-PA0918
gene-PA0558	6	1	0	0	0	0	host	gene-PA0558
gene-PA3969a	9	6	0	0	0	0	host	gene-PA3969a
gene-PA5122	9	4	1	0	0	0	host	gene-PA5122
gene-PA3879	5	3	0	0	0	0	host	narL
gene-PA3096	3	7	0	0	0	1	host	xcpY
gene-PA3772	7	4	1	0	0	0	host	gene-PA3772
gene-PA2777	4	2	0	1	0	0	host	gene-PA2777
gene-PHIKZ293	1	0	2223	2090	14694	14161	phage	gene-PHIKZ293
gene-PA3405	9	2	0	0	0	0	host	hasE
gene-PA3892	7	11	0	0	1	1	host	gene-PA3892
gene-PA2922	8	1	0	1	0	0	host	gene-PA2922
gene-PA2675	3	2	0	0	0	0	host	gene-PA2675
gene-PA5475	5	7	1	0	2	0	host	gene-PA5475
gene-PA0031	22	4	1	3	1	2	host	betC
gene-PHIKZ005	0	1	2353	2193	1491	1419	phage	gene-PHIKZ005
gene-PHIKZ051	1	0	3499	3490	7713	7626	phage	gene-PHIKZ051
gene-PA0911	1	0	0	0	0	0	host	gene-PA0911
gene-PA1240	1	5	0	1	2	0	host	gene-PA1240
gene-PA2712	3	2	0	0	1	0	host	gene-PA2712
gene-PA1021	6	3	1	1	0	0	host	gene-PA1021
gene-PA5498	8	10	1	1	1	0	host	gene-PA5498
gene-PA2015	7	7	2	4	3	2	host	liuA
gene-PA3440a	4	4	6	6	3	6	host	gene-PA3440a
gene-PA2410	5	1	2	0	3	1	host	gene-PA2410
gene-PA2788	5	1	1	0	0	3	host	gene-PA2788
gene-PA1744	0	0	0	0	0	0	host	gene-PA1744
gene-PA0795	13	6	6	7	3	2	host	prpC
gene-PA1366	3	12	5	5	2	1	host	gene-PA1366
gene-PA1631	7	4	1	0	10	4	host	gene-PA1631
gene-PA3568	16	6	0	1	1	2	host	gene-PA3568
gene-PA3373	5	4	0	0	0	0	host	gene-PA3373
gene-PA2039	6	3	2	1	0	1	host	gene-PA2039
gene-PA5275	3	18	0	0	0	0	host	gene-PA5275
gene-PA0320	4	11	0	0	0	0	host	gene-PA0320
gene-PA5127	13	18	0	1	2	0	host	gene-PA5127
gene-PA0540	3	0	0	0	0	0	host	gene-PA0540
gene-PA5518	23	20	7	3	8	7	host	gene-PA5518
gene-PA1101	27	26	3	1	3	1	host	fliF
gene-PA4030	7	9	2	0	0	1	host	gene-PA4030
gene-PHIKZ_p14	0	0	4053	3865	5573	5382	phage	gene-PHIKZ_p14
gene-PA3366	15	24	1	1	1	1	host	amiE
gene-PA3825	9	15	1	0	1	0	host	gene-PA3825
gene-PA0399	11	8	0	0	0	5	host	gene-PA0399
gene-PA5505	13	21	4	6	1	0	host	gene-PA5505
gene-PA5473	23	5	2	1	0	0	host	gene-PA5473
gene-PA3738	13	4	0	0	1	0	host	xerD
gene-PA2708	4	2	0	0	0	1	host	gene-PA2708
gene-PA3603	4	7	0	0	0	1	host	dgkA
gene-PA5008	12	20	0	0	1	1	host	gene-PA5008
gene-PA3788	8	4	0	0	1	2	host	gene-PA3788
gene-PA4296	6	5	0	0	0	0	host	pprB
gene-PA1428a	9	2	1	2	0	0	host	gene-PA1428a
gene-PA2276	6	2	0	1	0	0	host	gene-PA2276
gene-PA2284	2	2	0	0	0	1	host	gene-PA2284
gene-PA3251	4	1	0	0	0	0	host	gene-PA3251
gene-PA1132	10	7	0	0	0	0	host	gene-PA1132
gene-PA2714	11	5	0	1	1	0	host	gene-PA2714
gene-PA3558	4	3	0	0	1	0	host	arnF
gene-PA3289	2	0	0	0	1	0	host	gene-PA3289
gene-PA5143	20	26	3	1	9	9	host	hisB
gene-PA1653	5	4	0	0	2	0	host	gene-PA1653
gene-PA3059	9	2	0	0	1	1	host	pelF
gene-PA1934	1	1	0	1	0	1	host	gene-PA1934
gene-PA2142	5	1	0	0	0	0	host	gene-PA2142
gene-PA0528	9	11	0	1	0	0	host	gene-PA0528
gene-PHIKZ205	0	1	427	410	190	180	phage	gene-PHIKZ205
gene-PA2480	6	7	0	0	0	0	host	gene-PA2480
gene-PA1174	13	17	2	1	1	2	host	napA
gene-PA0070	29	11	2	2	6	3	host	gene-PA0070
gene-PA4533	7	5	0	0	0	1	host	gene-PA4533
gene-PA2553	6	6	0	0	0	0	host	gene-PA2553
gene-PHIKZ199	0	0	133	131	6671	6495	phage	gene-PHIKZ199
gene-PA1691	4	5	0	0	0	1	host	pscT
gene-PA3053	5	6	0	2	1	0	host	gene-PA3053
gene-PA2691	7	2	0	0	0	0	host	gene-PA2691
gene-PA3808	7	21	0	0	1	2	host	gene-PA3808
gene-PA3860	9	7	4	3	8	3	host	gene-PA3860
gene-PA1112a	10	5	3	2	3	1	host	gene-PA1112a
gene-PA1913	8	3	0	0	4	1	host	gene-PA1913
gene-PA3330	5	4	0	2	0	0	host	gene-PA3330
gene-PA4329	17	20	5	7	2	6	host	pykA
gene-PA5259	10	11	0	0	0	0	host	hemD
gene-PA3337	5	4	1	1	0	0	host	rfaD
gene-PA1562	10	10	1	5	6	4	host	acnA
gene-PA4134	3	2	0	0	1	0	host	gene-PA4134
gene-PA3817	10	14	2	2	1	2	host	gene-PA3817
gene-PA1057	8	8	0	0	0	0	host	gene-PA1057
gene-PA2897	11	9	1	1	1	3	host	gene-PA2897
gene-PA3780	5	1	0	0	1	0	host	gene-PA3780
gene-PA1861	9	1	0	0	0	1	host	modC
gene-PA3316	3	3	0	0	0	0	host	gene-PA3316
gene-PHIKZ289	1	0	4924	4815	2029	5298	phage	gene-PHIKZ289
gene-PHIKZ072	1	2	1649	1605	4321	4239	phage	gene-PHIKZ072
gene-PA1567	6	3	0	1	1	1	host	gene-PA1567
gene-PA4016	11	10	0	0	1	1	host	gene-PA4016
gene-PA1487	6	3	1	0	0	1	host	gene-PA1487
gene-PA2174	3	2	0	0	1	0	host	gene-PA2174
gene-PA4984	7	8	1	0	1	1	host	gene-PA4984
gene-PA1289	3	2	0	0	0	0	host	gene-PA1289
gene-PA4192	11	5	0	0	0	0	host	gene-PA4192
gene-PA5282	8	3	0	0	0	0	host	gene-PA5282
gene-PA4637	5	27	4	4	4	5	host	gene-PA4637
gene-PA4557	8	23	1	1	0	0	host	lytB
gene-PA5104	7	1	1	1	0	0	host	gene-PA5104
gene-PA0118	9	6	2	1	1	3	host	gene-PA0118
gene-PA4020	27	25	3	0	2	5	host	mpl
gene-PHIKZ006	0	1	1324	1231	771	774	phage	gene-PHIKZ006
gene-PA0599	10	3	1	0	1	6	host	gene-PA0599
gene-PA0472	7	5	0	0	0	0	host	gene-PA0472
gene-PA0455	16	12	0	0	1	0	host	dbpA
gene-PA1617	16	15	5	2	1	2	host	gene-PA1617
gene-PA4057	10	23	0	0	1	0	host	nrdR
gene-PHIKZ_p39	1	0	422	422	717	666	phage	gene-PHIKZ_p39
gene-PA1762	4	3	0	1	1	1	host	gene-PA1762
gene-PA1680	4	7	0	3	3	3	host	gene-PA1680
gene-PA5009	10	14	0	1	0	1	host	waaP
gene-PA3720	6	6	1	1	0	0	host	gene-PA3720
gene-PA3899	22	2	0	0	0	0	host	gene-PA3899
gene-PA4969	10	21	1	1	2	0	host	cpdA
gene-PA1788	4	8	0	0	0	0	host	gene-PA1788
gene-PA4356	7	5	2	4	2	1	host	xenB
gene-PA0445	9	8	0	0	0	2	host	gene-PA0445
gene-PA1828	8	2	0	0	0	0	host	gene-PA1828
gene-PA0638	4	7	1	1	3	1	host	gene-PA0638
gene-PA3379	3	4	0	0	0	0	host	gene-PA3379
gene-PA2394	7	6	0	0	4	2	host	pvdN
gene-PA1327	11	6	1	0	4	4	host	gene-PA1327
gene-PA3939	16	7	0	0	0	0	host	gene-PA3939
gene-PA1335	3	2	0	0	0	0	host	gene-PA1335
gene-PA1337	13	3	1	2	0	0	host	ansB
gene-PA0793	7	4	1	0	0	0	host	gene-PA0793
gene-PA1484	3	0	0	0	0	0	host	gene-PA1484
gene-PA3594	9	9	0	0	0	1	host	gene-PA3594
gene-PA3130	5	2	0	0	0	2	host	gene-PA3130
gene-PA2140	0	1	0	0	0	0	host	gene-PA2140
gene-PA4709	6	0	5	3	1	2	host	gene-PA4709
gene-PA2375	0	5	0	0	0	0	host	gene-PA2375
gene-PA1115	19	21	0	0	0	0	host	gene-PA1115
gene-PA3651	7	28	0	0	0	0	host	cdsA
gene-PA4920	19	3	1	1	2	2	host	nadE
gene-PA3077	6	3	0	0	0	0	host	gene-PA3077
gene-PA3085	2	13	0	0	0	0	host	gene-PA3085
gene-PA4860	24	3	0	0	0	0	host	gene-PA4860
gene-PA3228	15	10	1	2	3	0	host	gene-PA3228
gene-PA2542	20	20	1	0	6	6	host	gene-PA2542
gene-PA0496	12	7	0	0	0	0	host	gene-PA0496
gene-PA1996	1	10	0	0	0	0	host	ppiC1
gene-PA4957	4	6	3	1	2	5	host	psd
gene-PA0451	12	8	0	0	0	0	host	gene-PA0451
gene-PA5503	12	12	6	3	1	0	host	gene-PA5503
gene-PA0280	14	6	0	0	0	0	host	cysA
gene-PA5425	19	20	4	2	8	3	host	purK
gene-PA3460	17	13	0	0	0	0	host	gene-PA3460
gene-PA4393	23	22	2	1	10	2	host	ampG
gene-PA0932	7	20	4	3	4	4	host	cysM
gene-PA2326	6	7	0	0	0	0	host	gene-PA2326
gene-PA0196	16	9	0	0	1	1	host	pntB
gene-PA3924	15	12	0	2	0	1	host	gene-PA3924
gene-PHIKZ_t07	0	0	12	25	287	268	phage	gene-PHIKZ_t07
gene-PA0367a	4	10	0	0	1	0	host	gene-PA0367a
gene-PA4495	12	8	0	0	1	0	host	gene-PA4495
gene-PA2473	7	3	0	0	3	1	host	gene-PA2473
gene-PA1774	7	30	0	2	2	1	host	crfX
gene-PA1638	2	8	0	0	0	1	host	gene-PA1638
gene-PA0340	13	6	3	2	6	6	host	gene-PA0340
gene-PA2335	14	10	0	2	1	1	host	gene-PA2335
gene-PA3929	12	10	0	0	1	1	host	cioB
gene-PA1031	16	23	1	1	1	0	host	gene-PA1031
gene-PA3731	13	6	0	0	1	2	host	gene-PA3731
gene-PA3914	9	3	0	0	0	0	host	moeA1
gene-PA3710	12	9	0	0	0	2	host	gene-PA3710
gene-PA2057	12	1	0	0	1	0	host	gene-PA2057
gene-PA4707	7	5	0	0	2	3	host	gene-PA4707
gene-PA2011	11	5	1	0	2	3	host	liuE
gene-PA2649	5	27	4	1	1	3	host	nuoN
gene-PA4505	3	7	5	4	0	3	host	gene-PA4505
gene-PA3574	4	4	0	0	0	1	host	nalD
gene-PA1979	5	0	0	0	0	1	host	eraS
gene-PA1239	8	0	0	0	1	0	host	gene-PA1239
gene-PA2012	6	3	1	1	1	5	host	liuD
gene-PA5383	9	3	0	0	4	4	host	gene-PA5383
gene-PA0702	6	0	2	0	0	3	host	gene-PA0702
gene-PA1326	4	3	0	0	0	0	host	ilvA2
gene-PA0050	3	4	1	0	0	0	host	gene-PA0050
gene-PA2242	6	8	4	7	4	2	host	pslL
gene-PA0952	3	5	1	4	6	4	host	gene-PA0952
gene-PA5512	28	13	0	0	0	1	host	mifS
gene-PA1661	3	5	1	0	0	0	host	gene-PA1661
gene-PA4754	7	13	3	2	4	2	host	gene-PA4754
gene-PA0925	1	3	1	1	0	0	host	gene-PA0925
gene-PA3741	5	12	4	2	7	8	host	gene-PA3741
gene-PA4668	4	4	1	0	3	0	host	gene-PA4668
gene-PA0744	8	3	0	0	0	0	host	gene-PA0744
gene-PA3593	8	6	1	1	1	4	host	gene-PA3593
gene-PA4552	9	5	1	2	0	2	host	pilW
gene-PA0578	3	19	2	3	2	3	host	gene-PA0578
gene-PA5333	3	10	1	2	3	2	host	gene-PA5333
gene-PA3062	7	0	1	0	1	0	host	pelC
gene-PA0891	16	21	2	1	4	6	host	gene-PA0891
gene-PA3435	4	7	0	0	1	1	host	gene-PA3435
gene-PA0107	9	2	0	0	0	0	host	gene-PA0107
gene-PA2281	4	4	0	1	0	1	host	gene-PA2281
gene-PA1179	9	17	5	6	2	2	host	phoP
gene-PA4511	12	4	1	0	0	0	host	gene-PA4511
gene-PA3309	5	14	0	0	0	0	host	gene-PA3309
gene-PA5254	12	5	1	1	1	1	host	gene-PA5254
gene-PA5141	9	18	1	1	0	0	host	hisA
gene-PA3023	8	1	0	0	0	0	host	gene-PA3023
gene-PA0267	13	5	1	1	2	1	host	gene-PA0267
gene-PA1287	9	3	0	0	1	0	host	gene-PA1287
gene-PHIKZ221	0	0	3658	3149	4536	3976	phage	gene-PHIKZ221
gene-PA2063	2	15	2	1	0	2	host	gene-PA2063
gene-PA3433	10	4	0	1	0	0	host	gene-PA3433
gene-PA3462	24	7	0	0	2	3	host	gene-PA3462
gene-PA4841	8	9	0	0	0	0	host	gene-PA4841
gene-PA1886	6	6	2	0	0	0	host	polB
gene-PA0210	2	1	0	0	0	0	host	mdcC
gene-PA5074	17	5	0	0	0	0	host	gene-PA5074
gene-PA3949	14	10	0	0	0	0	host	gene-PA3949
gene-PA0500	16	18	6	5	4	2	host	bioB
gene-PA0103	19	14	0	0	0	0	host	gene-PA0103
gene-PA2098	6	1	0	0	2	0	host	gene-PA2098
gene-PA2054	1	3	0	0	1	0	host	cynR
gene-PA1269	7	5	0	1	0	1	host	gene-PA1269
gene-PA4211	7	1	0	0	0	0	host	phzB1
gene-PA3089a	6	7	0	0	0	0	host	gene-PA3089a
gene-PA1110	4	8	0	0	0	0	host	gene-PA1110
gene-PA5149	21	7	2	3	2	1	host	gene-PA5149
gene-PA3421	12	14	0	0	0	0	host	gene-PA3421
gene-PA4435	14	6	0	0	1	0	host	gene-PA4435
gene-PA1104	13	13	0	1	2	0	host	fliI
gene-PA0494	8	2	0	0	0	1	host	gene-PA0494
gene-PA4584	14	6	2	1	5	2	host	gene-PA4584
gene-PA0502	3	9	0	0	0	0	host	gene-PA0502
gene-PA4392	3	3	0	5	0	2	host	gene-PA4392
gene-PA0526	0	0	0	0	0	0	host	gene-PA0526
gene-PA2942	7	4	0	0	1	0	host	gene-PA2942
gene-PA4205	4	3	0	1	0	0	host	mexG
gene-PA1902	2	5	0	0	0	0	host	phzD2
gene-PA5567	19	21	0	0	0	0	host	gene-PA5567
gene-PA3352	12	15	1	1	6	5	host	gene-PA3352
gene-PA5103	6	6	0	0	0	0	host	gene-PA5103
gene-PA2169	2	0	0	0	0	0	host	gene-PA2169
gene-PA5175	5	18	0	0	1	1	host	cysQ
gene-PA2627	4	11	0	0	0	0	host	gene-PA2627
gene-PA4892	4	1	0	0	0	0	host	ureF
gene-PA0062	3	3	0	0	2	2	host	gene-PA0062
gene-PA3040	1	0	1	1	0	0	host	gene-PA3040
gene-PA1284	10	6	0	1	0	0	host	gene-PA1284
gene-PA2552	2	2	0	0	0	2	host	gene-PA2552
gene-PA2645	5	6	4	3	3	1	host	nuoJ
gene-PA3304.1	1	1	0	0	0	0	host	gene-PA3304.1
gene-PA1531	2	4	0	0	1	2	host	gene-PA1531
gene-PA1215	11	6	0	0	0	0	host	gene-PA1215
gene-PA1504	4	13	0	0	2	0	host	gene-PA1504
gene-PA0278	11	5	0	0	0	0	host	gene-PA0278
gene-PA4916	8	2	0	4	1	3	host	gene-PA4916
gene-PA3735	11	24	1	0	0	0	host	thrC
gene-PA4391	10	9	1	0	1	1	host	gene-PA4391
gene-PA0338	26	17	2	4	2	1	host	gene-PA0338
gene-PA3454	12	10	0	0	1	1	host	gene-PA3454
gene-PA1507	5	5	2	0	0	1	host	gene-PA1507
gene-PA3449	7	5	0	1	0	0	host	gene-PA3449
gene-PA0315	10	11	2	0	0	0	host	gene-PA0315
gene-PA4288	7	1	3	7	5	6	host	gene-PA4288
gene-PA0314	12	6	0	0	1	1	host	gene-PA0314
gene-PA1241	7	5	3	6	4	3	host	gene-PA1241
gene-PA3003	4	13	0	0	1	0	host	gene-PA3003
gene-PA0137	14	3	0	0	0	0	host	gene-PA0137
gene-PA2536	6	8	1	0	1	0	host	gene-PA2536
gene-PA5076	12	28	7	5	9	10	host	gene-PA5076
gene-PA4737	6	12	0	2	2	1	host	gene-PA4737
gene-PA0979	1	3	0	1	2	2	host	gene-PA0979
gene-PA3597	12	6	1	2	2	1	host	gene-PA3597
gene-PA2303	3	1	1	0	1	0	host	ambD
gene-PA4718	3	7	0	1	2	1	host	gene-PA4718
gene-PA1606	4	1	0	0	0	0	host	gene-PA1606
gene-PA1343	4	8	4	4	0	0	host	gene-PA1343
gene-PA1051	11	8	7	2	2	0	host	gene-PA1051
gene-PA0790	4	1	0	0	0	0	host	gene-PA0790
gene-PA1206	0	7	1	2	0	0	host	gene-PA1206
gene-PA3432	3	6	0	0	0	0	host	gene-PA3432
gene-PA3135	3	2	0	0	0	0	host	gene-PA3135
gene-PA0998	3	3	0	1	1	1	host	pqsC
gene-PA1351	6	2	0	1	0	4	host	gene-PA1351
gene-PA2547	3	1	0	0	0	0	host	gene-PA2547
gene-PHIKZ295	0	1	456	434	4630	4510	phage	gene-PHIKZ295
gene-PA4967	28	26	6	4	3	3	host	parE
gene-PA5168	9	1	1	1	2	1	host	gene-PA5168
gene-PA3361	4	3	0	0	0	1	host	lecB
gene-PA0569	6	0	1	0	0	1	host	gene-PA0569
gene-PA4437	15	9	1	0	1	0	host	gene-PA4437
gene-PA0043	15	5	0	0	2	1	host	gene-PA0043
gene-PHIKZ062	0	0	217	190	3769	3783	phage	gene-PHIKZ062
gene-PA2042	9	18	4	4	5	5	host	gene-PA2042
gene-PA2671	3	1	0	0	0	2	host	gene-PA2671
gene-PA0618	10	3	0	0	1	0	host	gene-PA0618
gene-PA3102	1	7	0	0	1	1	host	xcpS
gene-PA1213	4	2	0	0	4	3	host	gene-PA1213
gene-PA0233	14	1	0	1	1	1	host	gene-PA0233
gene-PA2920	19	6	0	0	0	0	host	gene-PA2920
gene-PA4095	6	1	0	0	0	1	host	gene-PA4095
gene-PA0182	9	4	7	3	9	7	host	gene-PA0182
gene-PA2616	11	12	3	3	5	4	host	trxB1
gene-PA2650	3	2	0	0	1	0	host	gene-PA2650
gene-PA5035	18	19	1	1	2	5	host	gltD
gene-PHIKZ_p31	0	0	51	39	634	584	phage	gene-PHIKZ_p31
gene-PA5502	11	13	3	3	0	1	host	gene-PA5502
gene-PA2197	3	3	0	0	0	1	host	gene-PA2197
gene-PA2024	1	0	0	0	0	1	host	gene-PA2024
gene-PA2690	12	7	0	1	1	1	host	gene-PA2690
gene-PA5164	12	12	2	0	0	0	host	rmlC
gene-PA0245	9	2	0	0	0	1	host	aroQ2
gene-PA0459	26	7	1	1	1	2	host	gene-PA0459
gene-PA4306	0	11	1	1	0	0	host	flp
gene-PA4106	6	8	0	0	0	0	host	gene-PA4106
gene-PA1547	4	3	1	0	0	0	host	gene-PA1547
