Geneid	0_R1	0_R2	2.5_R1	2.5_R2	5_R1	5_R2	10_R1	10_R2	20_R1	20_R2	30_R1	30_R2	Entity	Symbol
gene-b1477	43	216	92	249	49	76	17	35	3	16	6	15	host	yddM
gene-b1616	7	75	5	181	3	214	5	123	0	80	0	21	host	uidB
gene-b4683	0	6	0	10	0	15	0	6	2	5	0	3	host	yqeL
gene-b3819	162	1020	273	1271	124	390	92	269	57	159	41	72	host	rarD
gene-b2879	3	82	16	208	7	261	2	198	2	123	0	42	host	ssnA
gene-b2883	87	238	141	398	38	337	12	257	8	138	2	57	host	guaD
gene-b2347	41	151	44	274	8	197	6	147	2	81	0	32	host	yfdC
gene-b0258	57	297	90	611	51	335	52	198	22	139	27	67	host	ykfC
gene-b0346	150	553	154	643	78	228	30	145	14	112	6	43	host	mhpR
gene-b4538	7	70	18	91	8	54	1	22	3	20	1	11	host	yoeF
gene-b0533	4	60	6	159	1	195	2	149	1	100	0	40	host	sfmH
gene-b2488	5	60	13	145	3	118	0	97	4	55	0	17	host	hyfH
gene-b2010	69	153	67	196	24	166	9	133	12	77	3	47	host	dacD
gene-b3396	532	1991	859	1751	352	887	177	514	101	392	86	145	host	mrcA
gene-b1280	180	1478	368	1660	110	267	60	142	25	98	27	45	host	lapB
gene-b2486	10	118	15	301	11	361	10	206	3	168	2	55	host	hyfF
gene-b1469	12	92	15	183	2	161	1	133	1	91	0	50	host	narU
gene-b0780	88	931	147	1020	75	282	31	113	7	98	15	40	host	ybhK
gene-b4559	0	9	5	36	1	48	0	31	0	19	0	13	host	ghoT
gene-b0280	50	797	39	345	14	161	5	66	9	64	1	43	host	yagN
gene-b2839	37	270	71	312	30	221	16	158	3	118	7	38	host	lysR
gene-b1019	171	1989	417	3005	155	426	50	158	24	120	21	66	host	efeB
gene-b0183	170	1560	488	2178	196	382	98	192	48	144	40	39	host	rnhB
gene-b0952	151	1007	181	1315	84	290	47	118	25	92	23	52	host	pqiC
gene-b2274	8	26	3	87	5	102	0	47	2	23	0	11	host	yfbO
gene-b3888	659	751	834	1466	351	457	123	353	62	226	46	90	host	fabY
gene-b2382	20	315	47	342	11	221	9	128	4	103	5	23	host	ypdC
gene-b1182	1	33	4	101	1	97	2	68	2	52	0	25	host	hlyE
gene-T4p274	0	1	1171	43209	2948	103728	230	46202	341	8491	52	7103	phage	ndd.5
gene-b1438	18	168	18	146	4	51	0	27	2	17	0	8	host	hicB
gene-b2868	13	64	9	103	4	114	2	82	1	46	2	19	host	xdhC
gene-b2994	91	310	156	493	89	403	29	261	20	183	16	66	host	hybC
gene-b2438	23	170	26	243	18	180	11	85	4	55	3	31	host	eutK
gene-b3376	16	109	22	225	12	256	4	163	2	114	2	45	host	yhfS
gene-b0982	13	44	6	71	1	59	0	38	1	37	0	14	host	etp
gene-b2379	783	924	965	1008	306	424	128	252	58	175	67	87	host	alaC
gene-b4021	17	185	34	332	18	248	10	196	7	135	4	65	host	pepE
gene-b2846	5	26	6	75	3	74	0	67	2	33	0	23	host	yqeH
gene-b2372	6	38	9	143	3	155	0	122	1	57	1	44	host	yfdV
gene-b1564	82	338	101	498	39	77	8	30	9	26	3	11	host	relB
gene-T4p005	0	0	39	2539	493	32292	642	33006	772	9511	81	3044	phage	mobA
gene-b4273	52	332	57	461	20	236	16	193	13	104	6	71	host	insD6
gene-b0575	26	284	56	590	27	651	17	441	9	358	6	133	host	cusA
gene-b0465	468	2824	800	4590	264	931	144	486	86	330	66	138	host	mscK
gene-b1204	137	1306	145	1085	66	153	19	68	18	51	11	16	host	pth
gene-b4196	19	89	25	184	9	177	7	123	4	78	2	24	host	ulaD
gene-b0817	250	774	242	545	113	173	44	94	27	52	24	32	host	mntR
gene-b1127	325	1024	317	1425	124	289	44	142	31	86	20	33	host	pepT
gene-b4357	2	55	12	158	6	160	2	112	5	77	0	31	host	lgoR
gene-b0269	40	193	40	407	35	400	18	254	9	214	10	77	host	yagF
gene-b2532	499	3739	544	3742	310	640	178	276	78	195	61	81	host	trmJ
gene-b0551	3	38	4	57	1	89	0	55	1	41	0	27	host	quuD
gene-b3238	134	559	160	717	79	245	32	80	15	61	4	35	host	yhcN
gene-b4501	39	256	17	153	10	115	2	59	2	36	1	30	host	torI
gene-b4620	5	42	12	81	2	94	3	51	0	59	0	32	host	yjbT
gene-b0339	12	104	18	207	10	194	3	139	3	83	1	19	host	cynT
gene-b2356	2	20	2	58	0	75	1	71	0	37	1	32	host	yfdM
gene-b1838	21	133	35	184	19	149	6	106	1	81	3	29	host	pphA
gene-b4724	3	22	49	189	17	41	0	14	0	22	1	8	host	ynfQ
gene-b1553	1	29	8	50	2	56	1	39	1	22	2	17	host	rzpQ
gene-b2152	99	1768	249	2107	94	407	38	194	15	137	14	65	host	yeiB
gene-b1424	437	1941	491	2289	226	466	60	184	63	119	42	63	host	opgD
gene-b3177	389	2679	571	2575	290	445	101	198	50	118	43	54	host	folP
gene-b2753	77	730	106	521	44	291	17	145	5	108	5	52	host	iap
gene-b2946	270	1170	286	846	111	246	48	139	29	103	25	50	host	rsmE
gene-b3752	217	902	378	1255	148	455	81	328	55	208	70	96	host	rbsK
gene-b1515	7	50	8	119	4	132	0	87	1	55	0	37	host	lsrD
gene-b3448	76	328	33	288	14	181	6	106	5	89	4	29	host	yhhA
gene-b1940	9	93	23	156	11	149	5	92	0	78	4	25	host	fliH
gene-b1722	202	1750	308	1851	185	344	88	144	80	105	29	46	host	ydiY
gene-b0382	178	519	137	500	26	102	8	48	9	47	8	18	host	iraP
gene-b3512	28	144	7	184	4	101	0	51	0	45	0	32	host	gadE
gene-b0830	821	1809	1074	3145	268	820	93	430	47	281	51	129	host	gsiB
gene-b3545	136	284	97	4816	49	168	17	76	14	129	9	56	host	proK
gene-b3901	6	48	7	118	5	133	3	81	0	69	0	18	host	rhaM
gene-b2315	632	3650	820	3025	409	648	201	273	86	200	83	76	host	folC
gene-b1115	14	61	14	110	3	163	4	122	1	62	0	25	host	ycfT
gene-b3368	341	923	326	913	146	412	59	245	31	185	38	72	host	cysG
gene-b2560	106	927	115	709	54	207	22	102	4	63	8	30	host	pgpC
gene-b2394	118	766	321	1070	151	403	68	215	48	159	22	65	host	insL3
gene-b0329	100	353	38	468	17	146	1	62	1	40	1	15	host	yahO
gene-b3924	348	1995	322	1700	82	430	55	242	27	179	27	78	host	fpr
gene-b0492	687	2649	819	4092	378	675	135	238	59	199	80	105	host	cnoX
gene-b2247	8	75	6	175	2	219	6	160	0	102	2	34	host	rhmD
gene-b2877	2	54	30	280	4	150	1	93	3	55	0	33	host	mocA
gene-b3365	58	602	117	680	26	634	13	399	7	325	5	137	host	nirB
gene-b3459	57	307	96	305	37	160	12	103	6	85	5	41	host	panZ
gene-T4p098	0	1	1146	23694	1823	21341	86	4591	316	3866	103	3700	phage	mobD.2
gene-b4381	97	525	118	1094	65	362	36	187	46	122	63	68	host	deoC
gene-b2300	217	1834	226	1707	85	311	35	106	23	77	16	29	host	yfcE
gene-b1967	65	242	54	530	28	156	10	103	12	71	3	29	host	hchA
gene-b0381	564	2173	712	2864	293	550	107	217	78	146	57	75	host	ddlA
gene-b1163	256	1781	529	1769	105	244	29	123	46	71	9	47	host	bluF
gene-b1601	15	98	31	202	14	172	2	110	6	70	0	44	host	tqsA
gene-b3080	20	195	24	607	10	577	11	372	6	290	6	109	host	ygjK
gene-b1860	211	1404	296	1283	108	237	59	114	39	116	34	39	host	ruvB
gene-b2449	39	124	23	168	8	184	1	89	3	44	1	19	host	yffR
gene-b4253	28	153	14	200	4	166	1	131	3	88	0	52	host	yjgL
gene-b1190	543	1952	628	3470	300	486	115	199	80	142	87	83	host	dadX
gene-b4191	71	363	58	343	17	238	10	159	7	109	7	47	host	ulaR
gene-b1026	13	169	30	218	10	153	6	107	4	76	4	29	host	insF4
gene-b3222	51	203	69	390	26	185	9	131	13	116	4	36	host	nanK
gene-T4p086	0	0	39	9737	3986	79703	7045	41681	1273	8484	182	9237	phage	nrdC.2
gene-b3597	26	107	18	265	6	327	3	273	5	152	2	98	host	yibH
gene-b1171	31	355	32	375	27	163	9	70	3	46	3	30	host	ymgD
gene-b3558	17	106	52	292	52	302	22	163	22	119	4	72	host	insK
gene-b3467	89	319	55	299	25	153	5	121	10	52	4	26	host	yhhM
gene-b4017	107	195	364	580	175	525	61	375	35	232	29	122	host	arpA
gene-b1929	23	187	34	276	14	196	11	165	9	108	19	47	host	yedE
gene-T4p265	0	1	57	6669	1540	32005	211	18581	730	4434	20	2436	phage	52.1
gene-b2248	3	46	4	123	2	600	0	110	0	71	0	19	host	yfaX
gene-b1634	468	4355	662	4893	392	603	161	244	77	246	57	97	host	dtpA
gene-b4101	4	38	4	92	1	115	3	78	0	57	0	18	host	phnG
gene-b4812	75	481	147	796	108	388	20	173	34	158	12	73	host	timP
gene-b1521	17	100	25	151	10	173	3	121	4	105	1	38	host	uxaB
gene-b1366	6	41	18	72	5	67	0	40	2	31	2	20	host	ydaY
gene-b0483	176	715	127	403	48	143	5	73	17	55	4	35	host	ybaQ
gene-b4189	41	152	40	174	18	86	10	58	19	57	4	15	host	bsmA
gene-b0906	32	147	60	191	19	116	7	72	5	44	0	30	host	ycaP
gene-b1922	18	80	25	112	7	116	4	65	3	47	6	14	host	fliA
gene-b1165	45	119	21	174	9	54	1	27	2	14	1	10	host	ymgA
gene-b2212	11	158	15	200	8	150	8	109	2	61	3	32	host	alkB
gene-b2068	61	268	51	269	18	173	9	100	4	82	5	32	host	alkA
gene-b4146	296	2239	471	1847	173	423	80	211	38	147	36	60	host	epmB
gene-b4403	200	442	128	501	47	178	24	129	27	101	10	45	host	yjtD
gene-b0006	463	1182	168	930	75	272	35	134	22	95	12	30	host	yaaA
gene-b0396	67	389	76	506	36	370	15	218	10	149	4	50	host	araJ
gene-b0859	80	440	197	461	99	250	40	146	21	111	16	36	host	rlmC
gene-b3422	52	250	134	495	64	416	22	290	19	204	15	75	host	rtcR
gene-b4018	311	2435	533	1378	204	537	99	302	55	203	33	91	host	iclR
gene-b0696	38	126	21	193	13	157	7	107	5	55	1	30	host	kdpC
gene-b4158	12	108	26	172	11	78	5	71	8	39	2	15	host	yjeO
gene-b2791	145	1014	241	1304	96	280	35	142	27	93	20	44	host	truC
gene-b1548	5	27	9	72	2	90	2	70	2	28	1	23	host	nohA
gene-b1568	5	14	1	28	1	53	1	41	0	29	1	10	host	ydfX
gene-b0738	213	1791	347	1558	104	172	53	72	28	44	31	24	host	tolR
gene-b0099	92	344	217	417	118	138	32	78	25	55	16	38	host	mutT
gene-b0966	356	1810	291	2110	165	648	91	241	61	188	46	114	host	hspQ
gene-b2399	104	452	67	413	17	197	10	80	8	31	3	12	host	yfeD
gene-b2714	109	163	104	229	43	310	19	189	14	146	12	55	host	ascG
gene-b2318	486	1143	837	1720	409	432	158	183	97	139	67	63	host	truA
gene-b4117	32	315	52	620	29	533	15	362	14	270	2	110	host	adiA
gene-b4813	8	347	7	421	1	425	0	115	0	57	0	22	host	narS
gene-T4p020	1	0	242	19680	1272	16983	24	7057	144	2972	1	4950	phage	modA
gene-b0101	77	675	105	617	69	133	14	61	10	31	7	14	host	yacG
gene-b1081	22	114	42	173	14	131	5	126	1	95	1	28	host	flgJ
gene-b1559	27	78	31	122	27	146	12	109	1	78	3	65	host	ydfT
gene-b0798	18	74	40	104	14	65	9	42	2	24	0	10	host	ybiA
gene-b1888	37	150	41	303	15	273	14	186	12	164	3	87	host	cheA
gene-b2757	24	119	36	191	16	183	6	126	3	92	1	35	host	casD
gene-b2986	1	37	6	109	2	126	4	81	3	56	0	33	host	yghT
gene-b4318	21	142	31	217	14	148	5	120	4	94	1	40	host	fimF
gene-b1216	153	983	346	1347	118	247	48	122	22	64	19	30	host	chaA
gene-b2433	52	314	110	449	40	191	16	214	6	69	6	36	host	yfeZ
gene-b2359	6	21	1	60	2	79	0	51	0	38	1	16	host	yfdP
gene-b2049	8	60	17	173	5	249	8	200	1	99	1	41	host	cpsB
gene-b4421	22	103	27	158	12	50	9	17	4	39	3	6	host	ldrB
gene-b1060	263	1075	432	1741	282	808	112	312	87	259	31	160	host	bssS
gene-b1701	10	117	24	210	7	183	2	138	5	89	4	48	host	fadK
gene-T4p149	0	0	3	744	7	2012	57	5878	2296	38749	1673	32676	phage	5.3
gene-b4512	35	105	25	106	18	62	7	24	1	24	1	15	host	ybdD
gene-b3068	107	404	129	473	75	219	42	131	27	55	15	28	host	mug
gene-b1004	349	438	211	373	60	142	32	97	14	70	14	28	host	wrbA
gene-b3385	677	2502	853	2017	323	371	130	191	77	155	64	58	host	gph
gene-T4p105	3	0	1	2515	351	62851	1733	75510	9441	156963	3207	125543	phage	rI.1
gene-T4p095	2	0	56	13630	6629	192044	2664	35091	3906	41300	615	21988	phage	nrdC.11
gene-b0559	11	19	5	42	2	66	0	20	2	15	0	4	host	ybcW
gene-b1942	10	31	4	56	4	79	2	62	2	39	1	13	host	fliJ
gene-b0752	181	1276	285	1835	78	469	40	183	12	152	17	51	host	zitB
gene-b3933	523	2826	579	2451	166	620	98	275	65	198	46	99	host	ftsN
gene-b0402	313	1230	624	1981	215	466	78	253	50	221	41	89	host	proY
gene-b4740	34	247	53	282	9	57	8	39	3	37	2	29	host	ymgM
gene-b3646	18	209	54	318	34	300	7	218	4	189	4	80	host	yicG
gene-b1347	0	15	2	17	0	33	0	16	1	14	0	5	host	rcbA
gene-b4168	105	535	169	510	81	230	25	110	10	72	14	36	host	tsaE
gene-b1043	5	17	2	48	2	62	0	33	0	28	0	7	host	csgC
gene-b1194	41	230	64	311	20	140	10	98	8	78	7	21	host	ycgR
gene-b0252	34	104	29	221	30	240	26	164	18	138	8	53	host	yafZ
gene-b3143	4	53	3	156	2	196	1	133	3	111	1	82	host	yraI
gene-b3382	17	39	20	77	8	98	5	54	0	43	2	22	host	yhfY
gene-b3104	10	37	10	75	1	100	1	78	3	56	1	31	host	yhaI
gene-T4t006	2	0	739	23710	4446	44858	2014	43175	8120	50358	651	21394	phage	gene-T4t006
gene-b0208	91	300	76	362	32	240	30	162	19	103	14	38	host	yafC
gene-b4827	10	84	19	150	17	272	6	122	12	71	3	24	host	fliX
gene-b4452	51	392	64	753	36	435	11	203	13	105	2	61	host	gadY
gene-b1960	30	438	59	486	20	98	11	68	6	40	3	18	host	vsr
gene-b2442	186	827	269	983	115	562	47	243	21	159	15	58	host	intZ
gene-b2418	182	1191	226	1531	130	249	45	130	19	107	18	31	host	pdxK
gene-b2933	7	94	12	321	9	387	2	268	3	180	1	57	host	cmtA
gene-b2158	74	346	125	544	62	321	15	179	22	163	4	58	host	yeiH
gene-b0508	2	44	5	104	4	175	2	113	0	89	0	38	host	hyi
gene-b0531	0	30	7	140	2	124	2	58	2	57	1	27	host	sfmC
gene-b4298	17	131	23	303	8	252	15	189	2	122	5	64	host	yjhH
gene-b1284	191	979	190	958	74	208	19	105	15	87	12	32	host	yciT
gene-b3241	55	239	65	317	36	245	11	194	17	108	9	39	host	aaeA
gene-b2243	16	86	12	166	3	198	3	135	2	81	0	29	host	glpC
gene-b1431	122	463	112	660	47	197	18	64	14	46	4	28	host	ydcL
gene-b3950	7	53	6	89	4	161	2	132	2	63	3	67	host	frwB
gene-b4438	29	144	33	191	19	96	4	20	6	12	1	13	host	cyaR
gene-b0874	91	1176	116	986	36	322	11	168	8	118	10	55	host	lysO
gene-b0986	6	60	13	125	4	113	5	55	1	55	0	32	host	gfcB
gene-b3749	95	304	169	550	64	612	54	410	53	234	52	73	host	rbsA
gene-b3886	256	532	294	678	117	415	55	223	19	159	19	86	host	yihY
gene-b1066	308	1043	242	951	70	224	24	94	27	66	15	34	host	rimJ
gene-b1596	99	791	89	1544	29	434	17	227	10	211	8	75	host	ynfM
gene-b1983	398	1625	198	3302	139	972	25	140	42	104	17	44	host	yeeN
gene-b2510	66	601	171	792	105	149	29	47	21	30	4	10	host	yfgJ
gene-b1121	14	131	61	283	13	133	3	81	3	61	0	30	host	ycfZ
gene-b3064	392	3220	466	2222	242	489	147	268	68	162	55	64	host	tsaD
gene-b1804	276	2038	441	1743	209	390	109	163	69	109	46	50	host	rnd
gene-b2406	11	133	21	221	7	274	5	173	2	82	2	36	host	xapB
gene-b3511	126	845	198	1316	96	362	28	193	16	119	2	85	host	hdeD
gene-b2363	2	34	7	56	2	57	1	36	0	42	1	22	host	yfdT
gene-b1374	7	89	24	212	1	74	2	38	3	24	1	11	host	pinR
gene-b1351	2	22	1	37	2	58	0	41	0	20	0	10	host	racC
gene-b3129	71	255	37	254	20	171	24	62	8	39	6	23	host	prlF
gene-b2748	292	711	313	718	144	266	70	130	26	88	30	54	host	ftsB
gene-b0214	143	694	226	714	107	236	42	114	24	85	14	30	host	rnhA
gene-b1122	10	78	53	193	15	102	4	62	7	41	1	22	host	ymfA
gene-b3328	10	50	9	115	0	131	4	117	2	62	1	33	host	gspG
gene-b1665	103	1560	101	918	98	414	48	259	53	311	19	159	host	valV
gene-b3157	398	1279	349	1580	160	319	55	161	32	115	29	45	host	ubiT
gene-b4322	86	260	77	460	55	247	17	189	18	123	17	40	host	uxuA
gene-b4409	28	200	40	295	22	248	7	66	7	28	0	24	host	blr
gene-b3323	20	124	24	374	18	453	10	282	6	211	0	125	host	gspA
gene-b1461	34	215	28	200	6	68	3	22	2	16	0	12	host	pptA
gene-b1041	1	15	2	52	1	49	0	39	1	29	0	12	host	csgB
gene-b2436	207	1298	190	1359	55	400	27	248	21	180	16	69	host	hemF
gene-b4720	8	19	4	15	0	13	0	3	0	5	0	4	host	ytiC
gene-b4334	5	77	17	157	12	178	2	198	3	89	1	29	host	yjiL
gene-b0155	215	702	381	779	152	386	54	243	30	176	23	72	host	clcA
gene-b3032	314	2851	442	3037	168	485	89	225	38	184	43	70	host	cpdA
gene-b1329	180	1065	303	1654	88	288	41	198	40	134	25	48	host	mppA
gene-b4077	665	1157	987	2232	444	548	169	313	100	224	63	99	host	gltP
gene-b4820	24	101	49	88	32	86	7	54	11	19	4	11	host	yrfJ
gene-b1185	106	1684	195	1677	90	330	38	124	19	97	13	44	host	dsbB
gene-b1825	260	990	450	1163	198	284	43	86	33	50	12	36	host	yebO
gene-b1039	21	65	29	129	3	43	0	28	2	18	2	14	host	csgE
gene-b2922	599	4040	511	4188	189	828	78	339	45	254	31	117	host	yggE
gene-b3877	15	148	21	398	5	518	3	349	4	283	1	122	host	yihP
gene-T4p256	0	0	5	1919	1447	20515	54	6179	571	11324	16	4632	phage	asiA.1
gene-b4481	178	1037	413	1581	166	582	82	366	70	215	36	87	host	wecF
gene-b3481	58	248	49	226	21	136	11	87	6	84	6	38	host	nikR
gene-b2369	165	2707	264	2336	61	252	8	97	25	77	5	52	host	evgA
gene-b4762	32	344	35	350	16	1040	12	489	12	347	9	167	host	sroA
gene-b1500	0	1	1	12	0	15	0	10	0	5	0	3	host	safA
gene-b1103	258	1978	340	2080	182	360	60	113	33	93	18	41	host	hinT
gene-b2490	1	25	7	56	5	79	0	42	0	32	0	14	host	hyfJ
gene-b0175	439	3151	1197	3517	520	510	196	200	111	178	71	68	host	cdsA
gene-b2124	89	848	153	708	46	154	18	73	20	44	6	22	host	yehS
gene-b2953	108	1125	156	1275	84	284	23	106	18	67	18	36	host	yggU
gene-b1588	34	216	26	368	11	281	13	223	5	155	2	54	host	ynfF
gene-b2670	25	50	21	100	8	84	4	49	2	45	4	6	host	alaE
gene-b4392	300	1533	289	1846	107	583	42	289	18	298	19	109	host	slt
gene-b2650	0	4	0	23	1	38	0	28	2	9	0	5	host	ypjC
gene-b3677	36	143	33	203	17	183	5	133	5	80	1	35	host	yidI
gene-b4132	5	93	14	278	3	359	1	241	4	189	0	113	host	cadB
gene-T4t003	6	1	356	18193	4461	144974	7640	143950	12923	179288	3601	79331	phage	gene-T4t003
gene-b1209	323	2108	564	2418	270	336	50	139	33	86	23	41	host	lolB
gene-b3600	501	1135	532	1506	207	551	83	321	53	220	40	82	host	mtlD
gene-b1618	52	467	85	414	33	194	10	89	17	91	4	28	host	uidR
gene-b0361	38	280	67	477	19	238	13	148	9	103	8	52	host	insD1
gene-b3062	7	56	5	125	0	168	3	110	2	77	0	24	host	ttdB
gene-b2788	20	111	15	249	9	300	8	189	1	137	2	43	host	gudX
gene-b4093	34	228	52	287	12	128	10	76	5	57	2	23	host	phnO
gene-b3640	489	3773	474	3647	215	586	99	254	57	175	40	81	host	dut
gene-b0923	381	1191	667	1254	204	167	81	101	50	67	45	31	host	mukE
gene-T4p208	0	0	548	42779	3457	55032	406	15911	1052	8447	157	5357	phage	30.5
gene-b1504	3	25	1	62	1	82	1	75	1	48	0	47	host	ydeS
gene-b3029	358	1891	325	2161	181	594	85	222	37	122	30	69	host	ygiN
gene-b0186	165	644	425	833	179	593	78	382	90	270	32	78	host	ldcC
gene-T4p204	0	0	65	10117	5877	155321	2283	84595	3633	44070	226	15398	phage	30.2
gene-b0217	11	102	22	302	29	239	11	171	10	96	7	41	host	yafT
gene-b4081	13	187	21	428	8	599	6	388	4	360	2	117	host	mdtO
gene-b2303	418	1518	413	1721	211	282	52	87	48	66	19	27	host	folX
gene-b2819	170	1443	302	1878	121	413	59	289	48	172	30	58	host	recD
gene-b0035	31	438	24	402	20	203	9	109	2	52	0	31	host	caiE
gene-b1134	59	596	90	392	16	84	9	62	14	21	2	15	host	nudJ
gene-b3793	192	803	389	1149	124	731	79	556	62	315	45	122	host	wzyE
gene-b4680	62	198	19	102	8	71	3	32	2	20	2	6	host	ypdK
gene-b2126	50	187	85	308	41	290	16	161	19	125	8	45	host	btsS
gene-b4155	131	550	301	759	181	339	80	200	41	141	26	44	host	epmA
gene-b1741	28	218	47	219	15	151	9	81	3	80	3	27	host	cho
gene-b2259	33	176	76	169	24	119	11	54	4	41	2	28	host	pmrD
gene-b3010	51	173	30	210	8	216	9	134	3	74	5	30	host	yqhC
gene-b4842	156	1030	165	885	60	207	16	72	27	64	13	25	host	asompR
gene-b1837	22	115	16	92	8	60	2	35	1	35	0	10	host	yebW
gene-b2333	4	29	7	118	5	116	1	91	1	58	0	24	host	yfcP
gene-b2434	84	497	132	485	47	187	18	99	14	70	4	33	host	ypeA
gene-b1703	105	575	105	645	36	163	20	92	5	86	6	26	host	ppsR
gene-T4p067	1	1	734	57501	6254	105408	112	16931	615	10470	34	6931	phage	55.2
gene-b3898	28	189	20	330	9	347	3	249	3	150	3	19	host	frvX
gene-b1529	65	526	71	487	25	168	11	87	8	68	6	33	host	marC
gene-b1571	4	21	2	17	1	23	0	21	4	15	0	3	host	ydfA
gene-b3509	362	1585	263	2541	73	381	11	104	27	65	6	46	host	hdeB
gene-b2545	30	131	32	313	25	255	8	203	3	104	7	26	host	yphC
gene-b4832	15	138	10	160	10	39	1	19	1	26	1	13	host	bhsB
gene-b0532	9	143	23	368	12	405	9	295	5	248	1	132	host	sfmD
gene-b3849	354	1772	670	2487	247	977	140	554	95	358	54	149	host	trkH
gene-b4257	10	51	21	915	7	193	1	171	3	92	5	73	host	yjgN
gene-b4393	20	291	47	277	19	70	7	56	6	35	7	12	host	trpR
gene-b4376	705	1924	852	2795	343	389	152	160	71	111	43	48	host	osmY
gene-b2704	5	35	8	77	2	87	0	58	0	38	0	9	host	srlB
gene-b3346	277	1440	573	928	158	261	61	149	27	86	13	39	host	yheO
gene-b3679	7	169	20	456	4	610	6	469	8	253	2	91	host	yidK
gene-b1798	62	229	82	412	45	164	13	72	10	65	3	28	host	leuE
gene-b4669	244	99	81	132	20	72	11	47	19	32	8	21	host	ilvX
gene-b1891	25	147	42	195	16	119	6	85	9	62	7	22	host	flhC
gene-b2536	73	811	116	715	55	407	27	222	22	189	18	57	host	hcaT
gene-b0972	7	61	21	169	5	216	4	137	2	109	2	43	host	hyaA
gene-T4p180	0	0	20	1681	1044	78143	1227	36266	399	5571	93	5271	phage	24.3
gene-b4040	304	1003	310	1216	145	713	78	384	51	211	39	134	host	ubiA
gene-b4431	0	11	1	20	1	30	0	24	0	11	2	15	host	rprA
gene-b1576	1	10	2	17	0	26	0	14	1	12	1	7	host	ydfD
gene-b3830	256	596	344	791	251	386	124	241	72	136	36	43	host	ysgA
gene-b0758	223	1076	347	1452	140	340	57	138	25	131	27	55	host	galT
gene-b4771	8	52	6	47	4	20	0	7	1	7	0	3	host	ychT
gene-T4p220	1	1	23	2519	1242	37336	1616	32626	3289	21554	249	10875	phage	cd.3
gene-b1821	9	161	50	235	11	112	14	76	6	36	2	12	host	mntP
gene-b2077	32	153	37	291	21	241	9	162	2	141	5	49	host	mdtD
gene-b1582	16	92	23	108	11	104	8	63	3	45	2	30	host	ynfA
gene-b3879	9	91	11	234	2	249	1	174	4	113	2	66	host	yihR
gene-b1777	392	872	145	348	37	138	9	61	29	46	16	39	host	yeaC
gene-b1233	297	2006	420	1537	132	239	37	67	29	57	12	19	host	ychJ
gene-b2491	25	153	20	316	14	421	4	309	4	205	2	57	host	hyfR
gene-T4p049	0	0	7	644	217	22564	721	130633	3782	60733	70	17495	phage	62
gene-b1100	198	1845	330	1769	135	344	48	159	60	156	18	60	host	ycfH
gene-b3344	74	558	207	609	67	125	26	73	12	63	16	21	host	tusC
gene-b4416	114	663	73	269	38	141	18	64	9	52	9	32	host	rybA
gene-b3191	320	1267	453	1743	229	308	103	111	41	86	37	39	host	mlaB
gene-b0502	13	91	21	130	6	97	3	73	5	40	3	26	host	ylbG
gene-b1674	2	27	9	119	3	119	1	85	1	58	0	30	host	ydhY
gene-b1492	123	732	184	1223	68	271	22	142	14	111	6	62	host	gadC
gene-b0557	249	2385	165	1451	92	579	21	151	33	99	6	35	host	borD
gene-b1692	34	94	31	216	15	135	5	76	1	63	1	18	host	ydiB
gene-b3181	532	2374	943	4231	518	529	157	143	98	89	75	54	host	greA
gene-b1149	9	97	12	209	6	177	8	185	1	104	4	54	host	ymfN
gene-b2350	69	820	103	661	27	131	8	43	14	30	6	22	host	yfdG
gene-b1790	22	149	29	158	7	128	6	85	0	75	1	19	host	nimR
gene-T4p125	1	0	76	3689	3136	65208	483	7322	268	4193	72	5978	phage	e.2
gene-b4030	26	262	14	124	8	127	2	86	1	80	1	40	host	psiE
gene-b4399	69	338	121	567	36	357	14	260	10	179	11	70	host	creC
gene-b1609	155	886	218	797	53	259	36	154	15	102	8	44	host	rstB
gene-b2444	4	29	3	52	0	71	0	39	1	25	0	14	host	yffM
gene-b2823	17	164	43	261	18	116	5	66	4	31	3	27	host	ppdC
gene-b0576	156	2006	284	2015	152	528	68	258	50	139	49	51	host	pheP
gene-b1051	384	376	274	414	85	124	26	57	22	42	13	30	host	msyB
gene-b0220	247	929	211	1158	156	341	44	122	32	108	17	37	host	ivy
gene-b3626	158	787	60	839	35	204	1	129	8	92	1	70	host	waaJ
gene-b2625	30	99	27	175	24	198	38	165	28	117	22	79	host	yfjI
gene-b2977	168	197	232	270	89	135	18	84	9	50	7	20	host	glcG
gene-b3876	15	106	17	334	7	416	3	304	5	210	0	84	host	yihO
gene-b3156	257	1035	227	1374	116	297	36	178	33	128	29	48	host	yhbS
gene-b3031	206	1389	349	1583	135	272	41	132	17	106	8	38	host	yqiA
gene-b0799	138	1144	359	1307	106	390	64	287	36	124	22	51	host	dinG
gene-b4110	20	110	41	278	24	276	9	197	7	160	3	80	host	rdcB
gene-b3054	442	539	480	648	136	346	71	210	35	184	42	70	host	ygiF
gene-b0860	167	785	222	711	44	242	28	146	21	95	15	48	host	artJ
gene-b2453	6	58	7	155	9	245	3	161	0	96	0	26	host	eutG
gene-b3352	543	3593	963	3909	345	872	146	498	102	342	65	120	host	yheS
gene-b4839	15	69	20	62	4	59	0	13	3	15	0	10	host	asflhD
gene-b2758	23	105	23	186	6	176	3	124	2	71	0	40	host	casC
